Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
45,2024-10-24,KO,bear,-0.52,50.43,-0.2622,168125.38,35.0,-0.182,129350.68,70.0,-0.364,151571.73,36.17,-0.1881,550952.2,-0.52,227521.73,Cooperator
46,2024-10-21,KO,bear,-0.79,64.78,-0.5118,141151.78,35.0,-0.2765,138782.7,55.0,-0.4345,138868.91,37.3,-0.2947,581196.61,-0.79,225724.31,Cooperator
47,2024-10-11,KO,bear,0.16,64.78,0.1036,166566.61,35.0,0.056,129098.38,55.0,0.088,152479.73,37.3,0.0597,551855.28,0.16,226085.47,Tit-for-Tat
48,2024-10-08,KO,bear,0.2,64.78,0.1296,200537.5,50.0,0.1,130654.99,55.0,0.11,164217.31,42.47,0.085,504590.19,0.2,226537.64,Tit-for-Tat
49,2024-10-03,KO,bear,-0.48,52.55,-0.2522,180318.9,50.0,-0.24,124490.22,55.0,-0.264,139199.36,42.91,-0.206,555991.52,-0.48,225450.26,Cooperator
50,2024-09-30,KO,bear,-0.19,52.5,-0.0998,159791.97,50.0,-0.095,115443.53,55.0,-0.1045,117622.93,40.0,-0.076,607141.57,-0.19,225021.9,Cooperator
51,2024-09-25,KO,bear,-0.36,52.5,-0.189,140054.95,50.0,-0.18,105884.84,55.0,-0.198,98305.22,40.0,-0.144,655754.98,-0.36,224211.83,Cooperator
52,2024-09-20,KO,sideways,1.75,52.55,0.9196,162203.33,50.0,0.875,117154.82,55.0,0.9625,118733.78,40.7,0.7123,601908.07,1.75,228135.53,Tit-for-Tat
53,2024-09-09,KO,sideways,0.87,64.78,0.5636,191763.84,50.0,0.435,119455.26,40.0,0.348,108001.31,45.03,0.3917,580779.59,0.87,230120.31,Tit-for-Tat
54,2024-09-04,KO,sideways,-1.01,50.08,-0.5058,192174.77,70.0,-0.707,95216.21,55.0,-0.5555,102759.0,45.42,-0.4587,609850.02,-1.01,227796.1,Defector
55,2024-08-29,KO,sideways,0.21,46.89,0.0985,160447.35,70.0,0.147,102755.38,70.0,0.147,110895.4,65.0,0.1365,625901.86,0.21,228274.47,Tit-for-Tat
56,2024-08-21,KO,sideways,0.13,53.96,0.0702,146338.11,50.0,0.065,82609.21,55.0,0.0715,104275.53,59.58,0.0775,666777.14,0.13,228571.23,Tit-for-Tat
57,2024-08-13,KO,sideways,0.56,52.55,0.2943,131327.2,50.0,0.28,66262.96,55.0,0.308,103124.85,56.6,0.317,699284.99,0.56,229851.22,Tit-for-Tat
58,2024-08-08,KO,sideways,1.07,46.89,0.5018,106807.47,50.0,0.535,59276.21,55.0,0.5885,105739.92,55.61,0.595,728176.41,1.07,232310.63,Tit-for-Tat
59,2024-08-05,KO,sideways,-1.29,52.5,-0.6773,107646.73,70.0,-0.903,50078.96,40.0,-0.516,118883.21,54.05,-0.6972,723391.1,-1.29,229313.82,Cooperator
60,2024-07-31,KO,sideways,-1.13,50.43,-0.5698,103723.83,50.0,-0.565,48448.05,70.0,-0.791,93528.83,41.67,-0.4708,754299.28,-1.13,226722.58,Cooperator
61,2024-07-26,KO,sideways,1.48,46.89,0.694,105157.33,50.0,0.74,50625.53,70.0,1.036,116473.33,42.0,0.6216,727743.8,1.48,230078.07,Tit-for-Tat
62,2024-07-23,KO,sideways,-0.72,67.12,-0.4832,84883.3,50.0,-0.36,48973.11,40.0,-0.288,123569.21,44.33,-0.3192,742574.38,-0.72,228421.51,Cooperator
63,2024-07-01,KO,sideways,-1.17,52.55,-0.6148,72695.51,50.0,-0.585,44108.4,55.0,-0.6435,100574.49,41.17,-0.4816,782621.59,-1.17,225748.98,Cooperator
64,2024-06-26,KO,sideways,1.03,52.5,0.5407,78648.63,50.0,0.515,46610.17,70.0,0.721,126532.65,40.0,0.412,748208.55,1.03,228074.19,Tit-for-Tat
65,2024-06-21,KO,sideways,0.95,52.5,0.4988,95120.51,50.0,0.475,54163.63,40.0,0.38,123057.35,40.0,0.38,727658.51,0.95,230240.9,Tit-for-Tat
66,2024-06-17,KO,sideways,0.4,64.78,0.2591,118314.82,50.0,0.2,56162.72,55.0,0.22,136214.4,43.6,0.1744,689308.06,0.4,231161.86,Tit-for-Tat
