ticker,date,open,high,low,close
SBCF,1984-02-02,0.0,10.48,10.23,10.23
SBCF,1984-02-03,0.0,10.61,10.48,10.48
SBCF,1984-02-06,0.0,10.86,10.61,10.61
SBCF,1984-02-07,0.0,10.61,10.48,10.48
SBCF,1984-02-08,0.0,10.61,10.35,10.35
SBCF,1984-02-09,0.0,10.61,10.35,10.35
SBCF,1984-02-10,0.0,10.61,10.35,10.35
SBCF,1984-02-13,0.0,10.61,10.35,10.35
SBCF,1984-02-14,0.0,10.61,10.35,10.35
SBCF,1984-02-15,0.0,10.61,10.35,10.35
SBCF,1984-02-16,0.0,10.61,10.23,10.23
SBCF,1984-02-17,0.0,10.73,10.35,10.35
SBCF,1984-02-21,0.0,10.48,10.23,10.23
SBCF,1984-02-22,0.0,10.48,10.23,10.23
SBCF,1984-02-23,0.0,10.48,10.23,10.23
SBCF,1984-02-24,0.0,10.73,10.35,10.35
SBCF,1984-02-27,0.0,10.73,10.35,10.35
SBCF,1984-02-28,0.0,10.73,10.35,10.35
SBCF,1984-02-29,0.0,10.73,10.35,10.35
SBCF,1984-03-01,0.0,10.73,10.48,10.48
SBCF,1984-03-02,0.0,10.73,10.48,10.48
SBCF,1984-03-05,0.0,10.73,10.48,10.48
SBCF,1984-03-06,0.0,10.86,10.48,10.48
SBCF,1984-03-07,0.0,10.86,10.48,10.48
SBCF,1984-03-08,0.0,10.86,10.48,10.48
SBCF,1984-03-09,0.0,10.86,10.48,10.48
SBCF,1984-03-12,0.0,10.98,10.48,10.48
SBCF,1984-03-13,0.0,10.98,10.73,10.73
SBCF,1984-03-14,0.0,11.11,10.73,10.73
SBCF,1984-03-15,0.0,11.11,10.73,10.73
SBCF,1984-03-16,0.0,11.11,10.73,10.73
SBCF,1984-03-19,0.0,10.98,10.73,10.73
SBCF,1984-03-20,0.0,11.11,10.73,10.73
SBCF,1984-03-21,0.0,11.11,10.73,10.73
SBCF,1984-03-22,0.0,10.98,10.73,10.73
SBCF,1984-03-23,0.0,10.98,10.73,10.73
SBCF,1984-03-26,10.73,10.73,10.73,10.73
SBCF,1984-03-27,0.0,10.98,10.73,10.73
SBCF,1984-03-28,0.0,10.98,10.73,10.73
SBCF,1984-03-29,0.0,10.98,10.73,10.73
SBCF,1984-03-30,0.0,10.98,10.73,10.73
SBCF,1984-04-02,0.0,10.98,10.73,10.73
SBCF,1984-04-03,0.0,10.98,10.73,10.73
SBCF,1984-04-04,0.0,10.98,10.73,10.73
SBCF,1984-04-05,0.0,10.98,10.73,10.73
SBCF,1984-04-06,0.0,10.98,10.73,10.73
SBCF,1984-04-09,0.0,10.98,10.73,10.73
SBCF,1984-04-10,0.0,10.98,10.73,10.73
SBCF,1984-04-11,0.0,10.98,10.73,10.73
SBCF,1984-04-12,0.0,10.98,10.73,10.73
SBCF,1984-04-13,0.0,10.98,10.73,10.73
SBCF,1984-04-16,0.0,10.98,10.73,10.73
SBCF,1984-04-17,0.0,10.98,10.73,10.73
SBCF,1984-04-18,0.0,10.98,10.73,10.73
SBCF,1984-04-19,0.0,10.98,10.73,10.73
SBCF,1984-04-23,10.73,10.73,10.73,10.73
SBCF,1984-04-24,0.0,10.98,10.73,10.73
SBCF,1984-04-25,0.0,11.24,10.86,10.86
SBCF,1984-04-26,0.0,11.24,10.98,10.98
SBCF,1984-04-27,0.0,11.24,10.98,10.98
SBCF,1984-04-30,0.0,11.24,10.98,10.98
SBCF,1984-05-01,0.0,11.62,11.24,11.24
SBCF,1984-05-02,0.0,11.74,11.49,11.49
SBCF,1984-05-03,0.0,12.12,11.74,11.74
SBCF,1984-05-04,0.0,11.87,11.36,11.36
SBCF,1984-05-07,0.0,11.87,11.49,11.49
SBCF,1984-05-08,0.0,11.74,11.49,11.49
SBCF,1984-05-09,0.0,11.62,11.49,11.49
SBCF,1984-05-10,0.0,11.62,11.49,11.49
SBCF,1984-05-11,0.0,11.62,11.36,11.36
SBCF,1984-05-14,0.0,11.36,11.11,11.11
SBCF,1984-05-15,0.0,11.49,11.24,11.24
SBCF,1984-05-16,0.0,11.49,11.11,11.11
SBCF,1984-05-17,0.0,11.36,10.98,10.98
SBCF,1984-05-18,0.0,11.11,10.86,10.86
SBCF,1984-05-21,0.0,11.11,10.86,10.86
SBCF,1984-05-22,0.0,10.86,10.61,10.61
SBCF,1984-05-23,0.0,10.73,10.48,10.48
SBCF,1984-05-24,0.0,10.61,10.1,10.1
SBCF,1984-05-25,0.0,10.23,9.97,9.97
SBCF,1984-05-29,0.0,10.23,9.97,9.97
SBCF,1984-05-30,0.0,10.1,9.97,9.97
SBCF,1984-05-31,0.0,10.1,9.85,9.85
SBCF,1984-06-01,0.0,10.1,9.85,9.85
SBCF,1984-06-04,0.0,10.1,9.97,9.97
SBCF,1984-06-05,0.0,10.1,9.85,9.85
SBCF,1984-06-06,0.0,10.1,9.85,9.85
SBCF,1984-06-07,0.0,10.1,9.97,9.97
SBCF,1984-06-08,0.0,10.35,10.1,10.1
SBCF,1984-06-11,0.0,10.35,10.1,10.1
SBCF,1984-06-12,0.0,10.23,10.1,10.1
SBCF,1984-06-13,0.0,10.23,9.97,9.97
SBCF,1984-06-14,9.97,9.97,9.97,9.97
