ticker,date,open,high,low,close
VCIC,2024-10-29,9.96,9.96,9.96,9.96
VCIC,2024-10-30,9.9718,9.9718,9.9718,9.9718
VCIC,2024-11-04,9.98,9.99,9.98,9.99
VCIC,2024-11-06,9.99,10.0,9.98,9.98
VCIC,2024-11-07,9.99,9.99,9.975,9.98
VCIC,2024-11-08,9.99,9.99,9.98,9.99
VCIC,2024-11-11,9.99,9.99,9.99,9.99
VCIC,2024-11-12,9.99,9.99,9.99,9.99
VCIC,2024-11-13,9.99,10.0,9.985,10.0
VCIC,2024-11-14,9.99,9.99,9.988,9.99
VCIC,2024-11-15,9.99,9.99,9.99,9.99
VCIC,2024-11-18,9.99,10.0,9.98,9.98
VCIC,2024-11-19,9.99,9.99,9.98,9.98
VCIC,2024-11-20,9.99,9.99,9.98,9.98
VCIC,2024-11-26,10.0,10.0,10.0,10.0
VCIC,2024-11-27,10.0,10.0,10.0,10.0
VCIC,2024-11-29,10.01,10.01,10.0,10.0
VCIC,2024-12-02,9.9958,9.9958,9.9958,9.9958
VCIC,2024-12-03,10.0,10.0,10.0,10.0
VCIC,2024-12-04,10.0,10.0,10.0,10.0
VCIC,2024-12-05,10.0012,10.0012,10.0012,10.0012
VCIC,2024-12-06,10.0102,10.0102,10.0102,10.0102
VCIC,2024-12-09,10.009,10.01,10.009,10.01
VCIC,2025-01-27,10.09,10.09,10.06,10.06
VCIC,2025-01-29,10.07,10.0801,10.05,10.05
VCIC,2025-01-31,10.09,10.09,10.0649,10.0699
VCIC,2025-02-03,10.06,10.0716,10.06,10.0716
VCIC,2025-02-05,10.07,10.0783,10.07,10.0783
VCIC,2025-02-07,10.0775,10.0866,10.07,10.0866
VCIC,2025-02-11,10.1,10.1,10.1,10.1
VCIC,2025-02-12,10.11,10.12,10.1,10.11
VCIC,2025-02-13,10.11,10.11,10.11,10.11
VCIC,2025-02-14,10.11,10.11,10.11,10.11
VCIC,2025-02-18,10.11,10.11,10.1,10.1
VCIC,2025-02-19,10.11,10.11,10.1,10.1
VCIC,2025-02-20,10.1,10.1,10.1,10.1
VCIC,2025-02-21,10.11,10.11,10.0948,10.1
VCIC,2025-02-24,10.105,10.11,10.105,10.11
VCIC,2025-02-25,10.11,10.12,10.1099,10.11
VCIC,2025-02-26,10.11,10.11,10.11,10.11
VCIC,2025-02-27,10.1133,10.12,10.11,10.11
VCIC,2025-02-28,10.11,10.11,10.11,10.11
VCIC,2025-03-03,10.12,10.125,10.115,10.12
VCIC,2025-03-04,10.12,10.12,10.12,10.12
VCIC,2025-03-05,10.14,10.14,10.13,10.13
VCIC,2025-03-06,10.15,10.15,10.15,10.15
VCIC,2025-03-07,10.13,10.13,10.13,10.13
VCIC,2025-03-10,10.13,10.13,10.13,10.13
VCIC,2025-03-12,10.14,10.15,10.14,10.15
VCIC,2025-03-13,10.15,10.15,10.15,10.15
VCIC,2025-03-14,10.14,10.14,10.14,10.14
VCIC,2025-03-17,10.14,10.14,10.14,10.14
VCIC,2025-03-18,10.14,10.14,10.14,10.14
VCIC,2025-03-19,10.14,10.14,10.14,10.14
VCIC,2025-03-20,10.15,10.16,10.15,10.16
VCIC,2025-03-21,10.18,10.18,10.18,10.18
VCIC,2025-03-24,10.15,10.15,10.15,10.15
VCIC,2025-03-27,10.18,10.18,10.18,10.18
VCIC,2025-03-31,10.15,10.15,10.15,10.15
VCIC,2025-04-01,10.16,10.16,10.16,10.16
VCIC,2025-04-04,10.17,10.17,10.17,10.17
VCIC,2025-04-11,10.19,10.19,10.18,10.19
VCIC,2025-04-14,10.19,10.2,10.19,10.2
VCIC,2025-04-15,10.19,10.2,10.19,10.2
VCIC,2025-04-16,10.17,10.2,10.17,10.2
VCIC,2025-04-17,10.2,10.2,10.2,10.2
VCIC,2025-04-21,10.21,10.21,10.2044,10.2044
VCIC,2025-04-22,10.21,10.21,10.205,10.21
VCIC,2025-04-23,10.22,10.22,10.22,10.22
VCIC,2025-04-24,10.22,10.22,10.22,10.22
VCIC,2025-04-30,10.26,10.27,10.23,10.25
VCIC,2025-05-01,10.25,10.25,10.24,10.25
VCIC,2025-05-02,10.74,10.74,10.25,10.25
VCIC,2025-05-05,10.5,10.5,10.37,10.37
VCIC,2025-05-06,10.33,10.33,10.33,10.33
VCIC,2025-05-09,10.3,10.3,10.3,10.3
VCIC,2025-05-13,10.32,10.32,10.29,10.29
VCIC,2025-05-14,10.29,10.29,10.29,10.29
VCIC,2025-05-15,10.28,10.28,10.28,10.28
VCIC,2025-05-16,10.3,10.3,10.28,10.28
VCIC,2025-05-19,10.2844,10.2844,10.2844,10.2844
VCIC,2025-05-20,10.28,10.3,10.28,10.29
VCIC,2025-05-21,10.3,10.31,10.3,10.31
VCIC,2025-05-22,10.29,10.3,10.29,10.3
VCIC,2025-05-28,10.31,10.31,10.3,10.3
VCIC,2025-05-29,10.29,10.29,10.29,10.29
VCIC,2025-05-30,10.3,10.3,10.3,10.3
VCIC,2025-06-02,10.32,10.32,10.32,10.32
VCIC,2025-06-03,10.33,10.35,10.33,10.35
VCIC,2025-06-04,10.35,10.35,10.35,10.35
VCIC,2025-06-05,10.35,10.35,10.35,10.35
VCIC,2025-06-09,10.35,10.385,10.35,10.385
VCIC,2025-06-11,10.3638,10.3638,10.3638,10.3638
VCIC,2025-06-16,10.34,10.34,10.34,10.34
VCIC,2025-06-18,10.36,10.36,10.36,10.36
