ticker,date,open,high,low,close
NCTY,2004-12-15,571.5,637.8,524.7,630.0
NCTY,2004-12-16,673.2,715.8,630.0,667.8
NCTY,2004-12-17,684.0,717.0,678.0,704.7
NCTY,2004-12-20,739.8,757.5,685.2,687.0
NCTY,2004-12-21,693.3,707.7,633.0,651.0
NCTY,2004-12-22,637.8,669.0,637.8,645.0
NCTY,2004-12-23,660.0,660.0,621.0,642.0
NCTY,2004-12-27,636.3,652.5,636.3,637.8
NCTY,2004-12-28,637.5,646.2,635.1,637.5
NCTY,2004-12-29,637.5,719.7,637.5,708.0
NCTY,2004-12-30,706.8,735.0,696.6,723.0
NCTY,2004-12-31,716.7,727.5,698.4,708.6
NCTY,2005-01-03,723.3,723.3,667.8,675.0
NCTY,2005-01-04,693.0,693.0,622.5,638.7
NCTY,2005-01-05,626.7,642.0,624.0,634.5
NCTY,2005-01-06,636.0,647.1,612.0,618.0
NCTY,2005-01-07,611.4,623.7,594.0,615.0
NCTY,2005-01-10,630.0,650.7,606.3,644.4
NCTY,2005-01-11,645.0,652.5,616.5,627.3
NCTY,2005-01-12,624.0,630.0,597.0,600.0
NCTY,2005-01-13,600.0,624.0,600.0,604.5
NCTY,2005-01-14,609.0,619.2,606.0,609.0
NCTY,2005-01-18,606.0,615.9,597.3,607.5
NCTY,2005-01-19,603.0,605.1,580.8,582.0
NCTY,2005-01-20,578.4,593.4,510.6,547.5
NCTY,2005-01-21,531.9,562.2,531.9,546.3
NCTY,2005-01-24,550.5,550.5,516.0,518.1
NCTY,2005-01-25,513.0,537.9,512.7,537.0
NCTY,2005-01-26,540.0,570.0,533.1,560.1
NCTY,2005-01-27,575.1,577.5,553.5,577.5
NCTY,2005-01-28,581.4,588.0,564.0,578.1
NCTY,2005-01-31,590.4,625.8,590.4,624.0
NCTY,2005-02-01,624.0,675.0,624.0,664.5
NCTY,2005-02-02,693.0,693.0,649.5,660.0
NCTY,2005-02-03,645.3,670.8,630.3,667.8
NCTY,2005-02-04,696.0,698.1,673.5,684.0
NCTY,2005-02-07,682.5,686.4,628.2,653.4
NCTY,2005-02-08,630.0,638.4,600.3,630.3
NCTY,2005-02-09,637.5,664.8,629.4,652.5
NCTY,2005-02-10,674.7,676.5,626.1,633.0
NCTY,2005-02-11,628.5,635.1,618.0,628.8
NCTY,2005-02-14,639.6,656.7,631.8,644.1
NCTY,2005-02-15,646.8,646.8,620.4,634.5
NCTY,2005-02-16,616.8,637.5,616.8,632.4
NCTY,2005-02-17,623.7,623.7,606.0,606.0
NCTY,2005-02-18,606.0,636.3,606.0,612.0
NCTY,2005-02-22,635.7,635.7,615.0,630.0
NCTY,2005-02-23,633.0,657.0,630.0,657.0
NCTY,2005-02-24,605.7,605.7,546.9,552.3
NCTY,2005-02-25,5550.0,5850.0,5511.0,5700.0
NCTY,2005-02-28,5775.0,5775.0,5400.0,5436.0
NCTY,2005-03-01,5775.0,5775.0,5409.0,5496.0
NCTY,2005-03-02,5697.0,5775.0,5460.0,5613.0
NCTY,2005-03-03,5730.0,5835.0,5670.0,5718.0
