Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
1,2025-07-14,JNJ,sideways,-0.03,5.0,-0.0015,286847.78,11.0,-0.0033,244736.03,10.0,-0.003,251754.66,15.0,-0.0045,216661.54,-0.03,999700.0,Signal Follower
2,2025-07-09,JNJ,sideways,0.31,5.0,0.0155,247039.36,11.0,0.0341,252413.3,10.0,0.031,252512.81,15.0,0.0465,248034.53,0.31,1002799.07,Tit-for-Tat
3,2025-07-03,JNJ,sideways,0.37,7.71,0.0285,230068.8,10.0,0.037,236998.16,79.83,0.2954,295909.6,15.0,0.0555,237023.44,0.37,1006509.43,Defector
4,2025-06-30,JNJ,sideways,0.39,41.0,0.1599,212136.71,32.03,0.1249,207268.93,79.55,0.3102,333214.9,63.98,0.2495,247379.46,0.39,1010434.81,Defector
5,2025-06-25,JNJ,sideways,0.59,5.79,0.0342,191016.45,50.66,0.2989,222586.24,10.0,0.059,305459.48,66.64,0.3932,280937.82,0.59,1016396.38,Tit-for-Tat
6,2025-06-20,JNJ,sideways,-0.97,41.0,-0.3977,185240.4,27.33,-0.2651,242459.48,27.0,-0.2619,333623.81,54.75,-0.531,238676.31,-0.97,1006537.33,Cooperator
7,2025-06-16,JNJ,sideways,-0.77,7.71,-0.0594,204714.75,31.64,-0.2436,209099.38,10.0,-0.077,360961.44,23.63,-0.182,225224.43,-0.77,998787.0,Signal Follower
8,2025-06-11,JNJ,sideways,-0.67,15.87,-0.1063,221474.54,14.0,-0.0938,227776.89,74.5,-0.4992,306304.4,15.0,-0.1005,244444.17,-0.67,992095.12,Cooperator
9,2025-06-06,JNJ,sideways,0.67,39.41,0.264,218970.66,26.18,0.1754,212558.3,77.52,0.5194,351823.74,15.0,0.1005,216647.3,0.67,998742.16,Defector
10,2025-06-03,JNJ,sideways,-0.25,7.27,-0.0182,255604.33,37.16,-0.0929,221630.87,71.57,-0.1789,316380.16,58.77,-0.1469,206384.63,-0.25,996245.31,Signal Follower
11,2025-05-29,JNJ,sideways,1.21,31.59,0.3823,243976.31,35.26,0.4266,215724.39,67.8,0.8204,360925.98,15.0,0.1815,179373.32,1.21,1008299.87,Defector
