Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
36,2025-02-10,GOOGL,sideways,-0.47,64.78,-0.3045,177078.5,50.0,-0.235,39372.61,55.0,-0.2585,649935.3,63.6,-0.2989,133613.59,-0.47,217517.99,Cooperator
37,2025-02-05,GOOGL,sideways,0.14,62.17,0.087,197502.53,50.0,0.07,36434.32,55.0,0.077,652152.81,45.33,0.0635,113910.33,0.14,217822.51,Defector
38,2025-01-31,GOOGL,sideways,1.0,52.5,0.525,184034.76,50.0,0.5,31190.85,55.0,0.55,657066.86,58.75,0.5875,127707.53,1.0,220000.74,Defector
39,2025-01-28,GOOGL,bull,1.32,50.43,0.6657,166606.3,50.0,0.66,27947.92,55.0,0.726,659741.41,61.33,0.8096,145704.37,1.32,222904.75,Defector
40,2025-01-23,GOOGL,sideways,-0.08,52.5,-0.042,157665.52,70.0,-0.056,22399.47,40.0,-0.032,692603.41,61.25,-0.049,127331.6,-0.08,222726.42,Cooperator
41,2025-01-17,GOOGL,sideways,-0.27,52.5,-0.1418,158442.25,70.0,-0.189,18878.93,55.0,-0.1485,679977.04,40.0,-0.108,142701.78,-0.27,222125.06,Cooperator
42,2025-01-14,GOOGL,sideways,-0.83,64.78,-0.5377,137674.41,50.0,-0.415,20079.62,55.0,-0.4565,678438.18,43.6,-0.3619,163807.79,-0.83,220281.42,Cooperator
43,2025-01-08,GOOGL,bull,0.72,52.5,0.378,138601.34,50.0,0.36,19373.44,55.0,0.396,711433.64,40.0,0.288,130591.58,0.72,221867.45,Defector
44,2025-01-03,GOOGL,sideways,0.22,52.5,0.1155,128005.82,50.0,0.11,16438.35,55.0,0.121,710443.71,58.75,0.1292,145112.11,0.22,222355.56,Defector
45,2024-12-30,GOOGL,sideways,0.76,50.43,0.3833,114791.76,50.0,0.38,14590.5,55.0,0.418,706615.74,61.33,0.4661,164002.01,0.76,224045.46,Defector
46,2024-12-24,GOOGL,bull,0.65,52.5,0.3412,108572.09,70.0,0.455,17801.97,55.0,0.3575,696017.91,61.25,0.3981,177608.03,0.65,225501.76,Defector
47,2024-12-19,GOOGL,sideways,-1.63,50.43,-0.822,116571.32,70.0,-1.141,14681.93,55.0,-0.8965,706829.51,63.17,-1.0296,161917.24,-1.63,221826.08,Cooperator
48,2024-12-16,GOOGL,sideways,1.97,52.5,1.0342,106366.22,50.0,0.985,13084.92,70.0,1.379,749994.19,40.0,0.788,130554.67,1.97,226196.05,Defector
49,2024-12-11,GOOGL,bull,5.44,53.04,2.8853,120136.8,50.0,2.72,14193.94,40.0,2.176,703206.82,60.85,3.3102,162462.45,5.44,238501.12,Defector
50,2024-12-06,GOOGL,bull,1.56,52.5,0.819,132427.21,90.0,1.404,17857.82,15.0,0.234,665568.86,60.0,0.936,184146.11,1.56,242221.73,Defector
51,2024-12-03,GOOGL,bull,-0.09,53.96,-0.0486,126949.69,85.0,-0.0765,13981.63,40.0,-0.036,690655.53,61.75,-0.0556,168413.16,-0.09,242003.74,Cooperator
52,2024-11-27,GOOGL,bull,0.14,62.17,0.087,133767.01,85.0,0.119,17027.24,55.0,0.077,692136.07,45.33,0.0635,157069.69,0.14,242342.54,Defector
53,2024-11-22,GOOGL,bull,-0.66,62.45,-0.4122,122845.78,70.0,-0.462,13445.54,55.0,-0.363,723606.2,64.0,-0.4224,140102.48,-0.66,240743.08,Cooperator
54,2024-11-19,GOOGL,bull,2.53,52.5,1.3283,122796.47,50.0,1.265,12880.74,55.0,1.3915,753421.17,40.0,1.012,110901.62,2.53,246833.88,Defector
55,2024-11-14,GOOGL,bull,-1.51,50.43,-0.7615,112905.58,80.0,-1.208,10106.97,25.0,-0.3775,780067.73,60.42,-0.9123,96919.72,-1.51,243106.69,Cooperator
56,2024-11-11,GOOGL,bull,0.99,52.5,0.5198,101211.66,50.0,0.495,8849.36,70.0,0.693,813164.92,40.0,0.396,76774.07,0.99,245513.44,Defector
57,2024-11-06,GOOGL,bull,1.56,50.43,0.7867,94381.1,70.0,1.092,10761.96,55.0,0.858,812152.02,60.42,0.9425,82704.92,1.56,249343.45,Defector
58,2024-11-01,GOOGL,bull,0.72,53.96,0.3885,109674.76,50.0,0.36,11867.45,40.0,0.288,774057.27,60.67,0.4368,104400.52,0.72,251138.73,Defector
59,2024-10-29,GOOGL,bull,1.16,54.36,0.6305,106896.64,70.0,0.812,14720.09,55.0,0.638,762897.07,62.1,0.7204,115486.2,1.16,254051.94,Defector
60,2024-10-24,GOOGL,bull,-0.07,64.78,-0.0453,91391.92,70.0,-0.049,11994.67,40.0,-0.028,797452.97,64.3,-0.045,99160.44,-0.07,253874.1,Cooperator
61,2024-10-21,GOOGL,bull,0.69,64.78,0.447,100876.16,70.0,0.483,13906.22,55.0,0.3795,797177.47,44.5,0.3071,88040.14,0.69,255625.83,Defector
62,2024-10-16,GOOGL,bull,0.38,52.5,0.1995,96426.67,70.0,0.266,17144.98,55.0,0.209,793561.57,58.75,0.2232,92866.77,0.38,256597.21,Defector
63,2024-10-11,GOOGL,bull,0.68,52.5,0.357,89687.33,50.0,0.34,14810.92,55.0,0.374,790669.31,60.0,0.408,104832.44,0.68,258342.07,Defector
64,2024-10-08,GOOGL,bull,0.27,52.5,0.1418,85233.65,70.0,0.189,18157.35,55.0,0.1485,782536.32,61.25,0.1654,114072.68,0.27,259039.59,Defector
65,2024-10-03,GOOGL,bull,0.88,52.5,0.462,79737.19,50.0,0.44,16027.2,55.0,0.484,773413.69,62.5,0.55,130821.92,0.88,261319.14,Defector
66,2024-09-30,GOOGL,bull,1.55,53.96,0.8364,76821.71,70.0,1.085,19677.63,55.0,0.8525,758336.77,62.83,0.9739,145163.89,1.55,265369.59,Defector
67,2024-09-25,GOOGL,bull,0.01,50.43,0.005,80995.76,70.0,0.007,24434.33,40.0,0.004,723813.52,63.17,0.0063,170756.39,0.01,265396.13,Defector
68,2024-09-20,GOOGL,bull,0.06,52.5,0.0315,76073.51,70.0,0.042,29537.0,55.0,0.033,707703.65,62.5,0.0375,186685.84,0.06,265555.36,Defector
69,2024-09-17,GOOGL,bull,0.19,52.5,0.0998,71221.81,70.0,0.133,35591.05,55.0,0.1045,689738.74,62.5,0.1188,203448.39,0.19,266059.92,Defector
70,2024-09-12,GOOGL,bull,0.58,67.12,0.3893,81601.92,50.0,0.29,31601.79,55.0,0.319,664373.75,63.63,0.3691,222422.54,0.58,267603.07,Defector
71,2024-09-09,GOOGL,sideways,-2.49,53.96,-1.3437,86150.31,50.0,-1.245,36117.58,55.0,-1.3695,686279.97,62.83,-1.5645,191452.14,-2.49,260939.75,Cooperator
72,2024-09-04,GOOGL,sideways,-0.13,46.89,-0.061,96857.67,25.0,-0.0325,44614.62,85.0,-0.1105,639017.04,42.5,-0.0553,219510.67,-0.13,260600.53,Cooperator
73,2024-08-29,GOOGL,sideways,-1.54,67.12,-1.0336,85433.23,35.0,-0.539,49141.41,55.0,-0.847,616544.04,30.27,-0.4661,248881.32,-1.54,256587.28,Cooperator
74,2024-08-26,GOOGL,sideways,-0.13,50.43,-0.0656,90633.77,35.0,-0.0455,57972.18,70.0,-0.091,561142.86,36.75,-0.0478,290251.19,-0.13,256253.72,Cooperator
75,2024-08-21,GOOGL,sideways,0.42,50.43,0.2118,93090.86,35.0,0.147,49722.85,55.0,0.231,604519.22,36.17,0.1519,252667.07,0.42,257329.98,Defector
76,2024-08-16,GOOGL,sideways,0.92,46.89,0.4314,78813.13,50.0,0.46,44825.31,55.0,0.506,598369.33,61.25,0.5635,277992.23,0.92,259697.42,Defector
77,2024-08-13,GOOGL,sideways,0.46,62.17,0.286,84697.57,50.0,0.23,38596.66,55.0,0.253,567733.72,64.27,0.2956,308972.05,0.46,260892.03,Defector
78,2024-08-08,GOOGL,sideways,0.95,64.78,0.6154,94258.38,70.0,0.665,47010.97,55.0,0.5225,520037.83,63.95,0.6075,338692.83,0.95,263370.5,Defector
79,2024-08-05,GOOGL,sideways,2.41,64.78,1.5612,103634.23,70.0,1.687,56568.01,55.0,1.3255,470640.58,64.3,1.5496,369157.18,2.41,269717.73,Defector
80,2024-07-31,GOOGL,sideways,-0.98,64.78,-0.6348,94536.7,80.0,-0.784,48278.84,15.0,-0.147,519751.4,64.3,-0.6301,337433.06,-0.98,267074.5,Cooperator
81,2024-07-26,GOOGL,sideways,-0.09,64.78,-0.0583,83814.24,70.0,-0.063,40353.82,55.0,-0.0495,510184.56,44.5,-0.04,365647.37,-0.09,266834.13,Cooperator
82,2024-07-23,GOOGL,sideways,-0.14,64.78,-0.0907,69725.08,50.0,-0.07,41091.46,55.0,-0.077,487340.29,43.6,-0.061,401843.17,-0.14,266460.56,Cooperator
83,2024-07-18,GOOGL,sideways,-2.33,46.89,-1.0926,72470.68,50.0,-1.165,40079.16,55.0,-1.2815,425125.3,41.5,-0.967,462324.86,-2.33,260252.03,Cooperator
84,2024-07-15,GOOGL,sideways,0.87,52.5,0.4567,70284.19,25.0,0.2175,34075.15,85.0,0.7395,472405.1,40.0,0.348,423235.57,0.87,262516.22,Defector
85,2024-07-10,GOOGL,bull,1.07,50.43,0.5396,66195.64,35.0,0.3745,26874.67,55.0,0.5885,466357.64,60.42,0.6465,440572.05,1.07,265325.15,Defector
86,2024-07-05,GOOGL,bull,2.55,50.43,1.2859,66257.95,50.0,1.275,26747.07,40.0,1.02,402284.98,61.33,1.564,504710.0,2.55,272090.94,Tit-for-Tat
87,2024-07-01,GOOGL,bull,-0.02,52.5,-0.0105,62834.74,80.0,-0.016,22345.25,15.0,-0.003,443438.52,56.0,-0.0112,471381.5,-0.02,272036.52,Cooperator
88,2024-06-26,GOOGL,bull,0.68,52.5,0.357,65585.22,70.0,0.476,27220.18,55.0,0.374,473896.68,40.0,0.272,433297.92,0.68,273886.37,Defector
89,2024-06-21,GOOGL,bull,1.49,53.96,0.8041,61979.33,70.0,1.043,32861.99,55.0,0.8195,455867.26,59.58,0.8878,449291.42,1.49,277967.27,Defector
90,2024-06-17,GOOGL,bull,1.01,52.5,0.5302,63018.09,70.0,0.707,38909.1,40.0,0.404,409045.77,60.0,0.606,489027.04,1.01,280774.74,Tit-for-Tat
