Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
23,2025-04-07,NVDA,bull,11.64,65.31,7.6018,180913.9,35.0,4.074,120470.16,70.0,8.148,466888.71,43.83,5.1022,231727.22,11.64,305869.1,Defector
24,2025-04-02,NVDA,bull,2.92,64.78,1.8915,195364.65,90.0,2.628,141898.81,15.0,0.438,413876.4,63.25,1.8469,248860.14,2.92,314800.48,Tit-for-Tat
25,2025-03-28,NVDA,bull,-1.63,62.45,-1.018,184455.07,90.0,-1.467,120047.47,15.0,-0.2445,460741.95,62.69,-1.0218,234755.52,-1.63,309669.23,Defector
26,2025-03-25,NVDA,bull,0.12,50.43,0.0605,159955.64,85.0,0.102,137729.75,70.0,0.084,472608.58,64.17,0.077,229706.04,0.12,310040.83,Defector
27,2025-03-20,NVDA,bull,1.7,64.78,1.1012,178208.72,50.0,0.85,119918.69,55.0,0.935,450414.5,63.6,1.0812,251458.09,1.7,315311.53,Defector
28,2025-03-17,NVDA,bull,-2.62,64.78,-1.6972,156148.79,50.0,-1.31,121768.29,40.0,-1.048,499788.76,63.95,-1.6755,222294.16,-2.62,307050.37,Cooperator
29,2025-03-12,NVDA,bull,1.42,62.17,0.8828,151943.41,40.0,0.568,103850.07,85.0,1.207,548194.5,45.33,0.6437,196012.02,1.42,311410.48,Defector
30,2025-03-07,NVDA,bull,1.29,62.45,0.8056,173683.9,50.0,0.645,104794.87,40.0,0.516,494201.22,64.0,0.8256,227320.01,1.29,315427.68,Defector
31,2025-03-04,NVDA,bull,4.83,46.89,2.265,172889.07,50.0,2.415,108537.44,40.0,1.932,447757.8,62.0,2.9946,270815.69,4.83,330662.83,Defector
32,2025-02-27,NVDA,bull,-11.0,62.45,-6.8699,162097.78,90.0,-9.9,91237.46,15.0,-1.65,494608.69,64.4,-7.084,252056.07,-11.0,294289.92,Defector
33,2025-02-24,NVDA,bear,-4.6,53.96,-2.4824,173206.25,15.0,-0.69,111302.21,90.0,-4.14,459254.49,67.33,-3.0973,256237.05,-4.6,280752.59,Cooperator
34,2025-02-19,NVDA,bear,-0.2,50.43,-0.1009,177643.18,15.0,-0.03,128221.72,90.0,-0.18,406183.51,22.92,-0.0458,287951.6,-0.2,280191.08,Cooperator
35,2025-02-13,NVDA,bear,2.84,52.44,1.4892,190300.85,20.0,0.568,112563.18,55.0,1.562,441328.09,21.76,0.618,255807.87,2.84,288148.51,Defector
36,2025-02-10,NVDA,bear,2.68,50.43,1.3515,204419.12,45.0,1.206,116028.01,25.0,0.67,384338.32,60.42,1.6192,295214.55,2.68,295870.89,Tit-for-Tat
37,2025-02-05,NVDA,sideways,2.52,64.78,1.6324,218316.82,90.0,2.268,135174.53,15.0,0.378,336864.11,59.81,1.5073,309644.54,2.52,303326.83,Tit-for-Tat
38,2025-01-31,NVDA,bear,-3.0,62.45,-1.8736,208040.88,90.0,-2.7,115335.95,15.0,-0.45,378860.17,60.05,-1.8015,297763.01,-3.0,294227.03,Defector
39,2025-01-28,NVDA,sideways,5.89,64.78,3.8155,191551.77,60.0,3.534,100573.02,85.0,5.0065,426967.25,67.0,3.9463,280907.96,5.89,311557.0,Defector
40,2025-01-23,NVDA,sideways,1.5,52.5,0.7875,196629.64,90.0,1.35,120290.75,25.0,0.375,385199.73,60.0,0.9,297879.87,1.5,316230.36,Tit-for-Tat
41,2025-01-17,NVDA,sideways,0.75,64.78,0.4858,215520.86,70.0,0.525,137600.27,40.0,0.3,334783.06,59.5,0.4462,312095.81,0.75,318602.08,Tit-for-Tat
42,2025-01-14,NVDA,bull,-3.15,64.78,-2.0405,211461.43,85.0,-2.6775,111533.59,55.0,-1.7325,356097.85,59.2,-1.8648,320907.13,-3.15,308566.12,Cooperator
43,2025-01-08,NVDA,bull,-1.73,50.43,-0.8724,221404.49,40.0,-0.692,123339.36,85.0,-1.4705,303398.18,41.67,-0.7208,351857.97,-1.73,303227.92,Cooperator
44,2025-01-03,NVDA,bull,3.19,52.5,1.6748,223420.93,35.0,1.1165,108700.91,70.0,2.233,344933.2,40.0,1.276,322944.96,3.19,312900.89,Defector
45,2024-12-30,NVDA,bull,1.97,50.43,0.9934,234113.48,45.0,0.8865,109300.32,25.0,0.4925,293027.84,60.42,1.1902,363558.36,1.97,319065.04,Tit-for-Tat
46,2024-12-24,NVDA,bull,0.16,52.5,0.084,235751.49,70.0,0.112,128458.59,40.0,0.064,259855.19,55.31,0.0885,375934.73,0.16,319575.55,Tit-for-Tat
47,2024-12-19,NVDA,bull,-0.82,64.78,-0.5312,229501.02,85.0,-0.697,104184.54,55.0,-0.451,273380.16,55.85,-0.458,392934.28,-0.82,316955.03,Cooperator
48,2024-12-16,NVDA,bull,-1.62,64.78,-1.0494,192515.31,50.0,-0.81,107764.83,55.0,-0.891,264690.99,44.5,-0.7209,435028.88,-1.62,311820.35,Cooperator
49,2024-12-11,NVDA,sideways,1.42,64.78,0.9199,207146.01,35.0,0.497,93864.78,70.0,0.994,294319.71,43.6,0.6191,404669.5,1.42,316248.2,Tit-for-Tat
50,2024-12-06,NVDA,sideways,-1.49,53.23,-0.7932,176583.08,50.0,-0.745,85853.86,40.0,-0.596,325798.01,44.65,-0.6653,411765.04,-1.49,311536.11,Cooperator
51,2024-12-03,NVDA,sideways,1.45,67.12,0.9732,190250.78,35.0,0.5075,74439.17,70.0,1.015,357165.67,42.83,0.6211,378144.38,1.45,316053.38,Defector
52,2024-11-27,NVDA,sideways,0.24,67.12,0.1611,214072.73,50.0,0.12,71536.23,40.0,0.096,308973.85,61.58,0.1478,405417.19,0.24,316811.91,Tit-for-Tat
53,2024-11-22,NVDA,sideways,-2.73,67.12,-1.8323,185382.28,50.0,-1.365,81838.69,55.0,-1.5015,328378.29,59.02,-1.6113,404400.74,-2.73,308162.94,Cooperator
54,2024-11-19,NVDA,sideways,4.03,52.5,2.1158,180821.62,40.0,1.612,74347.52,85.0,3.4255,377447.31,40.0,1.612,367383.55,4.03,320581.91,Defector
55,2024-11-14,NVDA,sideways,-0.6,52.5,-0.315,175466.85,80.0,-0.48,62120.05,25.0,-0.15,417168.55,58.75,-0.3525,345244.55,-0.6,318658.42,Cooperator
56,2024-11-11,NVDA,sideways,-2.3,52.5,-1.2075,164959.23,50.0,-1.15,61113.06,55.0,-1.265,373967.77,40.0,-0.92,399959.93,-2.3,311329.27,Cooperator
57,2024-11-06,NVDA,sideways,1.85,67.12,1.2417,169232.53,40.0,0.74,53951.13,85.0,1.5725,418944.44,42.27,0.7819,357871.91,1.85,317088.87,Defector
58,2024-11-01,NVDA,sideways,0.52,50.43,0.2622,171165.85,50.0,0.26,54244.26,40.0,0.208,362708.36,60.42,0.3142,411881.53,0.52,318737.73,Tit-for-Tat
59,2024-10-29,NVDA,sideways,0.68,52.5,0.357,156611.73,50.0,0.34,43656.04,55.0,0.374,371825.56,55.31,0.3761,427906.67,0.68,320905.14,Tit-for-Tat
60,2024-10-24,NVDA,sideways,-0.29,52.5,-0.1522,159852.42,70.0,-0.203,34595.3,55.0,-0.1595,367395.89,52.25,-0.1515,438156.39,-0.29,319974.52,Cooperator
61,2024-10-21,NVDA,bull,4.04,50.43,2.0373,167237.19,50.0,2.02,35878.28,55.0,2.222,420044.28,41.67,1.6833,376840.26,4.04,332901.49,Defector
62,2024-10-16,NVDA,bull,1.3,52.5,0.6825,176546.11,80.0,1.04,42300.93,15.0,0.195,372772.34,58.75,0.7638,408380.62,1.3,337229.21,Tit-for-Tat
63,2024-10-11,NVDA,bull,0.59,48.96,0.2889,175510.88,85.0,0.5015,51509.52,40.0,0.236,349855.28,55.73,0.3288,423124.32,0.59,339218.86,Tit-for-Tat
64,2024-10-08,NVDA,bull,2.02,52.5,1.0605,172053.72,85.0,1.717,63256.35,55.0,1.111,349631.37,52.58,1.0622,415058.55,2.02,346071.08,Tit-for-Tat
65,2024-10-03,NVDA,bull,1.6,50.43,0.8069,178035.66,80.0,1.28,75469.76,25.0,0.4,314190.25,51.7,0.8271,432304.34,1.6,351608.22,Tit-for-Tat
66,2024-09-30,NVDA,bull,2.65,52.5,1.3912,183987.29,70.0,1.855,90753.36,40.0,1.06,286747.45,50.53,1.3389,438511.9,2.65,360925.84,Tit-for-Tat
67,2024-09-25,NVDA,bull,1.22,52.5,0.6405,190185.39,90.0,1.098,107023.63,15.0,0.183,254659.06,49.47,0.6036,448131.92,1.22,365329.13,Tit-for-Tat
68,2024-09-20,NVDA,bull,-0.91,67.12,-0.6108,176494.88,85.0,-0.7735,88569.32,40.0,-0.364,275117.53,49.66,-0.4519,459818.27,-0.91,362004.64,Cooperator
69,2024-09-17,NVDA,bull,-2.18,67.12,-1.4632,154356.79,70.0,-1.526,75211.93,55.0,-1.199,269964.26,42.83,-0.9338,500467.03,-2.18,354112.94,Cooperator
70,2024-09-12,NVDA,bull,1.97,52.5,1.0342,153214.24,25.0,0.4925,66147.44,90.0,1.773,309608.23,40.0,0.788,471030.09,1.97,361088.96,Defector
71,2024-09-09,NVDA,bull,1.52,62.45,0.9493,164098.47,50.0,0.76,62542.32,40.0,0.608,261522.66,64.0,0.9728,511836.54,1.52,366577.51,Tit-for-Tat
72,2024-09-04,NVDA,bull,0.76,62.17,0.4725,174089.96,50.0,0.38,58579.86,40.0,0.304,218257.26,63.33,0.4813,549072.92,0.76,369363.5,Tit-for-Tat
73,2024-08-29,NVDA,bull,-3.11,67.12,-2.0874,157021.05,70.0,-2.177,50016.72,55.0,-1.7105,241021.79,60.93,-1.895,551940.44,-3.11,357876.3,Cooperator
74,2024-08-26,NVDA,sideways,-2.4,52.5,-1.26,157282.26,40.0,-0.96,53468.57,85.0,-2.04,199217.19,40.0,-0.96,590031.98,-2.4,349287.27,Cooperator
75,2024-08-21,NVDA,sideways,0.93,52.5,0.4882,158387.22,15.0,0.1395,46468.5,90.0,0.837,228097.71,40.0,0.372,567046.57,0.93,352535.64,Tit-for-Tat
76,2024-08-16,NVDA,sideways,2.16,50.43,1.0893,164522.86,20.0,0.432,38010.95,55.0,1.188,244497.63,41.67,0.9,552968.55,2.16,360150.41,Tit-for-Tat
77,2024-08-13,NVDA,sideways,3.29,52.5,1.7272,179466.58,60.0,1.974,43183.1,15.0,0.4935,211401.11,41.33,1.3599,565949.21,3.29,371999.36,Tit-for-Tat
78,2024-08-08,NVDA,bull,2.91,64.78,1.8851,193854.01,90.0,2.619,50746.43,15.0,0.4365,188719.86,43.83,1.2756,566679.7,2.91,382824.54,Tit-for-Tat
79,2024-08-05,NVDA,bull,9.11,62.17,5.6638,206267.81,90.0,8.199,59350.37,15.0,1.3665,167053.1,45.58,4.1526,567328.72,9.11,417699.85,Tit-for-Tat
80,2024-07-31,NVDA,bull,3.65,67.12,2.4498,220997.79,90.0,3.285,68629.63,15.0,0.5475,146666.17,46.16,1.6848,563706.42,3.65,432945.9,Tit-for-Tat
81,2024-07-26,NVDA,bull,-2.69,62.45,-1.68,210227.3,90.0,-2.421,58418.39,15.0,-0.4035,164796.73,47.64,-1.2816,566557.58,-2.69,421299.65,Defector
82,2024-07-23,NVDA,bull,-0.15,64.78,-0.0972,223481.85,75.0,-0.1125,54844.95,85.0,-0.1275,134688.24,67.0,-0.1005,586984.95,-0.15,420667.7,Cooperator
83,2024-07-18,NVDA,bull,-0.62,62.45,-0.3872,183701.59,50.0,-0.31,55398.6,55.0,-0.341,125876.03,45.25,-0.2806,635023.79,-0.62,418059.56,Cooperator
84,2024-07-15,NVDA,bull,-1.62,67.12,-1.0873,155555.54,35.0,-0.567,61194.39,55.0,-0.891,118834.82,42.27,-0.6847,664415.24,-1.62,411287.0,Cooperator
85,2024-07-10,NVDA,bull,0.66,53.96,0.3562,168012.72,35.0,0.231,57665.11,70.0,0.462,142193.2,36.25,0.2392,632128.97,0.66,414001.49,Tit-for-Tat
86,2024-07-05,NVDA,bull,-1.22,64.78,-0.7903,142724.5,35.0,-0.427,63584.47,55.0,-0.671,132612.4,41.69,-0.5086,661078.63,-1.22,408950.67,Cooperator
87,2024-07-01,NVDA,bull,0.67,53.96,0.3616,153433.86,35.0,0.2345,59518.74,70.0,0.469,158146.71,37.08,0.2485,628900.69,0.67,411690.64,Tit-for-Tat
88,2024-06-26,NVDA,bull,0.21,52.5,0.1102,176162.54,50.0,0.105,65883.75,55.0,0.1155,188087.9,37.81,0.0794,569865.81,0.21,412555.19,Tit-for-Tat
89,2024-06-21,NVDA,sideways,-0.43,67.12,-0.2886,143628.36,50.0,-0.215,64934.57,55.0,-0.2365,176023.19,40.52,-0.1742,615413.88,-0.43,410781.21,Cooperator
90,2024-06-17,NVDA,bear,-1.51,52.5,-0.7928,126235.02,50.0,-0.755,59722.26,55.0,-0.8305,147519.89,40.0,-0.604,666522.83,-1.51,404578.41,Cooperator
