Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
28,2025-03-17,LLY,bull,0.96,7.71,0.0741,201168.87,27.05,0.2596,210449.94,72.63,0.6972,258950.61,50.74,0.4871,329430.58,0.96,1083410.36,Defector
29,2025-03-12,LLY,sideways,0.85,7.71,0.0656,169540.49,33.59,0.2855,199113.24,70.75,0.6014,283448.6,61.1,0.5194,347897.67,0.85,1092619.35,Tit-for-Tat
30,2025-03-07,LLY,sideways,-3.96,47.86,-1.8953,177795.95,37.81,-1.4974,227518.84,67.93,-2.6902,244035.73,52.22,-2.0679,350649.48,-3.96,1049351.63,Cooperator
31,2025-03-04,LLY,sideways,-1.21,10.17,-0.1231,196670.29,42.2,-0.5107,198458.32,10.0,-0.121,270247.62,30.97,-0.3747,334623.76,-1.21,1036654.47,Signal Follower
32,2025-02-27,LLY,sideways,-1.15,5.0,-0.0575,214602.87,16.43,-0.1889,207747.83,71.11,-0.8178,225508.98,15.0,-0.1725,352140.32,-1.15,1024732.95,Signal Follower
33,2025-02-24,LLY,sideways,0.24,5.0,0.012,195888.17,26.68,0.064,205537.46,78.93,0.1894,264709.15,15.0,0.036,333865.23,0.24,1027192.3,Defector
34,2025-02-19,LLY,bear,1.15,10.17,0.117,168601.6,26.08,0.3,189032.21,77.22,0.888,293637.88,59.75,0.6871,348728.31,1.15,1039005.02,Defector
35,2025-02-13,LLY,bear,-0.59,5.0,-0.0295,200235.79,41.07,-0.2423,196964.22,69.0,-0.4071,272832.02,64.78,-0.3822,329967.96,-0.59,1032874.89,Signal Follower
36,2025-02-10,LLY,bear,-1.01,5.0,-0.0505,222841.16,38.92,-0.3931,191022.88,66.53,-0.6719,232833.64,15.0,-0.1515,353302.32,-1.01,1022442.85,Signal Follower
37,2025-02-05,LLY,bear,0.84,5.0,0.042,203088.67,25.51,0.2143,188686.73,75.18,0.6315,273075.56,15.0,0.126,335149.05,0.84,1031031.37,Defector
38,2025-01-31,LLY,bear,-1.45,5.0,-0.0725,234137.48,27.73,-0.4021,201747.0,77.42,-1.1225,242034.09,57.13,-0.8283,322081.44,-1.45,1016081.42,Signal Follower
39,2025-01-28,LLY,bear,-0.28,48.17,-0.1349,225126.27,36.59,-0.1025,205611.49,70.02,-0.1961,206375.96,15.0,-0.042,362886.28,-0.28,1013236.39,Tit-for-Tat
40,2025-01-23,LLY,sideways,2.53,35.27,0.8923,224101.82,37.83,0.9571,207598.38,68.37,1.7298,243376.98,17.25,0.4364,324922.82,2.53,1038871.27,Defector
41,2025-01-17,LLY,sideways,-2.96,36.17,-1.0706,244232.18,33.31,-0.9859,230325.04,69.94,-2.0703,208797.91,52.96,-1.5676,316644.86,-2.96,1008120.68,Cooperator
42,2025-01-14,LLY,bear,-5.01,39.41,-1.9743,220881.75,37.46,-1.8765,212970.03,15.0,-0.7515,241700.43,27.82,-1.3936,324447.78,-5.01,957613.83,Defector
43,2025-01-08,LLY,bear,1.73,5.0,0.0865,200004.77,24.4,0.4222,210203.29,67.55,1.1687,282378.34,15.0,0.2595,307413.6,1.73,974180.55,Defector
44,2025-01-03,LLY,bear,0.49,41.0,0.2009,185815.65,28.53,0.1398,181390.54,77.6,0.3802,317134.37,59.44,0.2913,315659.43,0.49,978954.04,Defector
45,2024-12-30,LLY,bear,-0.52,39.41,-0.2049,188337.49,41.44,-0.2155,182005.3,15.0,-0.078,360243.94,71.34,-0.371,269413.27,-0.52,973863.48,Defector
46,2024-12-24,LLY,bear,0.54,7.71,0.0417,173958.91,32.34,0.1746,215188.38,10.0,0.054,341390.58,15.0,0.081,269462.13,0.54,979122.34,Cooperator
47,2024-12-19,LLY,bear,-0.99,43.49,-0.4306,175507.66,16.33,-0.1617,244245.87,75.82,-0.7507,293175.03,31.34,-0.3103,287071.44,-0.99,969429.03,Cooperator
48,2024-12-16,LLY,bear,-1.64,7.71,-0.1265,196238.26,38.15,-0.6257,241773.05,69.81,-1.1448,251110.96,16.07,-0.2635,310877.72,-1.64,953530.39,Signal Follower
49,2024-12-11,LLY,bear,0.1,7.71,0.0077,178863.17,24.84,0.0248,236151.83,74.68,0.0747,292995.84,15.0,0.015,291989.17,0.1,954483.92,Defector
50,2024-12-06,LLY,bear,-0.12,5.0,-0.006,206599.93,28.3,-0.034,252331.1,77.07,-0.0925,259969.29,56.77,-0.0681,281099.68,-0.12,953338.54,Signal Follower
51,2024-12-03,LLY,bear,1.3,5.0,0.065,183376.27,38.94,0.5062,258018.56,69.99,0.9098,297926.12,15.0,0.195,260679.04,1.3,965731.94,Defector
52,2024-11-27,LLY,sideways,0.01,80.0,0.008,198800.48,41.85,0.0042,214610.18,75.18,0.0075,313481.42,74.49,0.0074,273107.91,0.01,965828.51,Defector
53,2024-11-22,LLY,sideways,-1.19,7.71,-0.0918,226423.38,56.59,-0.6734,197870.84,25.82,-0.3073,331843.02,63.14,-0.7514,243862.75,-1.19,954335.16,Signal Follower
54,2024-11-19,LLY,sideways,1.87,41.0,0.7667,258335.12,30.66,0.5733,203626.64,27.0,0.5049,328370.21,15.0,0.2805,209668.03,1.87,972181.22,Signal Follower
55,2024-11-14,LLY,sideways,-2.84,47.86,-1.3592,260201.96,25.94,-0.7366,233110.45,70.56,-2.0038,283981.66,39.1,-1.1105,222705.92,-2.84,944571.28,Cooperator
56,2024-11-11,LLY,bear,0.14,41.0,0.0574,251590.22,44.85,0.0628,231632.96,66.18,0.0927,324253.94,26.25,0.0368,192522.88,0.14,945893.68,Defector
57,2024-11-06,LLY,bear,-5.01,41.0,-2.0542,275629.31,39.24,-1.9657,257529.01,66.31,-3.3224,279709.55,54.43,-2.7269,187132.13,-5.01,898504.4,Cooperator
58,2024-11-01,LLY,bear,-1.1,7.71,-0.0849,302118.23,40.74,-0.4481,222540.41,10.0,-0.11,302099.72,31.97,-0.3516,173241.64,-1.1,888620.85,Signal Follower
59,2024-10-29,LLY,bear,0.6,41.87,0.2512,303192.08,18.76,0.1126,200964.62,71.6,0.4296,342232.35,15.0,0.09,153610.96,0.6,893952.58,Defector
60,2024-10-24,LLY,bear,-0.78,35.27,-0.2751,335706.0,36.73,-0.2865,220591.54,72.39,-0.5647,295424.88,56.87,-0.4436,148277.58,-0.78,886979.75,Cooperator
61,2024-10-21,LLY,bear,-1.29,7.71,-0.0995,362411.64,41.39,-0.5339,186479.51,10.0,-0.129,314229.9,30.21,-0.3897,136878.95,-1.29,875537.71,Signal Follower
62,2024-10-16,LLY,bear,0.7,5.0,0.035,329177.69,15.6,0.1092,176829.18,71.78,0.5025,364507.2,15.0,0.105,129485.92,0.7,881666.47,Defector
63,2024-10-11,LLY,bear,1.75,9.41,0.1647,286846.01,26.86,0.47,165639.13,79.07,1.3837,412700.54,54.75,0.9581,134814.31,1.75,897095.64,Defector
64,2024-10-08,LLY,bear,1.19,5.0,0.0595,241805.3,40.06,0.4767,161969.65,69.83,0.831,450815.06,66.25,0.7884,145409.99,1.19,907771.08,Defector
65,2024-10-03,LLY,bear,-0.45,7.71,-0.0347,281990.96,35.92,-0.1616,169559.48,66.45,-0.299,413714.35,64.35,-0.2896,134735.2,-0.45,903686.11,Signal Follower
66,2024-09-30,LLY,sideways,2.48,10.17,0.2523,247202.77,35.32,0.8759,167146.32,67.0,1.6617,464714.17,15.0,0.372,120936.73,2.48,926097.52,Defector
67,2024-09-25,LLY,sideways,-0.78,5.79,-0.0452,287581.56,26.96,-0.2103,180414.99,74.92,-0.5844,413193.03,51.4,-0.4009,118810.42,-0.78,918873.96,Signal Follower
68,2024-09-20,LLY,bull,-0.05,41.0,-0.0205,301072.04,38.93,-0.0195,190847.4,70.97,-0.0355,367451.29,15.0,-0.0075,140629.27,-0.05,918414.52,Tit-for-Tat
69,2024-09-17,LLY,sideways,-1.66,7.71,-0.1281,337776.09,32.63,-0.5416,193677.96,69.18,-1.1484,315176.2,15.0,-0.249,153369.75,-1.66,903168.84,Tit-for-Tat
70,2024-09-12,LLY,bull,1.16,7.71,0.0895,305431.66,24.44,0.2835,187152.24,75.78,0.879,364586.6,15.0,0.174,142829.5,1.16,913645.6,Defector
71,2024-09-09,LLY,bull,-0.47,7.71,-0.0363,346257.69,25.98,-0.1221,199420.81,77.14,-0.3626,318938.16,57.54,-0.2705,135383.34,-0.47,909351.47,Signal Follower
72,2024-09-04,LLY,sideways,-0.36,5.0,-0.018,386572.59,39.85,-0.1435,194707.67,69.79,-0.2513,273014.99,15.0,-0.054,145704.74,-0.36,906077.8,Signal Follower
73,2024-08-29,LLY,sideways,-1.55,7.71,-0.1196,419670.24,23.95,-0.3713,199400.76,75.03,-1.1629,226771.01,15.0,-0.2325,154157.99,-1.55,892033.6,Tit-for-Tat
74,2024-08-26,LLY,sideways,0.14,7.71,0.0108,387680.21,25.81,0.0361,197619.65,77.22,0.1081,268115.28,15.0,0.021,146584.86,0.14,893282.44,Defector
75,2024-08-21,LLY,sideways,-0.38,5.0,-0.019,431673.29,28.95,-0.11,203189.47,76.91,-0.2923,229875.67,58.56,-0.2225,135261.57,-0.38,889887.97,Signal Follower
76,2024-08-16,LLY,bear,-0.68,5.0,-0.034,471179.54,39.35,-0.2676,194224.22,69.58,-0.4732,192296.34,15.0,-0.102,142299.91,-0.68,883836.73,Tit-for-Tat
77,2024-08-13,LLY,sideways,1.56,7.71,0.1203,439955.86,23.9,0.3729,193509.32,75.11,1.1717,229656.38,15.0,0.234,136878.44,1.56,897624.58,Defector
78,2024-08-08,LLY,bear,-3.39,41.0,-1.39,461984.44,30.93,-1.0484,213971.28,77.23,-2.6181,195189.48,60.68,-2.0569,128854.79,-3.39,867195.11,Cooperator
79,2024-08-05,LLY,sideways,2.28,41.0,0.9348,473349.24,49.85,1.1365,239552.25,27.0,0.6156,170645.22,29.75,0.6782,116453.29,2.28,886967.16,Signal Follower
80,2024-07-31,LLY,sideways,0.51,47.86,0.2441,526096.78,29.03,0.1481,206645.53,31.5,0.1607,152768.46,38.15,0.1946,114489.24,0.51,891490.69,Signal Follower
81,2024-07-26,LLY,sideways,-0.89,7.71,-0.0687,567690.61,30.42,-0.2707,201680.63,65.83,-0.5859,124540.01,41.29,-0.3675,106088.75,-0.89,883556.42,Signal Follower
82,2024-07-23,LLY,sideways,0.95,10.17,0.0966,538120.4,29.79,0.283,208154.66,71.76,0.6817,150964.38,15.0,0.1425,102760.56,0.95,891950.21,Defector
83,2024-07-18,LLY,bear,-6.41,7.71,-0.4945,574795.71,25.62,-1.6421,208861.68,75.84,-4.8613,124054.87,54.73,-3.5085,92287.75,-6.41,834776.2,Signal Follower
84,2024-07-15,LLY,bear,-0.6,5.79,-0.0348,609553.53,38.79,-0.2328,195024.11,70.32,-0.4219,100816.81,15.0,-0.09,94605.55,-0.6,829767.55,Tit-for-Tat
85,2024-07-10,LLY,bear,0.34,10.17,0.0346,585548.24,24.26,0.0825,198445.03,75.07,0.2552,123281.31,15.0,0.051,92725.42,0.34,832588.75,Defector
86,2024-07-05,LLY,bear,1.8,10.17,0.1831,547488.29,26.39,0.475,198807.75,76.76,1.3817,149094.95,57.05,1.0269,104609.01,1.8,847575.35,Defector
87,2024-07-01,LLY,bear,0.29,36.17,0.1049,514867.47,38.7,0.1122,190502.62,69.4,0.2013,175134.82,64.81,0.1879,119495.09,0.29,850033.32,Signal Follower
88,2024-06-26,LLY,sideways,-0.3,5.0,-0.015,550084.98,47.03,-0.1411,157308.76,10.0,-0.03,182058.87,29.82,-0.0895,110547.39,-0.3,847483.22,Defector
89,2024-06-21,LLY,bear,-0.2,10.17,-0.0203,575978.8,13.46,-0.0269,162717.56,71.36,-0.1427,147613.64,15.0,-0.03,113689.99,-0.2,845788.25,Tit-for-Tat
90,2024-06-17,LLY,bear,0.8,10.17,0.0814,547275.1,25.52,0.2042,164081.03,78.56,0.6285,178538.04,15.0,0.12,110105.84,0.8,852554.56,Defector
