Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
36,2025-01-31,XOM,bull,-3.36,66.49,-2.2341,83446.44,70.0,-2.352,450728.12,55.0,-1.848,45728.49,68.5,-2.3016,420096.95,-3.36,1062207.17,Defector
37,2025-01-28,XOM,sideways,-2.15,53.96,-1.1602,80603.79,25.0,-0.5375,493130.43,85.0,-1.8275,37892.05,63.33,-1.3617,388373.73,-2.15,1039369.72,Defector
38,2025-01-23,XOM,sideways,-0.15,55.03,-0.0825,76441.43,15.0,-0.0225,536787.75,90.0,-0.135,31294.14,64.47,-0.0967,355476.69,-0.15,1037810.67,Defector
39,2025-01-17,XOM,sideways,1.16,53.96,0.626,82937.53,20.0,0.232,471107.97,55.0,0.638,34151.38,66.0,0.7656,411803.11,1.16,1049849.27,Tit-for-Tat
40,2025-01-14,XOM,sideways,0.85,64.78,0.5506,89347.57,50.0,0.425,441325.86,40.0,0.34,28745.61,64.0,0.544,440580.95,0.85,1058772.99,Tit-for-Tat
41,2025-01-08,XOM,sideways,-0.35,85.5,-0.2992,76620.76,70.0,-0.245,441984.26,55.0,-0.1925,32792.49,68.2,-0.2387,448602.49,-0.35,1055067.28,Defector
42,2025-01-03,XOM,sideways,-0.13,52.55,-0.0683,91792.71,70.0,-0.091,410002.49,55.0,-0.0715,38041.13,63.67,-0.0828,460163.67,-0.13,1053695.7,Defector
43,2024-12-30,XOM,sideways,-0.51,55.03,-0.2806,95890.16,50.0,-0.255,468581.43,55.0,-0.2805,39757.9,64.47,-0.3288,395770.52,-0.51,1048321.85,Defector
44,2024-12-24,XOM,bear,-0.11,52.55,-0.0578,102666.33,50.0,-0.055,521311.98,55.0,-0.0605,40968.51,66.2,-0.0728,335053.18,-0.11,1047168.69,Defector
45,2024-12-19,XOM,bear,-1.75,50.43,-0.8825,110964.08,50.0,-0.875,566594.7,55.0,-0.9625,41642.46,67.67,-1.1842,280798.75,-1.75,1028843.24,Defector
46,2024-12-16,XOM,bear,-1.57,64.78,-1.017,99775.87,35.0,-0.5495,619038.39,70.0,-1.099,36031.82,68.8,-1.0802,245153.93,-1.57,1012690.4,Defector
47,2024-12-03,XOM,bear,-0.88,55.03,-0.4842,93825.46,35.0,-0.308,665525.17,70.0,-0.616,30252.62,67.23,-0.5917,210396.76,-0.88,1003778.73,Defector
48,2024-11-27,XOM,bear,-0.36,50.43,-0.1815,88941.01,35.0,-0.126,713076.78,55.0,-0.198,27570.71,67.67,-0.2436,170411.49,-0.36,1000165.12,Defector
49,2024-11-22,XOM,bear,-0.02,50.43,-0.0101,83353.23,35.0,-0.007,755348.02,55.0,-0.011,24841.17,67.67,-0.0135,136457.59,-0.02,999965.09,Defector
50,2024-11-19,XOM,bear,-0.94,52.5,-0.4935,83538.09,50.0,-0.47,784510.22,55.0,-0.517,23992.3,67.0,-0.6298,107959.39,-0.94,990565.42,Defector
51,2024-11-14,XOM,bear,-0.9,52.55,-0.473,83148.76,50.0,-0.45,808976.91,55.0,-0.495,23054.31,67.47,-0.6072,84820.02,-0.9,981650.33,Defector
52,2024-11-06,XOM,bear,-0.12,52.55,-0.0631,74826.27,35.0,-0.042,838370.81,55.0,-0.066,20307.74,67.47,-0.081,66495.18,-0.12,980472.35,Defector
53,2024-11-01,XOM,bear,-4.15,55.03,-2.2835,65603.86,35.0,-1.4525,864550.07,55.0,-2.2825,17808.73,67.23,-2.7902,52037.33,-4.15,939782.75,Defector
54,2024-10-29,XOM,bear,-1.1,50.43,-0.5547,59429.15,15.0,-0.165,882492.18,90.0,-0.99,13847.6,67.67,-0.7443,44231.07,-1.1,929445.14,Defector
55,2024-10-24,XOM,bear,-0.34,50.43,-0.1715,52674.18,20.0,-0.068,900398.09,70.0,-0.238,11080.58,67.67,-0.2301,35847.15,-0.34,926285.02,Defector
56,2024-10-21,XOM,bear,-0.74,50.43,-0.3732,45620.33,20.0,-0.148,917085.79,55.0,-0.407,9342.97,67.67,-0.5007,27950.91,-0.74,919430.51,Defector
57,2024-10-16,XOM,bear,-0.19,52.55,-0.0998,40185.94,35.0,-0.0665,930309.3,55.0,-0.1045,8055.86,67.47,-0.1282,21448.9,-0.19,917683.6,Defector
58,2024-10-11,XOM,bear,0.41,52.5,0.2153,41530.65,50.0,0.205,922421.89,55.0,0.2255,8663.29,67.0,0.2747,27384.17,0.41,921446.1,Cooperator
59,2024-10-08,XOM,bear,-1.49,52.5,-0.7823,39902.38,50.0,-0.745,931225.78,55.0,-0.8195,7901.29,62.5,-0.9313,20970.54,-1.49,907716.55,Defector
60,2024-10-03,XOM,bear,0.56,55.03,0.3081,42499.34,50.0,0.28,922492.55,70.0,0.392,10168.78,63.08,0.3533,24839.34,0.56,912799.76,Cooperator
61,2024-09-30,XOM,bear,1.52,52.55,0.7988,44369.96,50.0,0.76,912622.43,55.0,0.836,11150.81,63.67,0.9677,31856.79,1.52,926674.32,Cooperator
62,2024-09-25,XOM,bear,-1.48,55.03,-0.8144,42177.65,50.0,-0.74,918418.15,40.0,-0.592,12458.96,64.47,-0.9541,26945.24,-1.48,912959.54,Defector
63,2024-09-20,XOM,bear,-0.16,52.5,-0.084,41311.79,50.0,-0.08,925626.4,70.0,-0.112,9728.3,62.5,-0.1,23333.51,-0.16,911498.81,Defector
64,2024-09-17,XOM,sideways,1.66,50.08,0.8313,41072.72,50.0,0.83,919067.22,55.0,0.913,10497.82,65.4,1.0856,29362.24,1.66,926629.69,Cooperator
65,2024-09-12,XOM,sideways,1.21,64.78,0.7838,46406.02,50.0,0.605,910395.02,40.0,0.484,9409.38,67.0,0.8107,33789.57,1.21,937841.91,Cooperator
66,2024-09-09,XOM,bull,1.9,50.43,0.9581,39976.13,70.0,1.33,919727.36,40.0,0.76,7359.52,65.33,1.2413,32937.0,1.9,955660.9,Cooperator
67,2024-09-04,XOM,bull,-1.07,64.78,-0.6931,45192.68,85.0,-0.9095,908761.7,40.0,-0.428,9604.21,68.2,-0.7297,36441.4,-1.07,945435.33,Defector
68,2024-08-29,XOM,bull,0.79,67.82,0.5358,41171.66,70.0,0.553,920437.05,70.0,0.553,9727.6,65.15,0.5147,28663.68,0.79,952904.27,Cooperator
69,2024-08-26,XOM,bull,0.89,64.78,0.5765,37979.9,70.0,0.623,927115.89,55.0,0.4895,7428.86,67.0,0.5963,27475.36,0.89,961385.12,Cooperator
70,2024-08-21,XOM,bull,-1.01,52.55,-0.5308,36744.6,50.0,-0.505,935298.12,55.0,-0.5555,6892.15,64.93,-0.6558,21065.13,-1.01,951675.13,Defector
71,2024-08-16,XOM,sideways,0.15,67.82,0.1017,46013.41,50.0,0.075,919598.44,70.0,0.105,8857.82,65.15,0.0977,25530.33,0.15,953102.64,Cooperator
72,2024-08-08,XOM,bull,1.56,65.64,1.024,56656.46,50.0,0.78,902090.31,55.0,0.858,9398.09,66.67,1.04,31855.14,1.56,967971.04,Cooperator
73,2024-08-05,XOM,bull,-0.67,66.49,-0.4455,49452.68,50.0,-0.335,912580.43,40.0,-0.268,10298.2,67.0,-0.4489,27668.69,-0.67,961485.64,Defector
74,2024-07-31,XOM,sideways,-0.88,50.43,-0.4438,49481.46,50.0,-0.44,919484.94,55.0,-0.484,9537.73,64.17,-0.5647,21495.87,-0.88,953024.56,Defector
75,2024-07-26,XOM,sideways,0.48,52.55,0.2522,51457.37,50.0,0.24,910644.32,55.0,0.264,10372.54,64.93,0.3117,27525.77,0.48,957599.08,Cooperator
76,2024-07-23,XOM,sideways,-1.22,50.43,-0.6152,51486.65,50.0,-0.61,917522.33,55.0,-0.671,9606.46,64.17,-0.7828,21384.56,-1.22,945916.37,Defector
77,2024-07-18,XOM,sideways,0.72,52.55,0.3784,58552.78,35.0,0.252,902658.98,70.0,0.504,12390.45,63.67,0.4584,26397.79,0.72,952726.97,Cooperator
78,2024-07-15,XOM,sideways,0.82,50.43,0.4135,58517.0,50.0,0.41,894738.93,55.0,0.451,13460.77,64.17,0.5262,33283.3,0.82,960539.33,Cooperator
79,2024-07-10,XOM,sideways,0.9,50.43,0.4539,58339.07,50.0,0.45,885304.5,55.0,0.495,14496.23,65.33,0.588,41860.2,0.9,969184.18,Cooperator
80,2024-07-01,XOM,sideways,-0.65,52.5,-0.3412,72876.1,70.0,-0.455,865722.71,55.0,-0.3575,17546.6,65.5,-0.4258,43854.6,-0.65,962884.49,Defector
81,2024-06-26,XOM,sideways,0.02,64.78,0.013,87904.86,50.0,0.01,839220.35,55.0,0.011,18415.39,67.0,0.0134,54459.4,0.02,963077.06,Cooperator
82,2024-06-21,XOM,sideways,-1.02,64.78,-0.6607,73596.99,50.0,-0.51,864617.51,55.0,-0.561,17770.07,67.0,-0.6834,44015.43,-1.02,953253.68,Defector
83,2024-06-17,XOM,sideways,-0.74,52.55,-0.3889,66542.03,35.0,-0.259,882925.87,70.0,-0.518,13998.84,63.67,-0.4711,36533.26,-0.74,946199.6,Defector
