Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
18,2025-04-29,V,sideways,0.89,52.5,0.4672,264963.3,50.0,0.445,124818.92,55.0,0.4895,380215.17,60.0,0.534,230002.6,0.89,1065069.44,Defector
19,2025-04-24,V,bull,0.73,52.5,0.3833,248347.06,50.0,0.365,109609.65,55.0,0.4015,378856.92,61.25,0.4471,263186.37,0.73,1072844.44,Defector
20,2025-04-21,V,sideways,-2.71,52.55,-1.4241,267934.12,70.0,-1.897,91231.06,55.0,-1.4905,395624.34,62.97,-1.7064,245210.48,-2.71,1043770.36,Cooperator
21,2025-04-15,V,sideways,-0.27,66.63,-0.1799,266727.29,40.0,-0.108,104673.7,85.0,-0.2295,352385.18,43.67,-0.1179,276213.83,-0.27,1040952.18,Cooperator
22,2025-04-10,V,sideways,-1.04,46.89,-0.4877,267712.46,35.0,-0.364,122739.2,55.0,-0.572,313120.22,42.0,-0.4368,296428.12,-1.04,1030126.28,Cooperator
23,2025-04-07,V,sideways,3.39,52.55,1.7815,270421.68,35.0,1.1865,109078.91,70.0,2.373,354088.77,36.45,1.2357,266410.64,3.39,1065047.56,Defector
24,2025-04-02,V,sideways,0.84,52.55,0.4414,277234.77,80.0,0.672,127547.76,25.0,0.21,311790.93,59.92,0.5033,283426.54,0.84,1073993.96,Tit-for-Tat
25,2025-03-28,V,sideways,-1.82,52.5,-0.9555,291632.08,70.0,-1.274,102863.25,55.0,-1.001,317049.49,54.94,-0.9999,288455.18,-1.82,1054447.27,Cooperator
26,2025-03-25,V,sideways,0.02,52.55,0.0105,281859.52,70.0,0.014,114290.8,70.0,0.014,352271.95,41.17,0.0082,251577.73,0.02,1054658.16,Defector
27,2025-03-20,V,sideways,0.15,52.55,0.0788,263489.75,50.0,0.075,99007.74,55.0,0.0825,352508.81,59.92,0.0899,284993.7,0.15,1056240.14,Defector
28,2025-03-17,V,sideways,1.37,46.89,0.6424,248262.85,35.0,0.4795,81916.95,55.0,0.7535,359728.32,62.0,0.8494,310091.89,1.37,1070710.63,Defector
29,2025-03-12,V,sideways,-0.93,46.89,-0.4361,256955.94,70.0,-0.651,69478.8,40.0,-0.372,392377.24,62.75,-0.5836,281188.03,-0.93,1060753.02,Cooperator
30,2025-03-07,V,bull,1.31,52.55,0.6884,268743.77,50.0,0.655,69302.92,55.0,0.7205,428622.48,41.17,0.5393,233330.83,1.31,1074648.89,Defector
31,2025-03-04,V,sideways,-2.19,50.43,-1.1044,266950.33,70.0,-1.533,57284.93,40.0,-0.876,463845.66,60.42,-1.3231,211919.08,-2.19,1051114.08,Cooperator
32,2025-02-27,V,bull,1.09,52.55,0.5728,254244.97,25.0,0.2725,47767.61,85.0,0.9265,506534.79,41.17,0.4487,191452.63,1.09,1062571.22,Defector
33,2025-02-24,V,sideways,0.32,52.5,0.168,274968.47,50.0,0.16,49808.68,40.0,0.128,449603.17,58.75,0.188,225619.68,0.32,1065971.45,Defector
34,2025-02-19,V,sideways,-0.22,52.55,-0.1156,294811.66,50.0,-0.11,56601.84,55.0,-0.121,454313.38,60.93,-0.1341,194273.12,-0.22,1063626.31,Cooperator
35,2025-02-13,V,sideways,0.71,52.55,0.3731,301615.2,50.0,0.355,55227.92,55.0,0.3905,485462.28,41.17,0.2923,157694.61,0.71,1071178.06,Defector
36,2025-02-10,V,sideways,0.73,52.5,0.3832,282675.28,50.0,0.365,47553.51,55.0,0.4015,491952.42,58.75,0.4289,177818.8,0.73,1078997.66,Defector
37,2025-02-05,V,bull,0.99,55.03,0.5447,277296.04,50.0,0.495,40300.0,55.0,0.5445,482262.29,60.47,0.5986,200141.67,0.99,1089679.74,Defector
38,2025-01-31,V,sideways,-1.35,52.55,-0.7094,291916.41,70.0,-0.945,32579.33,55.0,-0.7425,491149.0,61.95,-0.8363,184355.27,-1.35,1074969.06,Cooperator
39,2025-01-28,V,sideways,-0.06,50.43,-0.0303,315536.13,50.0,-0.03,35357.04,70.0,-0.042,433462.06,41.67,-0.025,215644.77,-0.06,1074324.08,Cooperator
40,2025-01-23,V,sideways,1.37,50.43,0.6909,315506.23,50.0,0.685,35054.32,55.0,0.7535,472533.69,41.33,0.5663,176905.77,1.37,1089042.32,Defector
41,2025-01-17,V,bull,0.67,50.43,0.3379,329978.86,50.0,0.335,36445.15,40.0,0.268,423037.45,60.42,0.4048,210538.54,0.67,1096338.9,Defector
42,2025-01-14,V,bull,0.11,52.55,0.0578,312144.24,70.0,0.077,44475.25,55.0,0.0605,416468.66,60.93,0.067,226911.84,0.11,1097544.87,Defector
43,2025-01-08,V,bull,0.51,52.55,0.268,293120.56,70.0,0.357,53802.25,55.0,0.2805,406911.58,61.95,0.3159,246165.6,0.51,1103142.35,Defector
44,2025-01-03,V,bull,0.23,50.43,0.116,265973.15,50.0,0.115,48389.52,55.0,0.1265,403868.91,63.17,0.1453,281768.42,0.23,1105679.58,Defector
45,2024-12-30,V,bull,0.2,52.5,0.105,245425.88,50.0,0.1,42129.79,55.0,0.11,393713.64,62.5,0.125,318730.7,0.2,1107890.94,Defector
46,2024-12-24,V,bull,0.78,52.55,0.4099,224995.51,50.0,0.39,36481.52,55.0,0.429,380160.47,62.97,0.4911,358362.49,0.78,1116532.49,Defector
47,2024-12-19,V,bull,0.98,50.43,0.4942,199279.36,50.0,0.49,32027.33,55.0,0.539,368302.18,63.17,0.619,400391.13,0.98,1127474.51,Tit-for-Tat
48,2024-12-16,V,bull,0.37,52.5,0.1943,188686.95,70.0,0.259,39002.56,55.0,0.2035,362981.2,57.38,0.2123,409329.29,0.37,1131646.16,Tit-for-Tat
49,2024-12-11,V,bull,0.24,55.03,0.1321,187766.62,70.0,0.168,48140.06,55.0,0.132,361065.07,54.37,0.1305,403028.25,0.24,1134362.11,Tit-for-Tat
50,2024-12-06,V,bull,0.69,66.49,0.4588,213308.7,70.0,0.483,57290.32,55.0,0.3795,346251.11,54.46,0.3758,383149.87,0.69,1142189.21,Tit-for-Tat
51,2024-12-03,V,sideways,-1.29,52.5,-0.6773,224833.11,50.0,-0.645,68797.22,55.0,-0.7095,314119.45,53.02,-0.6839,392250.23,-1.29,1127454.97,Cooperator
52,2024-11-27,V,bull,1.26,50.43,0.6354,219044.41,50.0,0.63,66742.55,70.0,0.882,365066.92,41.67,0.525,349146.11,1.26,1141660.9,Defector
53,2024-11-22,V,bull,0.63,52.55,0.3311,225765.15,50.0,0.315,66394.68,40.0,0.252,311781.9,59.92,0.3775,396058.26,0.63,1148853.37,Tit-for-Tat
54,2024-11-19,V,bull,0.6,52.55,0.3153,207445.79,50.0,0.3,54144.39,55.0,0.33,317439.71,56.1,0.3366,420970.11,0.6,1155746.49,Tit-for-Tat
55,2024-11-14,V,bull,-0.34,52.55,-0.1787,213789.1,70.0,-0.238,42991.57,55.0,-0.187,316604.11,53.82,-0.183,426615.23,-0.34,1151816.95,Cooperator
56,2024-11-11,V,bull,0.27,52.55,0.1419,231386.0,50.0,0.135,44376.63,55.0,0.1485,357898.15,41.17,0.1111,366339.23,0.27,1154926.86,Tit-for-Tat
57,2024-11-06,V,sideways,0.35,52.5,0.1838,246618.98,50.0,0.175,45196.26,55.0,0.1925,398411.31,40.88,0.1431,309773.46,0.35,1158969.1,Defector
58,2024-11-01,V,bull,0.78,66.49,0.5186,271306.8,50.0,0.39,38347.29,55.0,0.429,368432.16,62.5,0.4875,321913.76,0.78,1168009.06,Defector
59,2024-10-29,V,sideways,-0.84,52.55,-0.4414,295632.54,50.0,-0.42,44288.4,55.0,-0.462,378367.22,60.93,-0.5118,281711.84,-0.84,1158197.78,Cooperator
60,2024-10-24,V,sideways,0.29,52.55,0.1524,309054.12,50.0,0.145,44156.21,55.0,0.1595,413130.44,41.17,0.1194,233659.24,0.29,1161556.56,Defector
61,2024-10-21,V,sideways,-0.95,52.5,-0.4988,332428.73,50.0,-0.475,50999.78,55.0,-0.5225,411593.65,58.75,-0.5581,204977.85,-0.95,1150521.77,Cooperator
62,2024-10-16,V,bull,3.19,52.55,1.6764,340981.53,35.0,1.1165,41939.48,55.0,1.7545,433867.95,41.17,1.3132,183211.04,3.19,1187223.41,Defector
63,2024-10-11,V,bull,0.65,64.78,0.4211,370919.35,80.0,0.52,48938.06,25.0,0.1625,382301.0,63.25,0.4111,197841.6,0.65,1194940.37,Signal Follower
64,2024-10-08,V,bull,0.09,66.16,0.0595,397813.6,70.0,0.063,55935.19,55.0,0.0495,331629.94,66.83,0.0602,214621.27,0.09,1196015.81,Signal Follower
65,2024-10-03,V,bull,0.07,52.55,0.0368,397381.48,70.0,0.049,66863.68,55.0,0.0385,340416.51,44.67,0.0313,195338.34,0.07,1196853.02,Signal Follower
66,2024-09-30,V,bull,-0.02,52.55,-0.0105,388016.61,50.0,-0.01,69872.42,55.0,-0.011,309973.41,44.67,-0.0089,232137.56,-0.02,1196613.65,Cooperator
67,2024-09-25,V,sideways,-1.66,53.96,-0.8958,366756.98,50.0,-0.83,71096.04,55.0,-0.913,287135.73,40.83,-0.6778,275011.25,-1.66,1176749.87,Cooperator
68,2024-09-20,V,sideways,-0.26,52.5,-0.1365,367713.07,35.0,-0.091,80735.95,70.0,-0.182,249700.04,40.0,-0.104,301850.94,-0.26,1173690.32,Cooperator
69,2024-09-17,V,sideways,0.23,63.75,0.1466,404218.91,35.0,0.0805,69461.16,55.0,0.1265,256336.46,39.1,0.0899,269983.47,0.23,1176389.8,Signal Follower
70,2024-09-12,V,sideways,0.48,52.55,0.2522,417766.23,35.0,0.168,56765.79,55.0,0.264,272666.31,44.67,0.2144,252801.67,0.48,1182036.47,Signal Follower
71,2024-09-09,V,bull,1.25,52.5,0.6563,436822.04,50.0,0.625,56884.64,55.0,0.6875,296970.02,40.0,0.5,209323.3,1.25,1196811.93,Signal Follower
72,2024-09-04,V,sideways,0.64,52.5,0.336,456318.06,70.0,0.448,67754.3,40.0,0.256,279158.81,40.0,0.256,196768.83,0.64,1204471.53,Signal Follower
73,2024-08-29,V,sideways,1.23,52.5,0.6457,458841.39,70.0,0.861,79511.76,55.0,0.6765,287402.35,40.0,0.492,174244.5,1.23,1219286.53,Signal Follower
74,2024-08-26,V,sideways,0.18,62.54,0.1126,476633.58,70.0,0.126,87553.83,40.0,0.072,244429.75,69.67,0.1254,191382.84,0.18,1221481.24,Signal Follower
75,2024-08-21,V,sideways,-0.13,52.5,-0.0682,475542.08,70.0,-0.091,73263.05,55.0,-0.0715,238250.46,40.0,-0.052,212944.41,-0.13,1219893.32,Cooperator
76,2024-08-16,V,sideways,0.2,65.01,0.13,523531.7,50.0,0.1,65958.4,55.0,0.11,230421.46,45.92,0.0918,180088.44,0.2,1222333.1,Signal Follower
77,2024-08-13,V,bull,0.0,66.49,0.0,523531.7,50.0,0.0,65958.4,55.0,0.0,230421.46,62.5,0.0,180088.44,0.0,1222333.1,Signal Follower
78,2024-08-08,V,bull,0.66,66.49,0.4388,556929.32,50.0,0.33,54267.38,55.0,0.363,206418.23,63.0,0.4158,182385.08,0.66,1230400.5,Signal Follower
79,2024-08-05,V,sideways,-1.92,64.78,-1.2438,535486.0,50.0,-0.96,64497.04,55.0,-1.056,229475.87,66.5,-1.2768,170541.09,-1.92,1206776.81,Cooperator
80,2024-07-31,V,sideways,0.43,66.49,0.2859,554815.54,50.0,0.215,57544.45,70.0,0.301,244782.55,43.75,0.1881,142857.46,0.43,1211965.95,Signal Follower
81,2024-07-26,V,sideways,1.51,52.55,0.7935,564240.36,50.0,0.755,54819.56,55.0,0.8305,264069.41,44.67,0.6745,116870.67,1.51,1230266.64,Signal Follower
82,2024-07-23,V,sideways,-1.02,50.08,-0.5108,522334.79,50.0,-0.51,50849.65,40.0,-0.408,309797.87,47.0,-0.4794,117017.7,-1.02,1217717.92,Cooperator
83,2024-07-18,V,sideways,-1.15,65.01,-0.7476,514322.3,50.0,-0.575,58142.42,70.0,-0.805,288680.09,45.92,-0.528,138855.19,-1.15,1203714.16,Cooperator
84,2024-07-15,V,sideways,1.05,52.55,0.5518,498680.95,50.0,0.525,54997.75,70.0,0.735,326663.06,40.93,0.4298,119658.24,1.05,1216353.16,Signal Follower
85,2024-07-10,V,sideways,1.5,52.55,0.7883,551362.99,50.0,0.75,57949.22,40.0,0.6,277615.02,44.67,0.67,113072.78,1.5,1234598.46,Signal Follower
86,2024-07-05,V,sideways,0.51,52.55,0.268,601519.59,50.0,0.255,60248.67,40.0,0.204,232800.13,44.67,0.2278,105431.61,0.51,1240894.91,Signal Follower
87,2024-07-01,V,sideways,-0.21,52.55,-0.1104,606580.99,70.0,-0.147,49564.19,55.0,-0.1155,228688.09,44.67,-0.0938,115166.72,-0.21,1238289.03,Cooperator
88,2024-06-26,V,sideways,0.25,52.55,0.1314,605893.64,70.0,0.175,58097.39,55.0,0.1375,233992.71,41.17,0.1029,102016.26,0.25,1241384.75,Signal Follower
89,2024-06-21,V,sideways,-0.7,60.71,-0.425,577355.7,50.0,-0.35,70162.21,55.0,-0.385,254757.87,60.5,-0.4235,97724.22,-0.7,1232695.06,Cooperator
90,2024-06-17,V,sideways,0.81,64.78,0.5247,616964.98,50.0,0.405,62064.83,55.0,0.4455,241216.55,44.5,0.3604,79753.65,0.81,1242679.89,Signal Follower
