Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
45,2024-12-30,UNH,bull,0.19,10.17,0.0193,114909.12,40.68,0.0773,249687.65,65.2,0.1239,311144.96,60.55,0.115,324258.27,0.19,1060084.98,Defector
46,2024-12-24,UNH,bull,0.34,41.0,0.1394,101509.34,39.82,0.1354,218142.99,66.43,0.2259,339727.8,61.38,0.2087,340619.87,0.34,1063689.27,Defector
47,2024-12-19,UNH,bull,-2.18,31.59,-0.6888,104463.5,42.54,-0.9274,211467.91,10.5,-0.2289,388705.16,61.29,-1.3361,295363.42,-2.18,1040500.84,Signal Follower
48,2024-12-16,UNH,sideways,-3.76,7.71,-0.29,116736.89,27.12,-1.0198,190717.62,10.0,-0.376,424502.99,26.62,-1.0008,268042.51,-3.76,1001378.01,Signal Follower
49,2024-12-11,UNH,bear,-3.98,39.41,-1.5684,118429.69,13.36,-0.5317,214091.67,74.76,-2.9754,368409.46,15.0,-0.597,299069.18,-3.98,961523.16,Cooperator
50,2024-12-06,UNH,bear,-5.58,7.71,-0.4304,133641.76,33.14,-1.8491,219697.17,73.71,-4.1128,317941.6,15.0,-0.837,328719.48,-5.58,907870.17,Signal Follower
51,2024-12-03,UNH,bear,-0.92,14.78,-0.136,145539.95,26.49,-0.2437,228851.8,75.69,-0.6964,267917.86,15.0,-0.138,357690.4,-0.92,899517.76,Signal Follower
52,2024-11-27,UNH,bear,-0.43,5.0,-0.0215,160882.19,30.37,-0.1306,231352.16,75.62,-0.3252,225690.85,15.0,-0.0645,382074.79,-0.43,895649.84,Signal Follower
53,2024-11-22,UNH,bear,-1.28,5.0,-0.064,175626.16,27.84,-0.3564,233385.48,76.6,-0.9805,187757.01,15.0,-0.192,403231.35,-1.28,884185.52,Signal Follower
54,2024-11-19,UNH,bear,-0.98,41.0,-0.4018,171021.54,30.64,-0.3003,237593.38,77.03,-0.7549,153948.18,15.0,-0.147,437436.91,-0.98,875520.5,Tit-for-Tat
55,2024-11-14,UNH,bear,-1.71,5.0,-0.0855,185804.66,37.44,-0.6403,228083.53,70.56,-1.2066,127914.04,15.0,-0.2565,458197.77,-1.71,860549.1,Signal Follower
56,2024-11-11,UNH,bear,1.35,5.0,0.0675,172751.89,26.54,0.3583,230715.37,75.43,1.0183,153128.18,15.0,0.2025,443404.57,1.35,872166.51,Defector
57,2024-11-06,UNH,bear,-1.19,7.71,-0.0918,196379.06,25.27,-0.3007,247171.55,77.24,-0.9192,134374.83,57.3,-0.6818,422074.55,-1.19,861787.73,Signal Follower
58,2024-11-01,UNH,bear,0.43,5.79,0.0249,179465.31,39.81,0.1712,260507.66,69.95,0.3008,158302.99,15.0,0.0645,401724.04,0.43,865493.42,Cooperator
59,2024-10-29,UNH,bear,-0.12,41.0,-0.0492,179753.28,29.27,-0.0351,277903.08,74.9,-0.0899,128738.46,35.97,-0.0432,413605.19,-0.12,864454.83,Signal Follower
60,2024-10-24,UNH,bear,-0.74,5.0,-0.037,203797.51,42.28,-0.3129,268950.06,67.29,-0.498,110254.37,33.2,-0.2457,416998.06,-0.74,858057.86,Signal Follower
61,2024-10-21,UNH,bear,0.32,7.71,0.0247,190717.2,27.62,0.0884,273947.99,71.59,0.2291,132465.38,15.0,0.048,402869.42,0.32,860803.65,Defector
62,2024-10-16,UNH,sideways,2.57,7.71,0.1983,167131.99,25.0,0.6426,257951.53,76.61,1.9689,150539.94,54.61,1.4035,424376.54,2.57,882926.3,Tit-for-Tat
63,2024-10-11,UNH,sideways,0.26,10.17,0.0264,144237.0,35.42,0.0921,252957.83,70.45,0.1832,172192.89,42.73,0.1111,430612.28,0.26,885221.91,Tit-for-Tat
64,2024-10-08,UNH,sideways,-1.1,41.0,-0.451,147774.03,36.88,-0.4057,266708.67,70.28,-0.7731,139918.47,39.58,-0.4354,445598.84,-1.1,875484.47,Signal Follower
65,2024-10-03,UNH,sideways,0.36,5.0,0.018,126608.99,42.02,0.1513,274284.39,65.42,0.2355,159071.7,33.2,0.1195,440034.92,0.36,878636.21,Tit-for-Tat
66,2024-09-30,UNH,sideways,0.2,5.0,0.01,112093.7,29.9,0.0598,271375.68,71.63,0.1433,185126.47,27.74,0.0555,431404.15,0.2,880393.49,Tit-for-Tat
67,2024-09-25,UNH,sideways,-0.27,7.71,-0.0208,123476.12,27.35,-0.0739,277494.92,74.56,-0.2013,154148.4,25.19,-0.068,444880.56,-0.27,878016.42,Signal Follower
68,2024-09-20,UNH,sideways,0.58,5.0,0.029,112972.72,30.88,0.1791,281147.3,74.96,0.4347,181959.74,15.0,0.087,423920.24,0.58,883108.92,Defector
69,2024-09-17,UNH,sideways,-1.37,7.71,-0.1057,129387.03,25.16,-0.3446,303395.05,76.52,-1.0483,160907.63,56.97,-0.7805,406310.28,-1.37,871010.33,Signal Follower
70,2024-09-12,UNH,sideways,-0.02,7.71,-0.0015,140779.13,35.95,-0.0072,295115.02,70.03,-0.014,134114.83,15.0,-0.003,429991.02,-0.02,870836.12,Signal Follower
71,2024-09-09,UNH,sideways,-0.71,31.59,-0.2243,138837.22,24.79,-0.176,299457.38,75.22,-0.5341,107754.3,15.0,-0.1065,453951.1,-0.71,864653.19,Signal Follower
72,2024-09-04,UNH,sideways,0.7,5.0,0.035,122960.28,34.57,0.242,302015.13,73.1,0.5117,125934.74,29.94,0.2095,449089.85,0.7,870705.76,Tit-for-Tat
73,2024-08-29,UNH,sideways,0.15,7.71,0.0116,111413.74,28.21,0.0423,299566.96,73.42,0.1101,148747.59,25.45,0.0382,440271.72,0.15,872011.82,Tit-for-Tat
74,2024-08-26,UNH,sideways,-0.16,7.71,-0.0123,121501.71,27.87,-0.0446,302820.11,74.77,-0.1196,122782.11,23.36,-0.0374,452896.06,-0.16,870616.6,Signal Follower
75,2024-08-21,UNH,sideways,-0.59,10.17,-0.06,128633.13,27.7,-0.1634,300464.57,75.18,-0.4435,99717.8,15.0,-0.0885,471184.5,-0.59,865479.96,Signal Follower
76,2024-08-16,UNH,sideways,-0.56,7.71,-0.0432,136056.51,26.41,-0.1479,297384.96,76.19,-0.4267,80658.19,15.0,-0.084,485900.34,-0.56,860633.27,Signal Follower
77,2024-08-13,UNH,sideways,0.75,5.0,0.0375,127032.89,28.68,0.2151,304061.88,76.81,0.5761,97018.8,15.0,0.1125,471886.43,0.75,867088.02,Cooperator
78,2024-08-08,UNH,sideways,0.33,5.0,0.0165,115641.58,28.15,0.0929,303940.26,76.89,0.2537,115215.32,24.58,0.0811,465202.84,0.33,869949.41,Tit-for-Tat
79,2024-08-05,UNH,sideways,-2.09,5.0,-0.1045,125972.6,30.63,-0.6401,301695.1,75.38,-1.5754,94902.7,21.71,-0.4536,477429.6,-2.09,851767.47,Signal Follower
80,2024-07-31,UNH,sideways,1.9,7.71,0.1466,118269.93,26.82,0.5096,305739.05,75.44,1.4334,114181.05,15.0,0.285,461809.98,1.9,867951.05,Cooperator
81,2024-07-26,UNH,sideways,1.74,5.0,0.087,107461.16,28.49,0.4958,305363.78,76.74,1.3354,135183.82,23.27,0.405,451991.24,1.74,883053.4,Tit-for-Tat
82,2024-07-23,UNH,sideways,-0.73,5.0,-0.0365,117323.03,30.25,-0.2209,304364.63,75.54,-0.5514,111703.19,20.79,-0.1518,466609.16,-0.73,876607.11,Signal Follower
83,2024-07-18,UNH,sideways,-0.03,5.0,-0.0015,125779.41,29.31,-0.0088,299582.22,75.66,-0.0227,91248.99,15.0,-0.0045,483389.38,-0.03,876344.13,Signal Follower
84,2024-07-15,UNH,sideways,-1.69,5.0,-0.0845,133867.22,27.85,-0.4707,294697.83,76.78,-1.2976,74013.05,15.0,-0.2535,497421.89,-1.69,861533.91,Signal Follower
85,2024-07-10,UNH,sideways,2.03,7.71,0.1566,126697.36,25.58,0.5193,299030.62,77.02,1.5636,89646.47,15.0,0.3045,484625.55,2.03,879023.05,Cooperator
86,2024-07-05,UNH,sideways,-0.2,39.41,-0.0788,121604.98,25.0,-0.05,305875.39,76.95,-0.1539,71312.89,22.41,-0.0448,501206.73,-0.2,877265.01,Signal Follower
87,2024-07-01,UNH,sideways,-2.39,5.79,-0.1385,136139.43,38.92,-0.9301,299071.67,70.53,-1.6857,60077.53,32.09,-0.7668,504711.37,-2.39,856298.37,Signal Follower
88,2024-06-26,UNH,sideways,-0.09,41.53,-0.0374,127403.18,32.95,-0.0297,291552.48,72.2,-0.065,47845.53,15.0,-0.0135,533198.8,-0.09,855527.7,Defector
89,2024-06-21,UNH,sideways,-0.38,39.41,-0.1498,133600.68,31.08,-0.1181,321741.2,70.09,-0.2663,40492.45,55.04,-0.2092,504165.67,-0.38,852276.7,Defector
90,2024-06-17,UNH,sideways,-0.43,41.0,-0.1763,146993.89,46.49,-0.1999,338622.84,27.0,-0.1161,49486.27,61.47,-0.2643,464897.0,-0.43,848611.91,Defector
