Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
16,2025-05-07,UNH,sideways,-1.09,64.78,-0.7061,137378.8,50.0,-0.545,467160.6,55.0,-0.5995,204418.16,49.75,-0.5423,191042.43,-1.09,244270.71,Tit-for-Tat
17,2025-05-02,UNH,sideways,-0.01,52.55,-0.0053,131678.73,35.0,-0.0035,511232.9,70.0,-0.007,168328.92,48.73,-0.0049,188759.46,-0.01,244246.28,Signal Follower
18,2025-04-29,UNH,sideways,-2.84,50.43,-1.4322,118509.82,35.0,-0.994,560870.74,55.0,-1.562,141665.19,46.67,-1.3253,178954.25,-2.84,237309.69,Signal Follower
19,2025-04-24,UNH,bear,-0.78,50.43,-0.3933,113254.56,25.0,-0.195,599004.84,85.0,-0.663,113747.73,46.67,-0.364,173992.88,-0.78,235458.67,Signal Follower
20,2025-04-21,UNH,bear,-5.43,46.89,-2.5463,105147.98,35.0,-1.9005,646199.29,55.0,-2.9865,93947.78,50.0,-2.715,154704.95,-5.43,222673.27,Signal Follower
21,2025-04-15,UNH,bear,-1.46,52.5,-0.7665,96942.29,15.0,-0.219,679286.95,90.0,-1.314,74474.06,40.0,-0.584,149296.7,-1.46,219422.24,Signal Follower
22,2025-04-10,UNH,bear,2.44,52.5,1.281,110119.23,20.0,0.488,639073.45,70.0,1.708,92421.8,40.0,0.976,158385.51,2.44,224776.14,Cooperator
23,2025-04-07,UNH,bear,2.2,67.12,1.4766,122000.34,45.0,0.99,624734.63,25.0,0.55,79456.05,65.33,1.4373,173808.97,2.2,229721.22,Cooperator
24,2025-04-02,UNH,bear,0.05,52.5,0.0262,114259.51,80.0,0.04,652386.49,15.0,0.0075,62744.23,64.0,0.032,170609.77,0.05,229836.08,Cooperator
25,2025-03-28,UNH,bear,-0.16,52.5,-0.084,137342.82,85.0,-0.136,613035.41,55.0,-0.088,74153.95,74.0,-0.1184,175467.82,-0.16,229468.34,Defector
26,2025-03-25,UNH,bear,-0.94,52.5,-0.4935,164830.38,70.0,-0.658,566239.06,55.0,-0.517,86066.19,62.5,-0.5875,182864.37,-0.94,227311.34,Defector
27,2025-03-20,UNH,bear,1.2,52.5,0.63,161905.98,50.0,0.6,528364.4,55.0,0.66,88769.04,64.0,0.768,220960.59,1.2,230039.07,Cooperator
28,2025-03-17,UNH,sideways,2.36,52.5,1.239,162347.18,50.0,1.18,513510.4,40.0,0.944,75323.53,62.5,1.475,248818.88,2.36,235467.99,Cooperator
29,2025-03-12,UNH,sideways,-0.42,64.71,-0.2718,165480.09,80.0,-0.336,489892.67,15.0,-0.063,92762.32,66.36,-0.2787,251864.92,-0.42,234479.03,Defector
30,2025-03-07,UNH,bull,1.99,52.5,1.0448,139558.54,70.0,1.393,531748.77,55.0,1.0945,81439.65,62.5,1.2438,247253.04,1.99,239145.16,Cooperator
31,2025-03-04,UNH,bull,1.03,64.78,0.6672,138100.2,70.0,0.721,548380.6,40.0,0.412,64460.83,67.0,0.6901,249058.36,1.03,241608.36,Cooperator
32,2025-02-27,UNH,bull,0.51,52.55,0.268,124886.28,70.0,0.357,573213.66,40.0,0.204,51757.49,64.93,0.3312,250142.58,0.51,242840.56,Cooperator
33,2025-02-24,UNH,bull,-1.11,62.45,-0.6932,137250.09,70.0,-0.777,551956.71,55.0,-0.6105,63837.56,68.65,-0.762,246955.64,-1.11,240145.03,Defector
34,2025-02-19,UNH,bull,1.94,46.89,0.9097,126075.01,50.0,0.97,525238.94,70.0,1.358,74316.26,65.0,1.261,274369.79,1.94,244803.84,Cooperator
35,2025-02-13,UNH,bull,0.05,66.49,0.0332,138045.9,50.0,0.025,498224.77,40.0,0.02,63897.8,66.25,0.0331,299831.53,0.05,244926.24,Cooperator
36,2025-02-10,UNH,bull,1.08,52.55,0.5675,131653.97,50.0,0.54,452516.96,55.0,0.594,63728.14,64.93,0.7013,352100.93,1.08,247571.45,Cooperator
37,2025-02-05,UNH,bull,1.71,52.55,0.8986,119200.43,70.0,1.197,472466.03,40.0,0.684,51343.65,66.2,1.132,356989.89,1.71,251804.92,Cooperator
38,2025-01-31,UNH,bull,-0.14,52.55,-0.0736,132822.56,70.0,-0.098,453564.56,40.0,-0.056,62908.53,67.47,-0.0945,350704.35,-0.14,251452.39,Defector
39,2025-01-28,UNH,bull,-0.1,52.5,-0.0525,156764.13,70.0,-0.07,411999.75,55.0,-0.055,71804.46,62.5,-0.0625,359431.66,-0.1,251200.94,Defector
40,2025-01-23,UNH,bull,0.36,50.43,0.1815,142946.82,50.0,0.18,372858.15,55.0,0.198,70727.3,65.33,0.2352,413467.73,0.36,252105.26,Tit-for-Tat
41,2025-01-17,UNH,bull,0.82,64.78,0.5312,158792.81,50.0,0.41,323437.37,55.0,0.451,67176.84,63.5,0.5207,450592.97,0.82,254172.53,Tit-for-Tat
42,2025-01-14,UNH,bull,0.76,52.5,0.399,148257.29,50.0,0.38,277571.25,55.0,0.418,67789.03,58.8,0.4469,506382.43,0.76,256104.24,Tit-for-Tat
43,2025-01-08,UNH,bull,1.95,52.5,1.0238,133723.05,70.0,1.365,320500.76,55.0,1.0725,63590.55,55.98,1.0916,482185.64,1.95,261098.27,Tit-for-Tat
44,2025-01-03,UNH,bull,1.31,46.89,0.6143,121059.46,70.0,0.917,353557.36,40.0,0.524,53815.28,55.38,0.7255,471567.89,1.31,264518.66,Tit-for-Tat
45,2024-12-30,UNH,bull,0.19,50.43,0.0958,112167.25,70.0,0.133,388949.35,40.0,0.076,44885.35,54.51,0.1036,453998.06,0.19,265021.24,Tit-for-Tat
46,2024-12-24,UNH,bull,0.34,64.78,0.2202,117139.21,70.0,0.238,437106.24,55.0,0.187,40192.68,54.86,0.1865,405561.87,0.34,265922.32,Cooperator
47,2024-12-19,UNH,bull,-2.18,50.08,-1.0916,140723.47,70.0,-1.526,405468.07,55.0,-1.199,45565.75,64.25,-1.4006,408242.71,-2.18,260125.21,Defector
48,2024-12-16,UNH,sideways,-3.76,52.55,-1.9759,137506.56,25.0,-0.94,445745.79,85.0,-3.196,37965.97,63.67,-2.3939,378781.68,-3.76,250344.5,Defector
49,2024-12-11,UNH,bear,-3.98,46.89,-1.8664,134949.25,15.0,-0.597,486944.1,90.0,-3.582,31562.81,66.0,-2.6268,346543.84,-3.98,240380.79,Defector
50,2024-12-06,UNH,bear,-5.58,52.55,-2.9323,129140.95,15.0,-0.837,529593.26,90.0,-5.022,26092.45,66.2,-3.694,315173.34,-5.58,226967.54,Defector
51,2024-12-03,UNH,bear,-0.92,52.78,-0.4856,122811.21,15.0,-0.138,572335.67,90.0,-0.828,21478.63,67.89,-0.6246,283374.48,-0.92,224879.44,Defector
52,2024-11-27,UNH,bear,-0.43,52.5,-0.2258,113209.91,20.0,-0.086,628309.66,55.0,-0.2365,19508.7,67.0,-0.2881,238971.73,-0.43,223912.46,Defector
53,2024-11-22,UNH,bear,-1.28,52.5,-0.672,102983.06,20.0,-0.256,680662.1,55.0,-0.704,17485.77,67.0,-0.8576,198869.07,-1.28,221046.38,Defector
54,2024-11-19,UNH,bear,-0.98,64.78,-0.6348,90339.47,35.0,-0.343,725513.15,70.0,-0.686,14760.57,68.8,-0.6742,169386.8,-0.98,218880.13,Defector
55,2024-11-14,UNH,bear,-1.71,52.5,-0.8978,82929.12,35.0,-0.5985,768070.57,55.0,-0.9405,13253.14,67.0,-1.1457,135747.18,-1.71,215137.28,Defector
56,2024-11-11,UNH,bear,1.35,52.5,0.7088,90453.24,35.0,0.4725,729268.64,70.0,0.945,16327.57,67.0,0.9045,163950.55,1.35,218041.63,Cooperator
57,2024-11-06,UNH,bear,-1.19,52.55,-0.6253,90190.73,50.0,-0.595,749438.48,40.0,-0.476,18735.69,63.67,-0.7576,141635.09,-1.19,215446.93,Defector
58,2024-11-01,UNH,bear,0.43,53.96,0.232,99847.45,35.0,0.1505,708765.72,70.0,0.301,23297.7,63.33,0.2723,168089.13,0.43,216373.36,Cooperator
59,2024-10-29,UNH,bear,-0.12,64.78,-0.0777,85990.96,50.0,-0.06,751137.31,55.0,-0.066,23125.43,67.0,-0.0804,139746.3,-0.12,216113.71,Defector
60,2024-10-24,UNH,bear,-0.74,55.03,-0.4072,81460.94,50.0,-0.37,786630.21,55.0,-0.407,21918.74,63.08,-0.4668,109990.11,-0.74,214514.47,Defector
61,2024-10-21,UNH,bear,0.32,52.55,0.1682,82369.47,50.0,0.16,757506.83,55.0,0.176,23177.53,64.93,0.2078,136946.17,0.32,215200.91,Cooperator
62,2024-10-16,UNH,sideways,2.57,52.55,1.3505,82970.85,50.0,1.285,723048.15,55.0,1.4135,24522.09,63.67,1.6362,169458.91,2.57,220731.58,Cooperator
63,2024-10-11,UNH,sideways,0.26,50.43,0.1311,74260.14,80.0,0.208,743547.34,25.0,0.065,19135.95,65.33,0.1699,163056.57,0.26,221305.48,Cooperator
64,2024-10-08,UNH,sideways,-1.1,64.78,-0.7126,79807.32,70.0,-0.77,747661.87,55.0,-0.605,23044.34,76.7,-0.8437,149486.47,-1.1,218871.12,Defector
65,2024-10-03,UNH,sideways,0.36,52.5,0.189,63978.58,70.0,0.252,772581.97,70.0,0.252,23812.42,62.5,0.225,139627.03,0.36,219659.05,Cooperator
66,2024-09-30,UNH,sideways,0.2,52.5,0.105,64673.45,50.0,0.1,736870.79,55.0,0.11,25430.36,62.5,0.125,173025.41,0.2,220098.37,Cooperator
67,2024-09-25,UNH,sideways,-0.27,52.55,-0.1419,65028.39,50.0,-0.135,772582.07,55.0,-0.1485,24520.11,64.93,-0.1753,137869.43,-0.27,219504.11,Defector
68,2024-09-20,UNH,sideways,0.58,52.5,0.3045,65758.39,50.0,0.29,737136.94,55.0,0.319,26195.59,62.5,0.3625,170909.08,0.58,220777.23,Cooperator
69,2024-09-17,UNH,sideways,-1.37,52.55,-0.7199,65860.74,50.0,-0.685,773042.08,55.0,-0.7535,25049.85,63.67,-0.8722,136047.33,-1.37,217752.58,Defector
70,2024-09-12,UNH,sideways,-0.02,52.55,-0.0105,65844.28,50.0,-0.01,795257.89,70.0,-0.014,20075.05,63.67,-0.0127,118822.78,-0.02,217709.03,Defector
71,2024-09-09,UNH,sideways,-0.71,50.08,-0.3555,67702.42,50.0,-0.355,818609.78,55.0,-0.3905,19141.48,65.4,-0.4643,94546.32,-0.71,216163.3,Defector
72,2024-09-04,UNH,sideways,0.7,52.5,0.3675,76804.98,35.0,0.245,781064.61,55.0,0.385,22208.12,65.5,0.4585,119922.29,0.7,217676.44,Cooperator
73,2024-08-29,UNH,sideways,0.15,52.55,0.0788,77770.94,50.0,0.075,749439.01,55.0,0.0825,23619.5,63.67,0.0955,149170.55,0.15,218002.95,Cooperator
74,2024-08-26,UNH,sideways,-0.16,52.55,-0.0841,77762.85,50.0,-0.08,781389.31,55.0,-0.088,22647.41,64.93,-0.1039,118200.43,-0.16,217654.15,Defector
75,2024-08-21,UNH,sideways,-0.59,50.43,-0.2975,79565.35,50.0,-0.295,805081.82,55.0,-0.3245,21448.73,64.17,-0.3786,93904.11,-0.59,216369.99,Defector
76,2024-08-16,UNH,sideways,-0.56,52.55,-0.2943,78463.64,50.0,-0.28,827867.54,55.0,-0.308,20283.32,64.93,-0.3636,73385.49,-0.56,215158.32,Defector
77,2024-08-13,UNH,sideways,0.75,55.03,0.4127,83438.8,50.0,0.375,801999.51,55.0,0.4125,21559.83,65.85,0.4939,93001.85,0.75,216772.01,Cooperator
78,2024-08-08,UNH,sideways,0.33,52.5,0.1732,85408.71,50.0,0.165,774575.18,55.0,0.1815,23315.08,62.5,0.2062,116701.03,0.33,217487.35,Cooperator
79,2024-08-05,UNH,sideways,-2.09,55.03,-1.15,81169.11,50.0,-1.045,805350.56,55.0,-1.1495,22168.17,64.47,-1.3474,91312.16,-2.09,212941.87,Defector
80,2024-07-31,UNH,sideways,1.9,52.55,0.9985,85723.65,40.0,0.76,782805.18,85.0,1.615,28232.83,63.67,1.2097,103238.34,1.9,216987.76,Cooperator
81,2024-07-26,UNH,sideways,1.74,52.5,0.9135,87092.39,50.0,0.87,770845.05,40.0,0.696,24272.88,62.5,1.0875,117789.68,1.74,220763.35,Cooperator
82,2024-07-23,UNH,sideways,-0.73,55.03,-0.4017,97409.21,70.0,-0.511,750903.34,40.0,-0.292,30663.22,64.47,-0.4706,121024.24,-0.73,219151.78,Defector
83,2024-07-18,UNH,sideways,-0.03,52.5,-0.0157,120247.14,70.0,-0.021,713414.17,55.0,-0.0165,36606.6,62.5,-0.0188,129732.09,-0.03,219086.03,Defector
84,2024-07-15,UNH,sideways,-1.69,52.5,-0.8872,119816.83,50.0,-0.845,742757.72,55.0,-0.9295,34838.93,64.0,-1.0816,102586.52,-1.69,215383.48,Defector
85,2024-07-10,UNH,sideways,2.03,52.55,1.0668,130577.83,35.0,0.7105,703298.44,70.0,1.421,42919.16,66.2,1.3439,123204.57,2.03,219755.76,Cooperator
86,2024-07-05,UNH,sideways,-0.2,46.89,-0.0938,139943.59,60.0,-0.12,690829.78,25.0,-0.05,52410.77,65.0,-0.13,116815.86,-0.2,219316.25,Defector
87,2024-07-01,UNH,sideways,-2.39,53.96,-1.2898,135641.83,50.0,-1.195,722540.27,55.0,-1.3145,49750.5,63.33,-1.5137,92067.41,-2.39,214074.59,Defector
88,2024-06-26,UNH,sideways,-0.09,65.07,-0.0586,122654.12,40.0,-0.036,755933.81,85.0,-0.0765,39373.38,67.4,-0.0607,82038.69,-0.09,213881.93,Defector
89,2024-06-21,UNH,sideways,-0.38,46.89,-0.1782,115915.63,35.0,-0.133,784745.52,55.0,-0.209,34712.98,67.0,-0.2546,64625.87,-0.38,213069.17,Defector
90,2024-06-17,UNH,sideways,-0.43,64.78,-0.2785,97199.27,35.0,-0.1505,818953.64,55.0,-0.2365,31445.51,68.8,-0.2958,52401.58,-0.43,212152.98,Defector
