Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
19,2025-04-10,SPY,sideways,-1.43,5.0,-0.0715,102578.15,14.68,-0.2099,229865.58,71.66,-1.0247,387295.67,15.0,-0.2145,280260.6,-1.43,1010699.28,Signal Follower
20,2025-04-07,SPY,bull,3.11,39.41,1.2256,100593.97,23.3,0.7246,210726.4,79.22,2.4638,440980.7,15.0,0.4665,247698.93,3.11,1042132.03,Defector
21,2025-04-02,SPY,bull,1.71,5.0,0.0855,81701.41,37.6,0.6429,196927.08,72.05,1.232,469112.75,59.95,1.0252,252258.76,1.71,1059952.49,Defector
22,2025-03-28,SPY,bull,-1.75,7.71,-0.135,98764.31,34.97,-0.6119,214183.64,67.91,-1.1884,441491.14,60.64,-1.0612,245560.91,-1.75,1041403.32,Signal Follower
23,2025-03-25,SPY,bull,0.03,7.71,0.0023,84909.96,34.79,0.0104,207993.16,67.78,0.0203,488624.2,15.0,0.0045,218472.68,0.03,1041715.74,Defector
24,2025-03-20,SPY,bull,0.38,35.27,0.134,75163.44,27.87,0.1059,176160.49,75.42,0.2866,533911.8,54.2,0.2059,214764.27,0.38,1045674.26,Defector
25,2025-03-17,SPY,sideways,0.77,7.71,0.0594,60162.32,41.47,0.3193,165365.89,65.45,0.5039,553633.51,63.33,0.4877,220838.28,0.77,1053725.95,Defector
26,2025-03-12,SPY,sideways,-0.59,5.0,-0.0295,73910.32,38.33,-0.2262,178769.68,66.25,-0.3909,530140.91,60.4,-0.3564,217179.08,-0.59,1047508.97,Signal Follower
27,2025-03-07,SPY,sideways,0.88,10.17,0.0895,62910.52,33.72,0.2967,169681.52,67.71,0.5959,578186.88,15.0,0.132,189221.08,0.88,1056727.05,Defector
28,2025-03-04,SPY,sideways,-0.49,41.0,-0.2009,71081.37,29.77,-0.1459,203732.27,75.19,-0.3684,528681.41,55.5,-0.2719,196504.95,-0.49,1051549.08,Signal Follower
29,2025-02-27,SPY,sideways,-1.98,5.0,-0.099,77936.06,47.37,-0.9378,173882.61,10.0,-0.198,564505.75,33.2,-0.6574,183675.58,-1.98,1030728.41,Signal Follower
30,2025-02-24,SPY,sideways,-0.8,7.71,-0.0617,90518.26,14.25,-0.114,197135.16,70.74,-0.5659,504695.67,15.0,-0.12,207650.9,-0.8,1022482.58,Signal Follower
31,2025-02-19,SPY,bear,0.47,31.59,0.1485,83831.54,24.96,0.1173,177507.59,78.84,0.3705,559684.5,15.0,0.0705,178976.37,0.47,1027288.25,Defector
32,2025-02-13,SPY,sideways,0.87,7.71,0.0671,68051.81,32.27,0.2807,160424.28,73.07,0.6358,591386.34,59.69,0.5193,180137.57,0.87,1036225.66,Defector
33,2025-02-10,SPY,sideways,0.14,5.0,0.007,54224.33,39.36,0.0551,148890.28,68.39,0.0957,614482.34,61.46,0.086,182403.05,0.14,1037676.38,Defector
34,2025-02-05,SPY,sideways,0.6,5.79,0.0348,43180.18,37.91,0.2275,136921.35,67.36,0.4042,634557.27,63.05,0.3783,185341.19,0.6,1043902.43,Defector
35,2025-01-31,SPY,sideways,-0.93,5.0,-0.0465,53460.17,38.26,-0.3558,149667.88,67.21,-0.625,613559.55,62.13,-0.5778,183312.39,-0.93,1034194.14,Signal Follower
36,2025-01-28,SPY,sideways,0.65,5.0,0.0325,44154.92,37.78,0.2456,142573.42,67.44,0.4383,654783.44,15.0,0.0975,158488.22,0.65,1040916.4,Defector
37,2025-01-23,SPY,sideways,0.65,36.17,0.2351,38358.46,25.5,0.1658,116380.31,75.37,0.4899,695007.3,52.3,0.34,150253.92,0.65,1047682.36,Defector
38,2025-01-17,SPY,sideways,0.1,7.71,0.0077,30241.5,41.23,0.0412,107396.64,66.0,0.066,710409.85,63.3,0.0633,151952.02,0.1,1048730.04,Defector
39,2025-01-14,SPY,sideways,-0.37,10.17,-0.0376,37596.67,34.97,-0.1294,120624.42,66.29,-0.2453,690187.75,60.9,-0.2253,151591.16,-0.37,1044849.74,Signal Follower
40,2025-01-08,SPY,sideways,0.13,39.41,0.0512,34867.31,32.9,0.0428,108010.93,67.33,0.0875,734705.48,15.0,0.0195,122416.27,0.13,1046208.05,Defector
41,2025-01-03,SPY,sideways,0.75,36.17,0.2713,29106.23,33.5,0.2513,88394.12,70.45,0.5284,768218.78,52.23,0.3917,114280.87,0.75,1054054.61,Defector
42,2024-12-30,SPY,sideways,0.06,5.0,0.003,27295.97,44.07,0.0264,98799.14,10.0,0.006,738126.57,59.36,0.0356,135778.32,0.06,1054687.04,Defector
43,2024-12-24,SPY,sideways,0.88,5.0,0.044,22237.71,22.39,0.197,87014.97,66.93,0.589,774972.89,15.0,0.132,115774.44,0.88,1063968.29,Defector
44,2024-12-19,SPY,sideways,-0.89,7.71,-0.0687,27626.24,23.28,-0.2072,102807.69,77.94,-0.6936,750170.07,61.74,-0.5494,119396.0,-0.89,1054498.97,Signal Follower
45,2024-12-16,SPY,sideways,0.13,5.0,0.0065,22290.65,41.13,0.0535,96403.98,69.54,0.0904,780644.79,15.0,0.0195,100660.57,0.13,1055869.82,Defector
46,2024-12-06,SPY,sideways,0.06,5.0,0.003,17588.88,26.28,0.0158,83118.03,74.81,0.0449,803203.64,53.18,0.0319,96089.46,0.06,1056503.34,Defector
47,2024-12-03,SPY,sideways,0.09,7.71,0.0069,13820.37,34.03,0.0306,73354.87,70.92,0.0638,817837.69,62.85,0.0566,94987.06,0.09,1057454.19,Defector
48,2024-11-27,SPY,sideways,-0.27,5.0,-0.0135,17354.7,39.61,-0.107,81189.67,67.57,-0.1824,806832.52,65.33,-0.1764,94623.11,-0.27,1054599.06,Signal Follower
49,2024-11-22,SPY,sideways,0.31,10.17,0.0315,14001.88,35.18,0.109,73662.29,66.68,0.2067,834157.34,15.0,0.0465,78178.49,0.31,1057868.32,Defector
50,2024-11-19,SPY,sideways,0.96,7.71,0.0741,11022.11,24.43,0.2345,62302.82,74.94,0.7194,853223.68,51.17,0.4913,73451.39,0.96,1068023.86,Defector
51,2024-11-14,SPY,sideways,-0.66,10.17,-0.0671,13915.4,34.23,-0.2259,71800.14,71.11,-0.4693,839290.28,62.95,-0.4155,74994.17,-0.66,1060974.9,Signal Follower
52,2024-11-11,SPY,sideways,-0.18,5.0,-0.009,17548.11,40.32,-0.0726,78596.26,67.11,-0.1208,812816.79,15.0,-0.027,91038.84,-0.18,1059065.15,Signal Follower
53,2024-11-06,SPY,sideways,0.31,5.0,0.0155,14108.49,25.66,0.0795,68549.34,74.95,0.2323,841143.18,15.0,0.0465,76198.99,0.31,1062348.25,Defector
54,2024-11-01,SPY,sideways,-0.05,7.71,-0.0039,17822.41,25.15,-0.0126,81642.65,77.39,-0.0387,819820.41,56.96,-0.0285,80714.53,-0.05,1061817.07,Signal Follower
55,2024-10-29,SPY,sideways,0.33,5.0,0.0165,14205.9,39.76,0.1312,75187.45,70.03,0.2311,843395.06,15.0,0.0495,67211.6,0.33,1065321.07,Defector
56,2024-10-24,SPY,sideways,-0.13,5.0,-0.0065,18045.34,26.41,-0.0343,88705.09,75.04,-0.0976,821656.75,53.52,-0.0696,71592.81,-0.13,1063936.15,Signal Follower
57,2024-10-21,SPY,sideways,-0.04,5.0,-0.002,22730.18,37.58,-0.015,98732.77,70.85,-0.0283,791578.47,15.0,-0.006,86958.58,-0.04,1063510.58,Signal Follower
58,2024-10-16,SPY,sideways,0.43,5.0,0.0215,18331.42,26.62,0.1145,86658.25,75.4,0.3242,822014.83,15.0,0.0645,72995.5,0.43,1068083.67,Defector
59,2024-10-11,SPY,sideways,0.61,5.0,0.0305,14405.47,27.79,0.1695,74588.75,77.23,0.4711,841100.96,57.28,0.3494,69904.82,0.61,1074598.98,Defector
60,2024-10-08,SPY,sideways,0.48,5.0,0.024,11236.76,39.11,0.1877,67298.23,69.99,0.3359,851961.18,64.78,0.311,69503.84,0.48,1079757.06,Defector
61,2024-10-03,SPY,sideways,0.08,5.0,0.004,8771.92,39.18,0.0313,61068.12,66.85,0.0535,860563.27,64.49,0.0516,69596.69,0.08,1080620.86,Defector
62,2024-09-25,SPY,sideways,-0.19,5.0,-0.0095,11102.87,38.29,-0.0728,68174.91,66.89,-0.1271,850323.01,61.67,-0.1172,70399.2,-0.19,1078567.68,Signal Follower
63,2024-09-17,SPY,sideways,-0.36,41.0,-0.1476,12488.88,39.26,-0.1413,77404.26,67.51,-0.243,819820.61,15.0,-0.054,90286.26,-0.36,1074684.84,Signal Follower
64,2024-09-12,SPY,sideways,0.74,7.71,0.0571,9699.7,31.82,0.2355,67728.8,69.12,0.5115,842103.96,35.8,0.2649,80467.55,0.74,1082637.51,Defector
65,2024-09-09,SPY,sideways,0.32,5.0,0.016,7511.39,32.21,0.1031,59102.13,72.44,0.2318,857161.89,52.89,0.1692,76224.59,0.32,1086101.95,Defector
66,2024-09-04,SPY,sideways,0.14,10.17,0.0142,5869.66,33.41,0.0468,51496.32,69.98,0.098,868098.48,60.96,0.0853,74535.54,0.14,1087622.49,Defector
67,2024-08-29,SPY,sideways,-0.35,5.0,-0.0175,7418.31,39.52,-0.1383,57335.53,67.58,-0.2365,860369.87,64.49,-0.2257,74876.29,-0.35,1083815.81,Signal Follower
68,2024-08-26,SPY,sideways,-0.42,7.71,-0.0324,9388.43,34.98,-0.1469,64724.52,66.83,-0.2807,833860.54,15.0,-0.063,92026.51,-0.42,1079263.79,Signal Follower
69,2024-08-21,SPY,sideways,0.15,5.0,0.0075,7516.55,26.28,0.0394,56323.17,75.38,0.1131,859473.66,15.0,0.0225,76686.62,0.15,1080882.68,Defector
70,2024-08-08,SPY,sideways,1.29,7.71,0.0995,5905.12,25.26,0.3258,47528.14,77.29,0.997,873705.83,57.27,0.7388,72860.91,1.29,1094826.07,Defector
71,2024-08-05,SPY,sideways,1.12,10.17,0.1139,4612.41,36.2,0.4054,41836.22,69.96,0.7836,881467.65,64.83,0.7261,72083.73,1.12,1107088.12,Defector
72,2024-07-18,SPY,sideways,-1.05,10.17,-0.1068,5813.94,36.82,-0.3867,47419.65,66.47,-0.6979,874559.36,64.46,-0.6769,72207.05,-1.05,1095463.7,Signal Follower
73,2024-07-15,SPY,sideways,-0.09,10.17,-0.0092,7346.15,35.92,-0.0323,53577.1,66.42,-0.0598,849650.22,15.0,-0.0135,89426.54,-0.09,1094477.78,Signal Follower
74,2024-07-10,SPY,sideways,0.76,7.71,0.0586,5905.13,24.37,0.1852,46057.11,74.82,0.5686,873970.53,15.0,0.114,74067.24,0.76,1102795.81,Defector
75,2024-07-05,SPY,sideways,0.52,7.71,0.0401,4622.89,25.76,0.1339,38825.62,77.15,0.4012,886433.68,56.87,0.2957,70117.8,0.52,1108530.35,Defector
76,2024-07-01,SPY,sideways,-0.05,10.17,-0.0051,5853.28,36.07,-0.018,44529.67,69.94,-0.035,878445.82,64.72,-0.0324,71171.23,-0.05,1107976.08,Signal Follower
77,2024-06-26,SPY,sideways,0.33,10.17,0.0336,4665.98,36.8,0.1214,40210.93,66.51,0.2195,897022.13,15.0,0.0495,58100.96,0.33,1111632.4,Defector
78,2024-06-21,SPY,sideways,0.02,7.71,0.0015,3637.32,24.39,0.0049,33683.43,74.67,0.0149,908610.54,51.05,0.0102,54068.71,0.02,1111854.73,Defector
79,2024-06-17,SPY,bull,0.93,5.0,0.0465,2809.57,37.55,0.3492,29897.56,71.14,0.6616,914482.28,62.74,0.5835,52810.59,0.93,1122194.98,Defector
