Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
25,2025-02-27,QQQ,sideways,-3.45,7.71,-0.2661,26082.9,34.38,-1.1863,134657.74,71.14,-2.4542,574589.82,63.23,-2.1814,264669.54,-3.45,1089387.64,Signal Follower
26,2025-02-24,QQQ,sideways,-1.52,5.0,-0.076,31087.84,39.77,-0.6045,139706.24,67.45,-1.0252,525503.75,15.0,-0.228,303702.17,-1.52,1072828.95,Signal Follower
27,2025-02-19,QQQ,bear,0.18,5.0,0.009,26452.32,25.74,0.0463,128985.27,75.04,0.1351,575550.11,15.0,0.027,269012.3,0.18,1074760.04,Defector
28,2025-02-13,QQQ,sideways,1.12,5.0,0.056,21252.01,27.69,0.3102,113451.21,77.38,0.8666,602199.51,57.03,0.6387,263097.27,1.12,1086797.35,Defector
29,2025-02-10,QQQ,sideways,0.39,31.59,0.1232,17515.93,35.68,0.1391,96021.08,70.05,0.2732,622045.31,64.9,0.2531,264417.69,0.39,1091035.86,Defector
30,2025-02-05,QQQ,sideways,0.96,7.71,0.0741,16028.64,41.86,0.4019,101980.41,10.0,0.096,575347.67,64.54,0.6196,306643.28,0.96,1101509.8,Tit-for-Tat
31,2025-01-31,QQQ,sideways,-0.88,7.71,-0.0679,19706.3,22.19,-0.1953,118301.6,65.98,-0.5806,546672.24,49.68,-0.4372,315319.86,-0.88,1091816.52,Signal Follower
32,2025-01-28,QQQ,sideways,1.28,7.71,0.0987,16711.32,31.79,0.4069,111103.85,71.74,0.9182,596089.86,15.0,0.192,276094.97,1.28,1105791.77,Defector
33,2025-01-23,QQQ,sideways,0.68,41.0,0.2788,14542.58,30.14,0.2049,90261.49,75.92,0.5162,629492.68,58.31,0.3965,265703.25,0.68,1113311.15,Defector
34,2025-01-17,QQQ,sideways,-0.21,5.0,-0.0105,15843.37,48.28,-0.1014,82915.42,10.0,-0.021,673374.43,63.73,-0.1338,227866.78,-0.21,1110973.2,Signal Follower
35,2025-01-14,QQQ,sideways,-0.72,5.0,-0.036,19236.36,23.51,-0.1693,93295.58,65.5,-0.4716,621755.22,15.0,-0.108,265712.84,-0.72,1102974.19,Signal Follower
36,2025-01-08,QQQ,sideways,0.04,10.17,0.0041,16327.94,22.95,0.0092,83241.03,77.75,0.0311,670532.54,15.0,0.006,229898.49,0.04,1103415.38,Defector
37,2025-01-03,QQQ,bull,1.02,10.17,0.1038,13051.5,27.01,0.2756,71438.28,76.98,0.7852,692566.71,58.92,0.601,222943.52,1.02,1114670.22,Defector
38,2024-12-24,QQQ,bull,0.98,5.0,0.049,10187.26,40.79,0.3998,65089.38,68.98,0.676,702242.25,64.58,0.6329,222481.12,0.98,1125593.99,Defector
39,2024-12-19,QQQ,sideways,-1.35,7.71,-0.1041,12772.96,35.33,-0.477,73401.32,66.6,-0.8992,691636.11,63.58,-0.8584,222189.6,-1.35,1110398.47,Signal Follower
40,2024-12-11,QQQ,sideways,0.94,31.59,0.297,11447.33,35.33,0.3321,67122.45,67.23,0.6319,740323.89,15.0,0.141,181106.34,0.94,1120836.21,Defector
41,2024-12-06,QQQ,bull,0.77,5.0,0.0385,8920.61,32.51,0.2504,59169.91,71.35,0.5494,759442.62,51.56,0.397,172466.86,0.77,1129466.65,Defector
42,2024-12-03,QQQ,sideways,0.57,39.41,0.2246,7555.14,30.91,0.1762,47198.74,70.15,0.3999,778519.42,60.08,0.3424,166726.7,0.57,1135904.61,Defector
43,2024-11-22,QQQ,sideways,0.27,5.0,0.0135,7055.52,46.84,0.1265,52337.33,10.0,0.027,743317.36,64.64,0.1745,197289.78,0.27,1138971.56,Tit-for-Tat
44,2024-11-19,QQQ,bull,1.21,10.17,0.1231,5615.79,21.58,0.2611,44114.67,65.59,0.7936,761113.68,49.75,0.6019,189155.86,1.21,1152753.11,Defector
45,2024-11-11,QQQ,bull,-0.3,7.71,-0.0231,7161.53,32.28,-0.0969,51081.56,71.42,-0.2142,739099.71,50.41,-0.1512,202657.2,-0.3,1149294.85,Signal Follower
46,2024-11-06,QQQ,bull,1.0,7.71,0.0771,5847.34,33.23,0.3323,46611.83,69.93,0.6993,776516.19,15.0,0.15,171024.64,1.0,1160787.8,Defector
47,2024-11-01,QQQ,bull,0.4,7.71,0.0309,4610.01,24.62,0.0985,39464.56,75.68,0.3027,794125.11,53.45,0.2138,161800.32,0.4,1165430.95,Defector
48,2024-10-29,QQQ,bull,0.9,7.71,0.0694,3595.78,34.93,0.3144,34712.11,70.7,0.6363,802437.83,63.54,0.5719,159254.28,0.9,1175919.83,Defector
49,2024-10-24,QQQ,bull,0.04,7.71,0.0031,2809.26,36.12,0.0144,30841.9,67.3,0.0269,807411.88,65.13,0.0261,158936.96,0.04,1176390.2,Defector
50,2024-10-16,QQQ,bull,-0.05,10.17,-0.0051,3557.43,35.7,-0.0179,35228.41,66.84,-0.0334,800045.22,62.07,-0.031,161168.95,-0.05,1175802.0,Signal Follower
51,2024-10-03,QQQ,bull,0.39,5.0,0.0195,2854.46,39.0,0.1521,32781.98,67.01,0.2613,828967.06,15.0,0.0585,135396.51,0.39,1180387.63,Defector
52,2024-09-30,QQQ,bull,0.47,5.0,0.0235,2224.77,25.63,0.1205,27841.39,75.17,0.3533,843122.46,51.41,0.2416,126811.38,0.47,1185935.45,Defector
53,2024-09-20,QQQ,bull,-0.01,5.0,-0.0005,2835.35,37.07,-0.0037,31664.58,71.33,-0.0071,835406.7,63.13,-0.0063,130093.37,-0.01,1185816.86,Signal Follower
54,2024-09-17,QQQ,sideways,-0.59,5.0,-0.0295,3561.01,39.09,-0.2307,34704.82,67.47,-0.398,804447.54,15.0,-0.0885,157286.64,-0.59,1178820.54,Signal Follower
55,2024-09-12,QQQ,bull,0.98,5.0,0.049,2870.97,25.75,0.2523,30355.98,75.15,0.7365,834774.9,15.0,0.147,131998.15,0.98,1190372.98,Defector
56,2024-09-09,QQQ,sideways,0.31,7.71,0.0239,2251.22,25.2,0.0781,25560.67,77.38,0.2399,847099.22,57.11,0.177,125088.88,0.31,1194063.14,Defector
57,2024-09-04,QQQ,sideways,0.42,10.17,0.0427,1753.95,36.18,0.152,22438.1,70.0,0.294,852361.95,64.9,0.2726,123446.0,0.42,1199078.2,Defector
58,2024-08-29,QQQ,sideways,-0.55,7.71,-0.0424,2218.85,36.85,-0.2027,25384.23,66.46,-0.3655,848411.41,64.5,-0.3547,123985.51,-0.55,1192483.27,Signal Follower
59,2024-08-26,QQQ,sideways,-0.86,5.0,-0.043,2793.99,38.89,-0.3345,27876.12,66.82,-0.5747,819098.06,15.0,-0.129,150231.84,-0.86,1182227.92,Signal Follower
60,2024-08-21,QQQ,sideways,0.3,10.17,0.0305,2276.7,23.26,0.0698,23957.96,75.18,0.2256,848876.64,15.0,0.045,124888.7,0.3,1185774.6,Defector
61,2024-08-16,QQQ,sideways,0.51,7.71,0.0393,1778.54,26.42,0.1347,20215.5,76.93,0.3923,859788.0,57.13,0.2914,118217.96,0.51,1191822.05,Defector
62,2024-08-13,QQQ,sideways,1.48,36.17,0.5353,1436.77,38.18,0.5651,16572.31,69.79,1.0329,866283.88,64.94,0.9612,115707.03,1.48,1209461.02,Defector
63,2024-08-08,QQQ,bull,1.59,10.17,0.1617,1392.36,42.88,0.6817,18576.81,10.0,0.159,838812.3,64.31,1.0225,141218.54,1.59,1228691.45,Defector
64,2024-07-31,QQQ,bull,0.68,7.71,0.0525,1119.63,22.71,0.1544,16035.6,65.44,0.445,865234.1,15.0,0.102,117610.66,0.68,1237046.55,Defector
65,2024-07-26,QQQ,bull,0.07,7.71,0.0054,879.24,23.57,0.0165,13410.18,77.43,0.0542,873427.9,60.4,0.0423,112282.68,0.07,1237912.48,Defector
66,2024-07-23,QQQ,bull,-0.16,10.17,-0.0163,1105.12,36.96,-0.0591,15297.02,69.72,-0.1116,872188.54,71.19,-0.1139,111409.32,-0.16,1235931.82,Signal Follower
67,2024-07-18,QQQ,sideways,-1.24,10.17,-0.1261,1387.93,38.25,-0.4743,16969.83,65.28,-0.8095,844530.15,15.0,-0.186,137112.09,-1.24,1220606.27,Signal Follower
68,2024-07-15,QQQ,sideways,-0.09,7.71,-0.0069,1741.44,24.11,-0.0217,20062.54,74.43,-0.067,810576.86,15.0,-0.0135,167619.17,-0.09,1219507.72,Signal Follower
69,2024-07-10,QQQ,bull,0.65,7.71,0.0501,1412.2,25.67,0.1668,17445.51,77.2,0.5018,841226.04,15.0,0.0975,139916.26,0.65,1227434.52,Defector
70,2024-07-05,QQQ,bull,0.87,7.71,0.0671,1104.07,26.31,0.2289,14717.15,76.94,0.6693,851163.18,58.54,0.5093,133015.59,0.87,1238113.2,Defector
71,2024-07-01,QQQ,bull,0.39,7.71,0.0301,857.26,36.41,0.142,12984.23,69.57,0.2713,855005.9,64.55,0.2517,131152.6,0.39,1242941.84,Defector
72,2024-06-26,QQQ,bull,0.38,5.0,0.019,663.62,39.7,0.1509,11716.74,66.89,0.2542,857437.76,64.12,0.2436,130181.87,0.38,1247665.02,Defector
73,2024-06-21,QQQ,sideways,-0.21,7.71,-0.0162,844.34,34.73,-0.0729,13422.56,66.86,-0.1404,853062.28,61.7,-0.1296,132670.82,-0.21,1245044.93,Signal Follower
74,2024-06-17,QQQ,sideways,1.17,10.17,0.119,678.34,34.8,0.4071,12083.42,67.64,0.7914,878132.51,15.0,0.1755,109105.74,1.17,1259611.95,Defector
