Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
35,2025-02-13,MSFT,sideways,0.87,48.41,0.4212,111669.11,34.67,0.3016,119053.19,32.0,0.2784,461691.17,31.65,0.2754,307586.54,0.87,1097012.83,Defector
36,2025-02-10,MSFT,sideways,-0.36,41.0,-0.1476,118142.88,34.25,-0.1233,132085.37,65.88,-0.2372,400900.17,31.0,-0.1116,348871.58,-0.36,1093063.59,Cooperator
37,2025-02-05,MSFT,sideways,0.23,47.86,0.1101,116924.6,37.46,0.0862,120453.82,67.29,0.1548,454999.2,33.42,0.0769,307622.39,0.23,1095577.63,Defector
38,2025-01-31,MSFT,sideways,-0.94,47.86,-0.4499,129356.35,39.71,-0.3732,144155.7,65.21,-0.613,415821.54,56.55,-0.5316,310666.4,-0.94,1085279.2,Cooperator
39,2025-01-28,MSFT,sideways,2.9,10.17,0.295,118709.15,42.58,1.2348,165805.69,10.0,0.29,381083.82,32.29,0.9365,334401.35,2.9,1116752.3,Tit-for-Tat
40,2025-01-23,MSFT,bull,1.07,10.17,0.1088,104524.76,15.24,0.1631,149385.48,70.83,0.7578,428799.74,27.11,0.29,317290.03,1.07,1128701.55,Defector
41,2025-01-17,MSFT,sideways,-1.17,10.17,-0.119,124261.04,28.22,-0.3302,166266.82,76.25,-0.8921,390777.15,54.08,-0.6327,318694.98,-1.17,1115495.74,Signal Follower
42,2025-01-14,MSFT,sideways,-0.51,41.0,-0.2091,126179.08,40.88,-0.2085,168937.75,69.59,-0.3549,338045.45,15.22,-0.0776,366837.72,-0.51,1109806.71,Tit-for-Tat
43,2025-01-08,MSFT,bull,0.26,47.86,0.1244,129913.92,34.93,0.0908,161695.76,68.82,0.1789,387736.87,20.1,0.0523,320653.46,0.26,1112692.21,Defector
44,2025-01-03,MSFT,sideways,0.54,47.86,0.2584,119828.66,37.23,0.201,134577.32,67.85,0.3664,423314.23,57.62,0.3112,322279.79,0.54,1118700.75,Defector
45,2024-12-30,MSFT,sideways,-0.29,43.78,-0.127,114802.02,41.67,-0.1208,130951.45,19.5,-0.0565,478331.81,58.18,-0.1687,275914.71,-0.29,1115456.52,Signal Follower
46,2024-12-24,MSFT,bull,1.08,47.86,0.5169,137043.3,34.01,0.3673,126499.89,31.5,0.3402,442304.24,40.1,0.4331,294152.57,1.08,1127503.45,Defector
47,2024-12-19,MSFT,sideways,-1.04,10.17,-0.1058,147524.13,30.87,-0.3211,108964.4,10.0,-0.104,476919.37,26.55,-0.2761,266592.1,-1.04,1115777.41,Signal Follower
48,2024-12-16,MSFT,bull,0.97,5.0,0.0485,128650.47,15.29,0.1483,98947.39,73.73,0.7152,530589.86,15.0,0.1455,241812.28,0.97,1126600.45,Defector
49,2024-12-11,MSFT,sideways,1.11,5.0,0.0555,105388.24,27.36,0.3037,88477.78,79.12,0.8782,566580.7,56.11,0.6229,239553.28,1.11,1139105.72,Defector
50,2024-12-06,MSFT,sideways,0.29,5.0,0.0145,84461.69,39.29,0.1139,81925.48,70.25,0.2037,588314.75,66.29,0.1923,245298.09,0.29,1142409.12,Defector
51,2024-12-03,MSFT,sideways,0.32,5.0,0.016,67257.41,39.63,0.1268,75997.53,66.57,0.213,605847.89,64.73,0.2071,250897.17,0.32,1146064.83,Defector
52,2024-11-27,MSFT,sideways,-0.5,5.0,-0.025,83275.64,38.28,-0.1914,82963.76,66.77,-0.3339,585407.46,61.41,-0.3071,248353.14,-0.5,1140334.51,Signal Follower
53,2024-11-22,MSFT,bull,1.37,41.0,0.5617,79465.84,39.18,0.5367,78392.59,67.55,0.9254,638223.6,15.0,0.2055,203917.97,1.37,1155957.09,Defector
54,2024-11-19,MSFT,bull,1.13,41.0,0.4633,67620.38,36.93,0.4173,64393.32,69.14,0.7812,673210.29,55.39,0.6259,194776.02,1.13,1169019.41,Defector
55,2024-11-14,MSFT,bull,0.44,5.0,0.022,62572.91,45.78,0.2015,71557.79,10.0,0.044,638302.26,58.31,0.2566,227567.04,0.44,1174163.09,Tit-for-Tat
56,2024-11-11,MSFT,bull,-1.07,41.0,-0.4387,70394.88,25.21,-0.2697,88742.56,66.82,-0.7149,597977.45,48.92,-0.5234,242885.11,-1.07,1161599.55,Cooperator
57,2024-11-06,MSFT,bull,1.88,5.79,0.1089,57743.9,43.53,0.8183,86721.99,65.81,1.2373,639781.72,22.14,0.4163,215752.39,1.88,1183437.62,Defector
58,2024-11-01,MSFT,bull,0.33,41.0,0.1353,50325.23,29.97,0.0989,70098.72,73.09,0.2412,675258.83,54.17,0.1788,204317.22,0.33,1187342.96,Defector
59,2024-10-29,MSFT,bull,0.92,10.17,0.0936,47323.23,42.26,0.3888,76553.87,10.0,0.092,634430.54,61.47,0.5655,241692.35,0.92,1198266.52,Tit-for-Tat
60,2024-10-24,MSFT,bull,-0.14,5.0,-0.007,58634.24,24.25,-0.034,87869.81,66.02,-0.0924,602721.39,47.53,-0.0665,250774.57,-0.14,1196588.94,Signal Follower
61,2024-10-21,MSFT,bull,0.64,5.79,0.0371,49035.1,33.73,0.2159,82456.09,72.2,0.4621,650349.76,15.0,0.096,218159.05,0.64,1204247.11,Defector
62,2024-10-16,MSFT,bull,0.23,41.0,0.0943,42438.47,29.8,0.0685,66514.5,75.91,0.1746,682036.82,58.64,0.1349,209010.2,0.23,1207016.88,Defector
63,2024-10-11,MSFT,bull,0.04,41.0,0.0164,43639.61,49.06,0.0196,72431.57,27.0,0.0108,629484.12,66.13,0.0265,254444.7,0.04,1207499.69,Defector
64,2024-10-08,MSFT,bull,0.93,47.86,0.4451,53487.79,36.67,0.3411,77559.88,31.5,0.293,628977.46,27.45,0.2553,239974.87,0.93,1218729.43,Defector
65,2024-10-03,MSFT,bull,-0.26,47.86,-0.1244,56018.49,30.94,-0.0804,90961.7,66.34,-0.1725,572583.72,31.5,-0.0819,280436.09,-0.26,1215560.74,Cooperator
66,2024-09-30,MSFT,bull,0.49,5.0,0.0245,45597.29,40.7,0.1994,87625.7,66.62,0.3264,613688.02,26.15,0.1282,253088.99,0.49,1221516.99,Defector
67,2024-09-25,MSFT,bull,0.53,5.0,0.0265,36389.43,28.39,0.1505,77393.44,73.02,0.387,641733.02,51.13,0.271,244484.11,0.53,1227991.03,Defector
68,2024-09-20,MSFT,sideways,-0.45,10.17,-0.0458,45214.29,33.14,-0.1491,88073.31,70.91,-0.3191,619961.08,61.42,-0.2764,246751.31,-0.45,1222465.07,Signal Follower
69,2024-09-17,MSFT,sideways,-1.15,5.0,-0.0575,54135.93,39.88,-0.4586,91774.86,67.55,-0.7768,569636.21,15.0,-0.1725,284453.01,-1.15,1208406.72,Signal Follower
70,2024-09-12,MSFT,sideways,0.87,39.41,0.3429,51528.93,22.43,0.1952,80990.22,75.02,0.6527,625095.59,15.0,0.1305,242385.26,0.87,1218919.86,Defector
71,2024-09-09,MSFT,sideways,-0.37,41.0,-0.1517,61188.05,38.3,-0.1417,97878.73,72.19,-0.2671,590191.99,60.61,-0.2243,250741.23,-0.37,1214409.85,Signal Follower
72,2024-09-04,MSFT,sideways,0.74,41.0,0.3034,68444.76,48.66,0.3601,119856.0,27.0,0.1998,545799.94,36.8,0.2723,265899.3,0.74,1223396.49,Defector
73,2024-08-29,MSFT,sideways,-0.44,10.17,-0.0448,73138.84,27.45,-0.1208,102223.98,10.0,-0.044,584400.67,23.4,-0.103,240236.51,-0.44,1218013.54,Signal Follower
74,2024-08-26,MSFT,sideways,-0.69,5.0,-0.0345,85797.1,14.48,-0.0999,116118.39,74.83,-0.5163,525680.98,15.0,-0.1035,272403.54,-0.69,1209609.25,Signal Follower
75,2024-08-21,MSFT,sideways,0.01,5.0,0.0005,73252.04,27.64,0.0028,107799.85,79.25,0.0079,577401.21,15.0,0.0015,241546.89,0.01,1209730.21,Defector
76,2024-08-16,MSFT,sideways,-0.51,11.59,-0.0591,89065.85,28.77,-0.1468,123281.23,77.06,-0.393,543104.53,59.98,-0.3059,244548.39,-0.51,1203560.58,Signal Follower
77,2024-08-13,MSFT,sideways,1.08,36.17,0.3906,83371.98,39.78,0.4296,117638.8,68.28,0.7374,596121.87,15.0,0.162,202867.36,1.08,1216559.04,Defector
78,2024-08-08,MSFT,sideways,0.06,41.0,0.0246,71904.07,35.97,0.0216,97308.36,69.84,0.0419,634646.2,55.89,0.0335,196141.37,0.06,1217288.97,Defector
79,2024-08-05,MSFT,sideways,1.54,41.0,0.6314,74594.24,47.01,0.7239,106001.34,27.0,0.4158,581537.73,61.27,0.9436,237866.69,1.54,1236035.22,Defector
80,2024-07-31,MSFT,sideways,-0.51,47.86,-0.2441,59958.47,35.65,-0.1818,101412.89,31.5,-0.1607,586616.93,27.45,-0.14,252011.71,-0.51,1229731.44,Signal Follower
81,2024-07-26,MSFT,sideways,1.69,48.41,0.8181,56649.63,31.07,0.5251,82908.89,66.51,1.124,632156.24,43.1,0.7284,228285.23,1.69,1250513.91,Defector
82,2024-07-23,MSFT,sideways,0.21,41.0,0.0861,59940.63,44.97,0.0944,91261.88,27.0,0.0567,573757.2,54.65,0.1148,275040.3,0.21,1253139.99,Defector
83,2024-07-18,MSFT,sideways,-0.89,5.79,-0.0516,65116.66,34.78,-0.3096,76815.63,10.0,-0.089,602931.26,24.6,-0.2189,255136.45,-0.89,1241987.04,Signal Follower
84,2024-07-15,MSFT,sideways,0.15,36.21,0.0543,61129.67,14.98,0.0225,65803.89,74.14,0.1112,654479.83,15.0,0.0225,218586.61,0.15,1243850.02,Defector
85,2024-07-10,MSFT,bull,1.09,5.0,0.0545,48270.55,35.47,0.3866,59186.68,73.97,0.8063,679456.04,56.4,0.6147,213086.73,1.09,1257407.99,Defector
86,2024-07-05,MSFT,bull,1.73,5.0,0.0865,37955.19,38.04,0.6582,53803.85,68.86,1.1912,695431.47,62.18,1.0756,212809.5,1.73,1279161.14,Defector
87,2024-07-01,MSFT,bull,1.8,10.17,0.1831,30017.84,34.74,0.6253,47817.07,67.46,1.2143,708684.76,63.47,1.1425,213480.32,1.8,1302186.04,Defector
88,2024-06-26,MSFT,bull,0.7,5.79,0.0406,23460.7,39.52,0.2766,43552.89,66.94,0.4686,719968.67,62.22,0.4355,213017.74,0.7,1311301.35,Defector
89,2024-06-21,MSFT,bull,0.54,5.0,0.027,18311.83,37.94,0.2049,39402.17,67.08,0.3622,730451.8,61.74,0.3334,211834.2,0.54,1318382.37,Defector
90,2024-06-17,MSFT,bull,1.31,5.0,0.0655,14272.18,37.65,0.4932,35517.64,67.55,0.885,740082.06,61.87,0.8105,210128.11,1.31,1335653.18,Defector
