Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
20,2025-04-21,GS,bull,-0.8,53.96,-0.4317,193623.75,90.0,-0.72,119388.83,15.0,-0.12,471513.94,62.83,-0.5027,215473.48,-0.8,279090.26,Defector
21,2025-04-15,GS,bull,0.09,55.03,0.0495,180762.08,70.0,0.063,138408.92,55.0,0.0495,440014.52,67.23,0.0605,240814.48,0.09,279341.44,Defector
22,2025-04-10,GS,sideways,-2.64,52.55,-1.3873,196181.02,70.0,-1.848,115888.05,55.0,-1.452,462227.13,62.97,-1.6623,225703.8,-2.64,271966.83,Signal Follower
23,2025-04-07,GS,bull,4.16,52.55,2.1861,187519.19,25.0,1.04,96712.69,85.0,3.536,507864.68,44.67,1.8581,207903.43,4.16,283280.65,Defector
24,2025-04-02,GS,bull,4.32,55.03,2.3771,199639.28,80.0,3.456,116041.24,25.0,1.08,458128.9,59.33,2.5632,226190.58,4.32,295518.37,Defector
25,2025-03-28,GS,bull,-2.31,55.03,-1.2711,190346.47,90.0,-2.079,96160.42,15.0,-0.3465,502222.39,60.47,-1.3968,211270.72,-2.31,288691.9,Defector
26,2025-03-25,GS,bull,0.21,52.5,0.1102,157801.01,75.0,0.1575,97142.03,85.0,0.1785,547792.14,65.5,0.1376,197264.82,0.21,289298.15,Defector
27,2025-03-20,GS,bull,1.73,50.43,0.8724,142823.88,70.0,1.211,114005.75,55.0,0.9515,530154.55,63.17,1.0928,213015.82,1.73,294303.01,Defector
28,2025-03-17,GS,bull,1.87,64.78,1.2114,164354.15,50.0,0.935,114172.32,40.0,0.748,477376.66,64.3,1.2024,244096.87,1.87,299806.47,Defector
29,2025-03-12,GS,bull,-1.52,64.78,-0.9846,149145.32,70.0,-1.064,98746.93,40.0,-0.608,529645.77,64.3,-0.9774,222461.97,-1.52,295249.42,Cooperator
30,2025-03-07,GS,bull,-1.5,46.89,-0.7034,165384.62,70.0,-1.05,91153.91,70.0,-1.05,488919.34,42.5,-0.6375,254542.13,-1.5,290820.68,Cooperator
31,2025-03-04,GS,sideways,-2.49,66.16,-1.6475,157111.38,50.0,-1.245,100571.57,70.0,-1.743,446665.77,43.87,-1.0923,295651.29,-2.49,283579.24,Cooperator
32,2025-02-27,GS,sideways,-1.54,50.43,-0.7766,164040.9,15.0,-0.231,118885.15,90.0,-1.386,397525.24,41.0,-0.6314,319548.71,-1.54,279212.12,Cooperator
33,2025-02-24,GS,sideways,-1.16,67.12,-0.7786,150686.58,20.0,-0.232,132577.82,70.0,-0.812,360382.68,20.0,-0.232,356352.92,-1.16,275973.26,Cooperator
34,2025-02-19,GS,bear,-0.14,46.89,-0.0657,147846.4,20.0,-0.028,147986.69,70.0,-0.098,311766.22,23.0,-0.0322,392400.69,-0.14,275586.9,Cooperator
35,2025-02-13,GS,bear,-0.44,52.5,-0.231,132982.4,35.0,-0.154,152005.09,55.0,-0.242,274735.17,22.0,-0.0968,440277.34,-0.44,274374.31,Cooperator
36,2025-02-10,GS,bear,-1.29,55.03,-0.7098,117625.99,35.0,-0.4515,164899.49,55.0,-0.7095,243078.61,35.73,-0.461,474395.92,-1.29,270834.89,Cooperator
37,2025-02-05,GS,bear,1.17,52.5,0.6143,123191.27,35.0,0.4095,152312.84,70.0,0.819,284634.37,35.5,0.4154,439861.51,1.17,274003.65,Defector
38,2025-01-31,GS,bear,-1.48,52.55,-0.7777,121924.83,50.0,-0.74,156289.57,40.0,-0.592,332680.04,59.92,-0.8868,389105.56,-1.48,269948.4,Signal Follower
39,2025-01-28,GS,bear,0.89,55.03,0.4897,124725.59,35.0,0.3115,136585.61,70.0,0.623,377401.32,42.33,0.3768,361287.49,0.89,272350.94,Defector
40,2025-01-23,GS,bear,0.72,50.43,0.3631,109721.44,50.0,0.36,118818.66,55.0,0.396,371342.9,60.42,0.435,400117.0,0.72,274311.87,Tit-for-Tat
41,2025-01-17,GS,sideways,1.32,52.55,0.6937,100476.54,50.0,0.66,97088.54,55.0,0.726,375235.38,56.48,0.7455,427199.55,1.32,277932.78,Tit-for-Tat
42,2025-01-14,GS,sideways,0.33,50.43,0.1664,100733.87,70.0,0.231,115569.94,40.0,0.132,338646.06,54.52,0.1799,445050.13,0.33,278849.96,Tit-for-Tat
43,2025-01-08,GS,sideways,-0.18,52.55,-0.0946,104908.09,70.0,-0.126,93083.87,55.0,-0.099,341458.75,53.04,-0.0955,460549.28,-0.18,278348.03,Signal Follower
44,2025-01-03,GS,sideways,-0.15,52.55,-0.0788,96825.56,50.0,-0.075,91945.04,55.0,-0.0825,293893.79,44.67,-0.067,517335.62,-0.15,277930.51,Cooperator
45,2024-12-30,GS,sideways,1.11,64.78,0.719,116876.73,50.0,0.555,91873.79,55.0,0.6105,314333.67,44.5,0.494,476915.81,1.11,281015.54,Tit-for-Tat
46,2024-12-24,GS,bull,1.5,64.78,0.9717,140124.72,50.0,0.75,94453.8,40.0,0.6,286827.22,47.88,0.7181,478594.27,1.5,285230.77,Tit-for-Tat
47,2024-12-19,GS,sideways,-1.33,52.55,-0.6989,134650.83,70.0,-0.931,76444.02,40.0,-0.532,306898.22,47.23,-0.6282,482006.93,-1.33,281437.2,Cooperator
48,2024-12-16,GS,bull,-0.28,52.55,-0.1471,134235.09,50.0,-0.14,78050.86,70.0,-0.196,255327.4,41.17,-0.1153,532386.65,-0.28,280649.18,Cooperator
49,2024-12-11,GS,bull,0.41,50.08,0.2053,143946.23,50.0,0.205,83570.98,55.0,0.2255,300814.29,41.4,0.1697,471668.5,0.41,281799.84,Tit-for-Tat
50,2024-12-06,GS,bull,0.42,50.43,0.2118,151717.33,50.0,0.21,87240.69,55.0,0.231,349351.39,42.72,0.1794,411690.59,0.42,282983.4,Tit-for-Tat
51,2024-12-03,GS,sideways,-1.13,52.5,-0.5932,140604.94,50.0,-0.565,85293.03,55.0,-0.6215,305974.91,42.17,-0.4766,468127.12,-1.13,279785.69,Cooperator
52,2024-11-27,GS,sideways,-0.37,50.43,-0.1866,143086.87,50.0,-0.185,87147.72,70.0,-0.259,254233.2,41.67,-0.1542,515532.21,-0.37,278750.48,Cooperator
53,2024-11-22,GS,sideways,1.1,52.55,0.5781,158913.65,50.0,0.55,92388.14,55.0,0.605,294680.99,40.93,0.4503,454017.22,1.1,281816.74,Tit-for-Tat
54,2024-11-19,GS,sideways,0.3,52.5,0.1575,186874.77,50.0,0.15,104260.88,40.0,0.12,276628.95,40.7,0.1221,432235.4,0.3,282662.19,Tit-for-Tat
55,2024-11-14,GS,sideways,-1.9,52.5,-0.9975,171198.49,50.0,-0.95,100137.49,55.0,-1.045,241158.39,40.56,-0.7706,487505.64,-1.9,277291.6,Cooperator
56,2024-11-11,GS,sideways,0.57,52.55,0.2995,173875.78,50.0,0.285,99202.4,70.0,0.399,286143.35,41.17,0.2346,440778.47,0.57,278872.17,Tit-for-Tat
57,2024-11-06,GS,bull,5.06,52.5,2.6565,189567.05,50.0,2.53,103348.62,55.0,2.783,325829.36,40.88,2.0683,381254.96,5.06,292983.1,Tit-for-Tat
58,2024-11-01,GS,bull,-0.13,53.96,-0.0702,177992.0,80.0,-0.104,85942.93,15.0,-0.0195,358284.76,41.37,-0.0538,377780.31,-0.13,292602.22,Defector
59,2024-10-29,GS,bull,0.59,52.55,0.31,166714.56,85.0,0.5015,102960.89,55.0,0.3245,342653.78,63.67,0.3756,387670.77,0.59,294328.57,Tit-for-Tat
60,2024-10-24,GS,bull,1.06,52.5,0.5565,158528.42,85.0,0.901,124244.65,55.0,0.583,332571.45,57.75,0.6122,384655.47,1.06,297448.46,Tit-for-Tat
61,2024-10-21,GS,bull,-1.93,52.55,-1.0142,157062.96,70.0,-1.351,103296.45,40.0,-0.772,367614.96,55.13,-1.0641,372025.62,-1.93,291707.7,Signal Follower
62,2024-10-16,GS,bull,-0.03,52.5,-0.0157,159297.43,50.0,-0.015,107175.58,70.0,-0.021,312817.91,40.0,-0.012,420709.08,-0.03,291620.19,Cooperator
63,2024-10-11,GS,bull,1.63,50.43,0.822,167110.0,50.0,0.815,111452.66,55.0,0.8965,358618.29,41.67,0.6792,362819.05,1.63,296373.6,Tit-for-Tat
64,2024-10-08,GS,bull,-0.09,50.43,-0.0454,143914.43,50.0,-0.045,97001.33,40.0,-0.036,388542.13,42.92,-0.0386,370542.11,-0.09,296106.86,Cooperator
65,2024-10-03,GS,bull,-0.78,52.55,-0.4099,141786.18,70.0,-0.546,79659.96,55.0,-0.429,373851.3,41.17,-0.3211,404702.55,-0.78,293797.23,Cooperator
66,2024-09-30,GS,bull,0.04,52.55,0.021,152636.42,50.0,0.02,81858.37,55.0,0.022,420031.26,40.93,0.0164,345473.95,0.04,293914.75,Defector
67,2024-09-25,GS,sideways,-1.48,50.08,-0.7411,173546.98,50.0,-0.74,93221.89,55.0,-0.814,427540.74,60.5,-0.8954,305690.39,-1.48,289564.81,Cooperator
68,2024-09-20,GS,sideways,-0.35,50.43,-0.1765,179393.5,35.0,-0.1225,107761.9,70.0,-0.245,375626.91,41.67,-0.1458,337217.68,-0.35,288551.33,Cooperator
69,2024-09-17,GS,sideways,-0.53,52.5,-0.2782,166470.38,35.0,-0.1855,120864.32,55.0,-0.2915,338177.48,36.0,-0.1908,374487.82,-0.53,287022.01,Cooperator
70,2024-09-12,GS,sideways,0.59,64.78,0.3822,189500.41,35.0,0.2065,107886.65,55.0,0.3245,357674.68,38.45,0.2269,344938.26,0.59,288715.44,Defector
71,2024-09-09,GS,sideways,0.63,67.12,0.4228,212920.73,50.0,0.315,93007.27,55.0,0.3465,335666.45,61.58,0.388,358405.55,0.63,290534.35,Tit-for-Tat
72,2024-09-04,GS,sideways,0.81,52.55,0.4257,195711.14,50.0,0.405,77179.24,55.0,0.4455,337346.98,57.35,0.4646,389762.63,0.81,292887.67,Tit-for-Tat
73,2024-08-29,GS,sideways,0.81,55.03,0.4457,192974.33,70.0,0.567,94379.95,55.0,0.4455,332495.47,54.35,0.4402,380150.25,0.81,295260.06,Tit-for-Tat
74,2024-08-26,GS,sideways,-0.87,50.43,-0.4387,203876.6,70.0,-0.609,76099.44,55.0,-0.4785,331851.02,53.2,-0.4628,388172.94,-0.87,292691.3,Cooperator
75,2024-08-21,GS,sideways,-0.61,52.5,-0.3202,189075.33,50.0,-0.305,73853.26,55.0,-0.3355,293461.89,40.0,-0.244,443609.52,-0.61,290905.89,Cooperator
76,2024-08-16,GS,sideways,1.45,52.5,0.7612,206229.02,50.0,0.725,77200.77,55.0,0.7975,333408.4,40.0,0.58,383161.8,1.45,295124.02,Tit-for-Tat
77,2024-08-13,GS,sideways,0.34,52.5,0.1785,240748.73,50.0,0.17,86592.42,40.0,0.136,312977.17,40.0,0.136,359681.68,0.34,296127.44,Tit-for-Tat
78,2024-08-08,GS,bull,1.65,52.55,0.8671,257412.98,50.0,0.825,88378.19,55.0,0.9075,349250.93,40.93,0.6754,304957.9,1.65,301013.55,Defector
79,2024-08-05,GS,bull,2.55,52.55,1.34,258860.53,70.0,1.785,103461.22,40.0,1.02,309758.38,59.92,1.5279,327919.87,2.55,308689.39,Tit-for-Tat
80,2024-07-31,GS,bull,0.83,50.43,0.4186,263719.34,90.0,0.747,121230.2,15.0,0.1245,273147.28,56.6,0.4698,341903.19,0.83,311251.51,Tit-for-Tat
81,2024-07-26,GS,bull,0.67,50.43,0.3379,250222.35,85.0,0.5695,146241.29,55.0,0.3685,268467.33,54.62,0.3659,335069.04,0.67,313336.9,Tit-for-Tat
82,2024-07-23,GS,bull,1.04,52.55,0.5465,238071.27,70.0,0.728,175567.42,55.0,0.572,264818.53,53.12,0.5525,321542.78,1.04,316595.6,Tit-for-Tat
83,2024-07-18,GS,bull,-2.66,50.43,-1.3414,240976.73,70.0,-1.862,146257.87,40.0,-1.064,293330.65,52.48,-1.3959,319434.74,-2.66,308174.16,Defector
84,2024-07-15,GS,bull,2.49,52.55,1.3085,224941.83,40.0,0.996,125653.11,85.0,2.1165,330192.62,63.67,1.5853,319212.45,2.49,315847.69,Defector
85,2024-07-10,GS,bull,1.35,52.5,0.7088,234079.01,60.0,0.81,137421.8,25.0,0.3375,279389.23,60.0,0.81,349109.95,1.35,320111.64,Tit-for-Tat
86,2024-07-05,GS,bull,-0.58,52.5,-0.3045,221862.91,50.0,-0.29,136300.85,40.0,-0.232,326317.23,55.0,-0.319,315519.01,-0.58,318254.99,Cooperator
87,2024-07-01,GS,bull,2.01,52.5,1.0552,223447.81,70.0,1.407,160209.97,55.0,1.1055,336492.55,40.0,0.804,279849.67,2.01,324651.92,Defector
88,2024-06-26,GS,bull,0.1,50.43,0.0504,224629.58,80.0,0.08,185526.02,25.0,0.025,294078.67,60.42,0.0604,295765.73,0.1,324976.57,Tit-for-Tat
89,2024-06-21,GS,bull,-1.85,52.55,-0.9722,241380.39,70.0,-1.295,152208.16,55.0,-1.0175,305515.41,56.48,-1.0449,300896.05,-1.85,318964.5,Signal Follower
90,2024-06-17,GS,bull,1.14,50.08,0.5709,227958.22,50.0,0.57,143620.62,70.0,0.798,354247.3,47.0,0.5358,274173.86,1.14,322600.7,Defector
