Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
43,2025-01-08,AMZN,sideways,-0.47,64.78,-0.3045,177676.31,50.0,-0.235,87751.19,70.0,-0.329,418978.12,44.5,-0.2092,315594.38,-0.47,1019028.97,Cooperator
44,2025-01-03,AMZN,bull,0.76,50.43,0.3833,182774.23,35.0,0.266,73446.81,55.0,0.418,454795.4,41.33,0.3141,288983.56,0.76,1026773.59,Defector
45,2024-12-30,AMZN,bull,0.56,46.89,0.2626,156451.2,50.0,0.28,66944.14,55.0,0.308,455142.76,61.25,0.343,321461.91,0.56,1032523.52,Defector
46,2024-12-24,AMZN,sideways,0.93,52.5,0.4882,142703.62,50.0,0.465,56712.61,55.0,0.5115,444717.34,60.0,0.558,355866.43,0.93,1042125.99,Defector
47,2024-12-19,AMZN,sideways,-0.72,52.5,-0.378,153417.7,70.0,-0.504,46690.64,55.0,-0.396,462109.61,61.25,-0.441,337782.05,-0.72,1034622.68,Cooperator
48,2024-12-16,AMZN,bull,1.17,64.78,0.7579,178497.78,50.0,0.585,44968.92,55.0,0.6435,476392.37,44.5,0.5207,300140.92,1.17,1046727.77,Defector
49,2024-12-11,AMZN,bull,1.7,50.43,0.8573,183540.97,50.0,0.85,45965.57,40.0,0.68,419307.73,60.42,1.0271,351185.72,1.7,1064522.14,Defector
50,2024-12-06,AMZN,bull,2.84,50.43,1.4322,182937.34,70.0,1.988,54122.0,40.0,1.136,377545.45,61.33,1.7419,385395.21,2.84,1094754.57,Tit-for-Tat
51,2024-12-03,AMZN,bull,1.49,67.14,1.0004,198121.34,90.0,1.341,63377.61,15.0,0.2235,333078.17,59.08,0.8803,405422.88,1.49,1111066.41,Tit-for-Tat
52,2024-11-27,AMZN,bull,-0.6,52.5,-0.315,196988.8,85.0,-0.51,51025.46,40.0,-0.24,355409.6,55.27,-0.3316,396576.13,-0.6,1104400.01,Cooperator
53,2024-11-22,AMZN,bull,-0.57,67.12,-0.3826,172972.56,70.0,-0.399,43504.32,55.0,-0.3135,350154.1,42.83,-0.2442,433369.02,-0.57,1098104.93,Cooperator
54,2024-11-19,AMZN,bull,2.65,50.43,1.3364,181424.72,50.0,1.325,45243.73,55.0,1.4575,400406.68,41.33,1.0953,372924.86,2.65,1127204.71,Defector
55,2024-11-14,AMZN,bull,-1.25,52.5,-0.6563,171109.56,60.0,-0.75,40358.33,25.0,-0.3125,452698.03,58.75,-0.7344,335834.07,-1.25,1113114.65,Cooperator
56,2024-11-11,AMZN,bull,-0.8,52.5,-0.42,177010.13,50.0,-0.4,42710.29,70.0,-0.56,392912.55,40.0,-0.32,387367.03,-0.8,1104209.74,Cooperator
57,2024-11-06,AMZN,bull,3.54,62.45,2.2108,205233.27,50.0,1.77,41467.31,55.0,1.947,411222.0,44.2,1.5647,342077.42,3.54,1143298.76,Defector
58,2024-11-01,AMZN,bull,-0.54,52.5,-0.2835,192882.68,60.0,-0.324,36859.4,25.0,-0.135,463288.24,58.75,-0.3172,306969.68,-0.54,1137124.95,Cooperator
59,2024-10-29,AMZN,bull,1.19,52.5,0.6248,196702.21,70.0,0.833,43869.62,55.0,0.6545,483739.24,40.0,0.476,275688.93,1.19,1150656.73,Defector
60,2024-10-24,AMZN,bull,0.61,52.5,0.3203,203558.38,70.0,0.427,52923.9,40.0,0.244,441330.08,58.75,0.3584,302187.64,0.61,1157675.74,Defector
61,2024-10-21,AMZN,bull,0.54,52.5,0.2835,186369.01,50.0,0.27,45003.62,55.0,0.297,432841.18,60.0,0.324,335786.18,0.54,1163927.19,Defector
62,2024-10-16,AMZN,bull,-0.09,50.43,-0.0454,203031.51,70.0,-0.063,37495.54,55.0,-0.0495,445635.17,62.25,-0.056,313837.78,-0.09,1162879.65,Cooperator
63,2024-10-11,AMZN,bull,1.17,50.43,0.59,206081.97,50.0,0.585,37727.41,55.0,0.6435,494314.26,41.67,0.4875,261876.35,1.17,1176485.35,Defector
64,2024-10-08,AMZN,bull,0.44,64.78,0.285,229800.25,70.0,0.308,43890.17,40.0,0.176,437994.13,63.25,0.2783,288315.45,0.44,1181661.88,Defector
65,2024-10-03,AMZN,bull,-0.6,53.96,-0.3238,240483.38,70.0,-0.42,35340.93,55.0,-0.33,451531.56,60.67,-0.364,272644.14,-0.6,1174571.91,Cooperator
66,2024-09-30,AMZN,bull,-0.43,52.5,-0.2258,230349.27,50.0,-0.215,35424.23,55.0,-0.2365,412411.68,40.0,-0.172,321814.82,-0.43,1169521.25,Cooperator
67,2024-09-25,AMZN,sideways,-0.63,52.5,-0.3308,217878.57,50.0,-0.315,35062.97,55.0,-0.3465,371962.97,40.0,-0.252,375095.48,-0.63,1162153.27,Cooperator
68,2024-09-20,AMZN,sideways,0.72,50.43,0.3631,224277.52,35.0,0.252,29409.86,55.0,0.396,403891.02,41.0,0.2952,342421.6,0.72,1170520.77,Defector
69,2024-09-17,AMZN,sideways,0.02,67.12,0.0134,248963.72,50.0,0.01,25048.67,55.0,0.011,374478.13,61.58,0.0123,351509.48,0.02,1170754.88,Defector
70,2024-09-12,AMZN,sideways,1.19,62.45,0.7432,259407.96,50.0,0.595,20841.94,55.0,0.6545,343145.64,64.2,0.764,376604.47,1.19,1184686.86,Tit-for-Tat
71,2024-09-09,AMZN,sideways,0.5,52.5,0.2625,263912.02,70.0,0.35,24728.37,40.0,0.2,307654.36,58.15,0.2908,403705.25,0.5,1190610.29,Tit-for-Tat
72,2024-09-04,AMZN,sideways,-0.66,52.5,-0.3465,271168.16,70.0,-0.462,19510.39,55.0,-0.363,305630.68,54.52,-0.3598,403690.77,-0.66,1182752.27,Cooperator
73,2024-08-29,AMZN,sideways,-0.64,52.5,-0.336,250971.02,50.0,-0.32,18896.07,55.0,-0.352,269726.05,40.0,-0.256,460406.87,-0.64,1175182.65,Cooperator
74,2024-08-26,AMZN,sideways,-0.68,52.34,-0.3559,230481.32,50.0,-0.34,18228.06,55.0,-0.374,233479.66,41.92,-0.2851,517810.96,-0.68,1167191.41,Cooperator
75,2024-08-21,AMZN,sideways,0.11,52.5,0.0578,247456.92,35.0,0.0385,15786.0,55.0,0.0605,257601.28,40.0,0.044,479155.8,0.11,1168475.32,Tit-for-Tat
76,2024-08-16,AMZN,sideways,0.01,52.9,0.0053,272509.72,50.0,0.005,16486.49,55.0,0.0055,294255.86,41.08,0.0041,416747.94,0.01,1168592.17,Tit-for-Tat
77,2024-08-13,AMZN,sideways,1.44,67.12,0.9665,315835.64,50.0,0.72,15866.51,55.0,0.792,300087.79,43.13,0.6211,368210.05,1.44,1185419.89,Signal Follower
78,2024-08-08,AMZN,sideways,0.38,62.45,0.2373,327586.83,70.0,0.266,17471.3,40.0,0.152,254169.13,68.5,0.2603,400772.74,0.38,1189924.49,Tit-for-Tat
79,2024-08-05,AMZN,bull,4.42,64.78,2.8632,339461.65,70.0,3.094,19796.02,55.0,2.431,217296.45,65.88,2.9117,423445.88,4.42,1242519.15,Tit-for-Tat
80,2024-07-31,AMZN,bull,1.04,67.12,0.698,355423.78,90.0,0.936,22413.37,15.0,0.156,185349.84,62.97,0.6549,436813.0,1.04,1255441.35,Tit-for-Tat
81,2024-07-26,AMZN,bull,1.17,64.78,0.7579,367403.47,85.0,0.9945,26074.92,40.0,0.468,162148.1,62.22,0.728,444373.51,1.17,1270130.01,Tit-for-Tat
82,2024-07-23,AMZN,bull,1.25,62.45,0.7807,374965.36,85.0,1.0625,30381.11,40.0,0.5,142141.76,62.1,0.7762,452511.77,1.25,1286006.64,Tit-for-Tat
83,2024-07-18,AMZN,bull,-3.08,64.78,-1.9952,359221.14,70.0,-2.156,27706.65,40.0,-1.232,167232.9,61.69,-1.9,445839.31,-3.08,1246397.64,Cooperator
84,2024-07-15,AMZN,bull,-0.95,50.43,-0.4791,362316.86,40.0,-0.38,29515.59,85.0,-0.8075,137257.71,41.67,-0.3958,470909.85,-0.95,1234556.86,Cooperator
85,2024-07-10,AMZN,bull,-0.11,52.5,-0.0578,335801.85,35.0,-0.0385,33593.48,55.0,-0.0605,123068.89,40.0,-0.044,507535.79,-0.11,1233198.85,Cooperator
86,2024-07-05,AMZN,bull,0.68,62.45,0.4247,376542.43,35.0,0.238,29557.4,55.0,0.374,129932.15,38.9,0.2645,463968.02,0.68,1241584.6,Signal Follower
87,2024-07-01,AMZN,bull,1.92,62.45,1.1991,369215.82,50.0,0.96,24106.89,55.0,1.056,114577.07,68.5,1.3152,492100.21,1.92,1265423.02,Tit-for-Tat
88,2024-06-26,AMZN,bull,3.58,46.89,1.6788,344573.59,70.0,2.506,27074.25,40.0,1.432,100441.09,63.88,2.2867,527911.07,3.58,1310725.17,Tit-for-Tat
89,2024-06-21,AMZN,bull,0.68,52.5,0.357,343623.35,90.0,0.612,30819.56,15.0,0.102,85992.65,59.1,0.4019,539564.45,0.68,1319638.1,Tit-for-Tat
90,2024-06-17,AMZN,bull,0.84,50.43,0.4236,329972.8,85.0,0.714,37844.54,55.0,0.462,85619.94,57.23,0.4808,546562.72,0.84,1330723.06,Tit-for-Tat
