Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
57,2024-11-06,GS,bull,5.06,5.0,0.253,36958.17,26.3,1.3306,119255.05,75.28,3.8094,724798.81,51.32,2.5966,118987.96,5.06,1171932.39,Defector
58,2024-11-01,GS,bull,-0.13,5.79,-0.0075,46024.84,37.08,-0.0482,132729.07,71.23,-0.0926,701976.39,63.23,-0.0822,119269.71,-0.13,1170408.88,Signal Follower
59,2024-10-29,GS,bull,0.59,7.71,0.0455,37610.08,35.73,0.2108,123103.46,67.32,0.3972,738400.79,15.0,0.0885,100885.67,0.59,1177314.29,Defector
60,2024-10-24,GS,bull,1.06,5.0,0.053,29893.35,26.41,0.2799,106976.34,75.26,0.7978,766647.85,51.62,0.5472,96482.47,1.06,1189793.82,Defector
61,2024-10-21,GS,bull,-1.93,7.71,-0.1489,37246.08,33.77,-0.6518,121213.89,71.16,-1.3734,744518.53,63.21,-1.2199,97021.51,-1.93,1166830.8,Signal Follower
62,2024-10-16,GS,bull,-0.03,5.0,-0.0015,46127.25,39.77,-0.0119,130700.26,67.55,-0.0203,707486.57,15.0,-0.0045,115685.91,-0.03,1166480.75,Signal Follower
63,2024-10-11,GS,bull,1.63,10.17,0.1658,38372.34,23.43,0.3819,114772.53,75.04,1.2231,748669.37,15.0,0.2445,98185.76,1.63,1185494.39,Defector
64,2024-10-08,GS,bull,-0.09,10.17,-0.0092,47553.44,26.38,-0.0237,134343.05,76.9,-0.0692,715935.73,57.03,-0.0513,102167.78,-0.09,1184427.44,Signal Follower
65,2024-10-03,GS,bull,-0.78,7.71,-0.0602,58324.55,36.62,-0.2857,146743.8,69.4,-0.5413,673077.85,15.0,-0.117,121853.79,-0.78,1175188.91,Signal Follower
66,2024-09-30,GS,bull,0.04,7.71,0.0031,48518.64,24.49,0.0098,130570.72,75.11,0.03,716479.55,15.0,0.006,104431.1,0.04,1175658.99,Defector
67,2024-09-25,GS,sideways,-1.48,31.59,-0.4676,57481.24,25.98,-0.3844,158612.79,77.13,-1.1416,674410.39,57.08,-0.8447,109495.58,-1.48,1158259.23,Signal Follower
68,2024-09-20,GS,sideways,-0.35,10.17,-0.0356,71155.84,41.69,-0.1459,169548.9,65.89,-0.2306,633403.75,26.62,-0.0932,125891.51,-0.35,1154205.33,Signal Follower
69,2024-09-17,GS,sideways,-0.53,5.0,-0.0265,85770.9,29.65,-0.1572,186421.53,71.92,-0.3812,581465.05,15.0,-0.0795,146342.52,-0.53,1148088.04,Signal Follower
70,2024-09-12,GS,sideways,0.59,41.0,0.2419,80545.65,29.55,0.1743,166293.52,76.72,0.4527,631364.41,15.0,0.0885,121796.42,0.59,1154861.76,Defector
71,2024-09-09,GS,sideways,0.63,36.17,0.2279,68150.6,36.07,0.2272,140598.83,70.74,0.4457,670927.04,58.81,0.3705,120323.53,0.63,1162137.39,Defector
72,2024-09-04,GS,sideways,0.81,7.71,0.0625,64057.2,41.67,0.3375,155001.64,10.0,0.081,637968.79,59.59,0.4827,142972.37,0.81,1171550.7,Tit-for-Tat
73,2024-08-29,GS,sideways,0.81,5.0,0.0405,51781.83,23.14,0.1875,136489.01,66.84,0.5414,672705.21,46.22,0.3743,139023.95,0.81,1181040.26,Defector
74,2024-08-26,GS,sideways,-0.87,10.17,-0.0885,64052.39,30.55,-0.2657,155782.85,72.61,-0.6317,635019.59,51.29,-0.4462,145145.17,-0.87,1170765.21,Signal Follower
75,2024-08-21,GS,sideways,-0.61,5.0,-0.0305,77446.13,37.71,-0.23,165978.18,69.67,-0.425,587454.48,15.0,-0.0915,169121.21,-0.61,1163623.54,Signal Follower
76,2024-08-16,GS,sideways,1.45,5.0,0.0725,65069.71,26.31,0.3816,151592.23,75.38,1.093,635440.72,15.0,0.2175,147897.33,1.45,1180496.08,Defector
77,2024-08-13,GS,sideways,0.34,5.0,0.017,52529.84,27.78,0.0945,134030.95,77.28,0.2628,667960.58,57.27,0.1947,145478.63,0.34,1184509.77,Defector
78,2024-08-08,GS,bull,1.65,7.71,0.1273,41962.14,35.56,0.5868,121065.45,69.99,1.1549,689600.08,64.82,1.0696,147372.33,1.65,1204054.18,Defector
79,2024-08-05,GS,bull,2.55,7.71,0.1967,33379.08,36.26,0.9246,109715.63,66.98,1.7081,707197.07,64.49,1.6446,149708.21,2.55,1234757.56,Defector
80,2024-07-31,GS,bull,0.83,10.17,0.0844,26453.29,35.48,0.2945,98327.54,66.92,0.5555,724912.39,61.78,0.5128,150306.78,0.83,1245006.05,Defector
81,2024-07-26,GS,bull,0.67,10.17,0.0681,20899.94,35.41,0.2372,87800.6,67.09,0.4495,740953.44,61.73,0.4136,150346.03,0.67,1253347.59,Defector
82,2024-07-23,GS,bull,1.04,7.71,0.0802,16442.03,35.43,0.3685,78581.71,67.12,0.698,754877.5,61.88,0.6436,150098.76,1.04,1266382.41,Defector
83,2024-07-18,GS,bull,-2.66,10.17,-0.2706,20599.08,34.9,-0.9283,89176.27,67.49,-1.7954,739232.09,61.9,-1.6466,150992.56,-2.66,1232696.63,Signal Follower
84,2024-07-15,GS,bull,2.49,7.71,0.1921,16751.2,35.57,0.8856,82278.5,67.17,1.6726,773859.9,15.0,0.3735,127110.4,2.49,1263390.78,Defector
85,2024-07-10,GS,bull,1.35,5.0,0.0675,13184.89,26.37,0.356,70793.18,75.29,1.0164,795689.16,51.52,0.6955,120332.77,1.35,1280446.55,Defector
86,2024-07-05,GS,bull,-0.58,5.0,-0.029,16647.27,37.13,-0.2154,79740.82,71.19,-0.4129,781384.05,63.23,-0.3667,122227.86,-0.58,1273019.96,Signal Follower
87,2024-07-01,GS,bull,2.01,5.0,0.1005,13361.07,39.08,0.7856,74174.35,67.44,1.3555,809788.95,15.0,0.3015,102675.63,2.01,1298607.67,Defector
88,2024-06-26,GS,bull,0.1,10.17,0.0102,10597.98,23.4,0.0234,62342.28,75.15,0.0752,830376.43,51.71,0.0517,96683.31,0.1,1299906.27,Defector
89,2024-06-21,GS,bull,-1.85,7.71,-0.1427,13384.1,34.97,-0.647,71213.91,70.79,-1.3095,816998.55,63.12,-1.1678,98403.44,-1.85,1275858.01,Signal Follower
90,2024-06-17,GS,bull,1.14,31.59,0.3602,11616.23,36.2,0.4126,63357.38,67.36,0.768,847346.88,15.0,0.171,77679.52,1.14,1290402.79,Defector
