Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
19,2025-04-10,KO,sideways,0.81,5.0,0.0405,380501.08,28.93,0.2343,226787.89,76.74,0.6216,224143.95,15.0,0.1215,168567.08,0.81,986500.43,Defector
20,2025-04-02,KO,sideways,-0.88,7.71,-0.0679,419097.72,25.57,-0.225,235150.24,76.84,-0.6762,190863.97,58.22,-0.5123,154888.07,-0.88,977819.22,Signal Follower
21,2025-03-25,KO,sideways,-0.2,5.0,-0.01,455379.42,39.95,-0.0799,223352.62,69.75,-0.1395,159031.61,15.0,-0.03,162236.35,-0.2,975863.58,Signal Follower
22,2025-03-20,KO,sideways,0.58,7.71,0.0447,427857.07,23.94,0.1389,223978.31,75.01,0.4351,191126.99,15.0,0.087,157037.63,0.58,981523.59,Defector
23,2025-03-17,KO,sideways,1.27,7.71,0.098,386635.74,25.8,0.3277,217964.02,77.22,0.9807,223753.34,57.01,0.724,171646.91,1.27,993988.94,Defector
24,2025-03-12,KO,sideways,-0.61,7.71,-0.0471,431793.55,36.12,-0.2203,219238.89,69.91,-0.4265,195529.9,64.78,-0.3952,153437.65,-0.61,987925.61,Signal Follower
25,2025-03-04,KO,bear,-2.61,5.0,-0.1305,469286.67,39.85,-1.0401,207095.48,66.9,-1.746,163118.54,15.0,-0.3915,160499.32,-2.61,962140.75,Signal Follower
26,2025-02-24,KO,bear,-0.35,5.0,-0.0175,498590.78,25.6,-0.0896,204620.82,75.02,-0.2626,132061.97,15.0,-0.0525,164726.43,-0.35,958773.26,Signal Follower
27,2025-02-13,KO,sideways,0.72,7.71,0.0555,472149.83,25.17,0.1812,207325.3,77.4,0.5573,159979.83,15.0,0.108,160545.04,0.72,965676.43,Defector
28,2025-02-10,KO,sideways,0.7,7.71,0.054,429937.41,26.36,0.1845,203728.24,77.02,0.5391,188523.13,58.68,0.4108,177811.21,0.7,972436.16,Defector
29,2025-02-05,KO,sideways,0.64,7.71,0.0494,380070.39,36.46,0.2334,204684.74,69.54,0.4451,215585.65,64.62,0.4135,199659.22,0.64,978659.75,Defector
30,2025-01-28,KO,sideways,-1.81,10.17,-0.1841,425494.81,36.1,-0.6535,206728.49,66.87,-1.2103,189723.63,64.09,-1.16,178053.07,-1.81,960946.01,Signal Follower
31,2025-01-23,KO,sideways,-0.44,10.17,-0.0448,457119.96,35.93,-0.1581,198663.39,66.61,-0.2931,156712.56,15.0,-0.066,187504.09,-0.44,956717.85,Tit-for-Tat
32,2025-01-14,KO,sideways,0.62,10.17,0.0631,431814.94,24.41,0.1514,198962.92,74.82,0.4639,188483.27,15.0,0.093,180738.87,0.62,962649.5,Defector
33,2025-01-08,KO,sideways,1.18,7.71,0.091,389015.83,26.33,0.3107,193584.48,76.74,0.9055,220173.64,56.87,0.6711,197226.04,1.18,974008.76,Defector
34,2025-01-03,KO,sideways,-0.24,7.71,-0.0185,435351.39,35.97,-0.0863,195156.53,69.85,-0.1676,192672.58,64.39,-0.1545,176819.5,-0.24,971671.14,Signal Follower
35,2024-12-30,KO,sideways,-0.5,10.17,-0.0509,467412.33,36.12,-0.1806,187414.23,66.99,-0.3349,159060.39,15.0,-0.075,186113.05,-0.5,966812.79,Tit-for-Tat
36,2024-12-24,KO,sideways,1.03,39.41,0.4059,471333.27,23.4,0.2411,175848.53,74.78,0.7703,185040.69,15.0,0.1545,167777.52,1.03,976770.96,Signal Follower
37,2024-12-16,KO,sideways,-1.08,41.0,-0.4428,485178.62,38.24,-0.413,184276.81,72.03,-0.7779,151835.94,35.69,-0.3854,178708.63,-1.08,966221.83,Tit-for-Tat
38,2024-12-03,KO,sideways,-0.31,5.0,-0.0155,528190.21,41.47,-0.1286,171312.13,65.84,-0.2041,125019.28,29.48,-0.0914,175478.38,-0.31,963226.54,Signal Follower
39,2024-11-27,KO,sideways,-0.82,7.71,-0.0633,553568.18,26.41,-0.2166,167292.49,72.34,-0.5932,100120.26,15.0,-0.123,179019.07,-0.82,955328.09,Tit-for-Tat
40,2024-11-22,KO,sideways,-0.5,7.71,-0.0386,575367.15,25.18,-0.1259,163555.82,76.81,-0.3841,79617.23,15.0,-0.075,181459.8,-0.5,950551.45,Tit-for-Tat
41,2024-11-14,KO,sideways,-0.89,7.71,-0.0687,595293.35,26.22,-0.2334,158594.94,77.02,-0.6855,63007.97,15.0,-0.1335,183103.74,-0.89,942091.54,Tit-for-Tat
42,2024-11-06,KO,bear,-1.12,35.46,-0.3972,590453.26,29.87,-0.3346,161104.44,76.84,-0.8607,51323.88,15.7,-0.1758,197118.42,-1.12,931540.11,Tit-for-Tat
43,2024-11-01,KO,bear,-0.7,7.71,-0.054,610540.23,32.87,-0.2301,151071.19,71.49,-0.5005,40537.94,15.63,-0.1094,197850.65,-0.7,925019.33,Tit-for-Tat
44,2024-10-29,KO,bear,-1.1,7.71,-0.0849,625600.6,25.13,-0.2764,145443.61,75.63,-0.8319,31748.87,15.57,-0.1712,197206.92,-1.1,914844.12,Defector
45,2024-10-24,KO,bear,-0.52,10.17,-0.0529,656370.94,26.08,-0.1356,144324.07,76.93,-0.4,25731.49,57.44,-0.2987,173573.49,-0.52,910086.93,Defector
46,2024-10-21,KO,bear,-0.79,41.0,-0.3239,681025.78,41.83,-0.3304,148909.44,69.38,-0.5481,21572.81,66.95,-0.5289,148491.98,-0.79,902897.24,Defector
47,2024-10-11,KO,bear,0.16,41.0,0.0656,658613.04,49.48,0.0792,153147.0,27.0,0.0432,18675.71,65.15,0.1042,169564.24,0.16,904341.88,Signal Follower
48,2024-10-08,KO,bear,0.2,41.0,0.082,672917.46,39.17,0.0783,151610.8,27.0,0.054,14554.63,36.8,0.0736,160917.1,0.2,906150.56,Signal Follower
49,2024-10-03,KO,bear,-0.48,7.71,-0.037,697791.82,27.45,-0.1318,143971.97,65.5,-0.3144,11370.69,35.8,-0.1718,146865.52,-0.48,901801.04,Defector
50,2024-09-30,KO,bear,-0.19,5.0,-0.0095,726348.71,31.28,-0.0594,136062.27,73.17,-0.139,9008.63,50.35,-0.0957,128580.39,-0.19,900087.62,Defector
51,2024-09-25,KO,bear,-0.36,5.0,-0.018,757695.25,36.29,-0.1306,126772.31,70.56,-0.254,7293.92,61.54,-0.2215,108238.53,-0.36,896847.3,Defector
52,2024-09-20,KO,sideways,1.75,7.71,0.135,722807.17,34.99,0.6123,136702.6,67.86,1.1876,8958.63,65.0,1.1376,131531.6,1.75,912542.13,Tit-for-Tat
53,2024-09-09,KO,sideways,0.87,41.0,0.3567,709258.42,40.9,0.3558,134004.04,67.05,0.5833,11120.74,53.6,0.4663,145616.79,0.87,920481.25,Signal Follower
54,2024-09-04,KO,sideways,-1.01,31.59,-0.3191,717352.43,40.87,-0.4128,124115.21,10.5,-0.106,13402.95,33.2,-0.3353,145129.41,-1.01,911184.39,Defector
55,2024-08-29,KO,sideways,0.21,39.41,0.0828,736985.1,19.86,0.0417,115641.69,67.39,0.1415,15604.81,15.0,0.0315,131768.4,0.21,913097.87,Signal Follower
56,2024-08-21,KO,sideways,0.13,5.79,0.0075,710208.12,34.56,0.0449,126869.01,72.62,0.0944,19874.3,32.09,0.0417,143048.57,0.13,914284.9,Signal Follower
57,2024-08-13,KO,sideways,0.56,7.71,0.0432,695040.35,28.78,0.1612,135551.18,72.93,0.4084,24973.24,15.0,0.084,144435.22,0.56,919404.9,Signal Follower
58,2024-08-08,KO,sideways,1.07,39.41,0.4217,709135.61,24.13,0.2582,129312.41,76.42,0.8177,29491.95,15.0,0.1605,132060.04,1.07,929242.53,Signal Follower
59,2024-08-05,KO,sideways,-1.29,5.0,-0.0645,737377.59,36.88,-0.4757,118549.74,71.91,-0.9276,23049.27,36.97,-0.4769,121023.4,-1.29,917255.3,Defector
60,2024-07-31,KO,sideways,-1.13,10.17,-0.1149,763456.76,29.57,-0.3342,113830.82,71.86,-0.812,18354.86,54.84,-0.6197,104357.56,-1.13,906890.31,Defector
61,2024-07-26,KO,sideways,1.48,39.41,0.5832,752571.82,32.79,0.4853,106823.51,69.24,1.0247,22007.57,60.49,0.8952,118597.1,1.48,920312.29,Signal Follower
62,2024-07-23,KO,sideways,-0.72,36.17,-0.2604,753054.44,44.56,-0.3209,97577.85,17.0,-0.1224,26403.4,32.69,-0.2353,122964.3,-0.72,913686.04,Defector
63,2024-07-01,KO,sideways,-1.17,7.71,-0.0903,765862.76,23.03,-0.2695,93043.12,66.1,-0.7733,20464.45,16.4,-0.1919,120629.67,-1.17,902995.92,Defector
64,2024-06-26,KO,sideways,1.03,5.0,0.0515,736299.46,26.45,0.2725,97469.81,77.14,0.7946,25604.77,55.88,0.5755,140625.96,1.03,912296.77,Tit-for-Tat
65,2024-06-21,KO,sideways,0.95,5.0,0.0475,699617.3,38.73,0.3679,108371.16,70.44,0.6692,32361.71,43.61,0.4143,159649.82,0.95,920963.59,Tit-for-Tat
66,2024-06-17,KO,sideways,0.4,41.0,0.164,698107.02,35.88,0.1435,103922.67,70.44,0.2818,39526.61,40.29,0.1612,158443.7,0.4,924647.45,Signal Follower
