Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
44,2025-01-03,JPM,bull,-0.25,5.0,-0.0125,45567.43,37.63,-0.0941,290212.29,67.36,-0.1684,510448.27,61.51,-0.1538,153772.0,-0.25,1082550.9,Signal Follower
45,2024-12-30,JPM,bull,0.23,36.17,0.0832,42609.36,36.34,0.0836,271616.6,67.64,0.1556,558418.37,15.0,0.0345,127355.67,0.23,1085040.77,Defector
46,2024-12-24,JPM,bull,1.2,5.0,0.06,34245.47,33.8,0.4055,248811.7,70.42,0.845,591309.81,51.85,0.6222,125633.02,1.2,1098061.26,Defector
47,2024-12-19,JPM,bull,0.3,41.0,0.123,29720.0,37.8,0.1134,210350.17,69.89,0.2097,632678.93,61.73,0.1852,127250.9,0.3,1101355.44,Defector
48,2024-12-16,JPM,bull,-0.43,10.17,-0.0437,31429.17,43.28,-0.1861,193333.53,10.0,-0.043,669517.51,64.4,-0.2769,105719.78,-0.43,1096619.61,Signal Follower
49,2024-12-11,JPM,bull,-0.19,10.64,-0.0202,37863.54,25.01,-0.0475,218653.01,65.36,-0.1242,618485.87,15.0,-0.0285,124997.58,-0.19,1094536.03,Signal Follower
50,2024-12-06,JPM,bull,0.68,5.0,0.034,31511.63,26.66,0.1813,197782.91,76.56,0.5206,662503.64,15.0,0.102,108201.82,0.68,1101978.88,Defector
51,2024-12-03,JPM,sideways,-1.37,5.0,-0.0685,38680.87,28.08,-0.3847,224920.93,77.22,-1.058,626051.34,58.09,-0.7958,110346.85,-1.37,1086881.77,Signal Follower
52,2024-11-27,JPM,sideways,0.18,5.0,0.009,31660.2,39.31,0.0708,212458.57,69.8,0.1256,661507.66,15.0,0.027,94373.57,0.18,1088838.16,Defector
53,2024-11-22,JPM,sideways,2.03,5.0,0.1015,25522.28,26.35,0.5349,187119.48,75.11,1.5248,695332.07,53.36,1.0833,92026.17,2.03,1110941.57,Defector
54,2024-11-19,JPM,sideways,0.35,5.0,0.0175,20218.49,37.56,0.1315,170349.89,70.88,0.2481,717123.59,63.09,0.2208,92308.03,0.35,1114829.87,Defector
55,2024-11-14,JPM,sideways,-0.23,5.0,-0.0115,25036.55,38.97,-0.0896,186361.23,67.39,-0.155,697940.54,65.29,-0.1502,90661.69,-0.23,1112265.76,Signal Follower
56,2024-11-11,JPM,sideways,-0.3,5.0,-0.015,30912.72,38.64,-0.1159,200849.79,66.79,-0.2004,660527.42,15.0,-0.045,107710.06,-0.3,1108928.96,Signal Follower
57,2024-11-06,JPM,bull,5.13,5.0,0.2565,25530.49,25.58,1.312,179825.33,75.23,3.8591,702052.92,15.0,0.7695,92591.26,5.13,1165817.01,Defector
58,2024-11-01,JPM,bull,-0.28,5.0,-0.014,31549.15,27.74,-0.0777,206082.99,77.4,-0.2167,667003.25,57.16,-0.16,95364.6,-0.28,1162552.73,Signal Follower
59,2024-10-29,JPM,bull,-1.03,5.0,-0.0515,38698.32,39.12,-0.4029,221752.5,70.02,-0.7212,626782.8,15.0,-0.1545,112766.38,-1.03,1150578.43,Signal Follower
60,2024-10-24,JPM,bull,1.42,5.0,0.071,32132.04,26.4,0.3749,200284.74,75.15,1.0671,670111.85,15.0,0.213,97471.37,1.42,1166916.65,Defector
61,2024-10-21,JPM,bull,-0.99,5.0,-0.0495,39458.99,27.72,-0.2744,228081.13,77.27,-0.7649,632709.49,57.1,-0.5653,99750.39,-0.99,1155364.17,Signal Follower
62,2024-10-16,JPM,bull,0.59,5.0,0.0295,32253.42,39.07,0.2305,214861.91,70.03,0.4132,667700.2,15.0,0.0885,85184.46,0.59,1162180.82,Defector
63,2024-10-11,JPM,bull,3.07,5.0,0.1535,25996.23,26.41,0.8107,189234.93,75.15,2.3073,701682.15,53.52,1.6431,83086.69,3.07,1197859.77,Defector
64,2024-10-08,JPM,bull,0.08,5.0,0.004,20595.79,37.61,0.0301,172334.03,70.85,0.0567,723705.56,63.12,0.0505,83364.62,0.08,1198818.06,Defector
65,2024-10-03,JPM,bull,-0.46,41.0,-0.1886,24147.02,40.53,-0.1864,202717.96,67.38,-0.3099,692716.31,66.46,-0.3057,80418.72,-0.46,1193303.5,Signal Follower
66,2024-09-30,JPM,bull,2.21,36.17,0.7993,27054.9,45.9,1.0143,247782.48,17.0,0.3757,637054.05,33.8,0.747,88108.57,2.21,1219675.5,Defector
67,2024-09-25,JPM,bull,-0.7,41.0,-0.287,28879.06,28.39,-0.1988,284080.58,65.69,-0.4598,581387.29,20.0,-0.14,105653.07,-0.7,1211137.78,Signal Follower
68,2024-09-20,JPM,bull,0.55,5.79,0.0319,23162.09,35.82,0.197,262434.36,70.1,0.3856,617921.85,33.2,0.1826,96481.7,0.55,1217799.03,Defector
69,2024-09-17,JPM,bull,0.73,41.0,0.2993,20390.45,33.56,0.245,218780.11,72.53,0.5295,666113.78,57.17,0.4173,94715.66,0.73,1226688.97,Defector
70,2024-09-12,JPM,bull,-0.51,47.86,-0.2441,18759.15,44.35,-0.2262,207352.17,31.5,-0.1607,699095.97,64.33,-0.3281,74792.71,-0.51,1220432.85,Signal Follower
71,2024-09-09,JPM,bull,0.75,39.41,0.2956,22668.86,34.22,0.2567,238287.58,15.0,0.1125,649863.97,38.0,0.285,89179.59,0.75,1229586.1,Defector
72,2024-09-04,JPM,bull,-0.77,7.71,-0.0594,27397.88,24.56,-0.1891,268428.4,66.39,-0.5112,599557.19,15.0,-0.1155,104616.53,-0.77,1220118.29,Signal Follower
73,2024-08-29,JPM,sideways,0.03,5.0,0.0015,22860.65,26.17,0.0079,242809.23,77.12,0.0231,643571.5,15.0,0.0045,90758.62,0.03,1220484.32,Defector
74,2024-08-26,JPM,sideways,0.07,5.0,0.0035,18472.74,28.23,0.0198,215186.64,77.3,0.0541,676664.27,58.48,0.0409,89676.34,0.07,1221338.66,Defector
75,2024-08-21,JPM,sideways,0.08,7.71,0.0062,14771.76,35.85,0.0287,194905.27,69.71,0.0558,699294.58,64.84,0.0519,91028.39,0.08,1222315.73,Defector
76,2024-08-16,JPM,sideways,1.08,7.71,0.0833,11771.1,36.2,0.3909,176954.77,66.93,0.7229,718676.82,64.24,0.6938,92597.3,1.08,1235516.74,Defector
77,2024-08-13,JPM,sideways,0.1,7.71,0.0077,9331.65,35.41,0.0354,159629.86,66.97,0.067,737880.88,61.74,0.0617,93157.61,0.1,1236752.26,Defector
78,2024-08-08,JPM,sideways,0.79,35.27,0.2786,7695.57,38.58,0.3048,135094.82,67.52,0.5334,763815.07,62.53,0.494,93394.54,0.79,1246522.6,Defector
79,2024-08-05,JPM,sideways,0.44,7.71,0.0339,7289.43,41.57,0.1829,149112.77,10.0,0.044,731576.09,62.27,0.274,112021.71,0.44,1252007.3,Defector
80,2024-07-31,JPM,sideways,-0.92,5.0,-0.046,9004.1,23.83,-0.2192,170668.65,66.41,-0.6109,687348.95,15.0,-0.138,132978.3,-0.92,1240488.83,Signal Follower
81,2024-07-26,JPM,sideways,1.43,10.17,0.1455,7518.43,23.16,0.3312,149932.59,77.7,1.111,729361.9,15.0,0.2145,113187.08,1.43,1258227.82,Defector
82,2024-07-23,JPM,sideways,-0.33,5.0,-0.0165,9388.68,29.7,-0.098,172435.21,76.94,-0.2539,701195.84,58.89,-0.1943,116980.27,-0.33,1254075.67,Signal Follower
83,2024-07-18,JPM,sideways,-2.62,5.0,-0.131,11583.84,39.45,-1.0335,186181.72,69.4,-1.8183,663135.89,15.0,-0.393,139098.54,-2.62,1221218.89,Signal Follower
84,2024-07-15,JPM,sideways,1.38,7.71,0.1065,9639.83,23.86,0.3293,165295.71,75.09,1.0363,705817.18,15.0,0.207,119247.28,1.38,1238071.71,Defector
85,2024-07-10,JPM,sideways,0.81,14.29,0.1158,7798.29,26.66,0.216,141291.75,77.24,0.6256,735550.07,57.06,0.4622,115359.9,0.81,1248100.09,Defector
86,2024-07-05,JPM,sideways,-1.06,7.71,-0.0818,9718.04,37.67,-0.3993,157349.34,68.66,-0.7278,718301.2,64.79,-0.6868,114631.42,-1.06,1234870.23,Signal Follower
87,2024-07-01,JPM,sideways,1.29,41.0,0.5289,8960.62,41.04,0.5294,145115.07,66.64,0.8596,755274.19,15.0,0.1935,90650.12,1.29,1250800.06,Defector
88,2024-06-26,JPM,sideways,-0.01,5.79,-0.0006,11342.44,34.78,-0.0035,163696.68,68.83,-0.0069,729755.83,51.15,-0.0051,95205.06,-0.01,1250674.98,Signal Follower
89,2024-06-21,JPM,sideways,-0.21,7.71,-0.0162,14000.53,32.35,-0.0679,183149.56,69.71,-0.1464,688586.69,15.0,-0.0315,114263.22,-0.21,1248048.56,Signal Follower
90,2024-06-17,JPM,sideways,0.78,7.71,0.0602,11585.58,24.57,0.1916,162034.56,75.82,0.5914,729000.11,15.0,0.117,97379.74,0.78,1257783.34,Defector
